 ,Area,Mean,X,Y
1,50,255,518.160,41.300
2,39,255,358.936,45.936
3,38,255,781.816,49.368
4,25,255,878.140,49.700
5,28,255,596.821,52.929
6,28,255,867.786,56.571
7,43,255,1317.895,57.942
8,28,255,208.071,60.714
9,45,255,12.411,61.678
10,30,255,133.333,65.700
11,20,255,1018.550,66.600
12,38,255,218.026,67.868
13,34,255,803.618,68.500
14,46,255,375.326,71.239
15,45,255,1158.344,70.278
16,24,255,1013.125,71.708
17,28,255,410.429,75.929
18,47,255,772.096,77.096
19,37,255,1389.014,80.311
20,42,255,1476.786,81.429
21,38,255,1004.000,84.658
22,49,255,298.684,90.765
23,34,255,1532.294,92.853
24,42,255,1275.262,93.905
25,45,255,1216.322,96.744
26,28,255,96.679,101.321
27,45,255,847.278,101.944
28,44,255,1306.000,102.568
29,27,255,1535.611,105.056
30,31,255,14.016,107.500
31,39,255,613.782,110.423
32,26,255,1320.500,108.885
33,54,255,698.426,114.278
34,42,255,1489.524,116.571
35,39,255,1155.628,119.526
36,42,255,1587.667,120.905
37,27,255,367.981,126.796
38,31,255,488.919,126.952
39,43,255,502.337,129.756
40,29,255,1471.017,150.397
41,48,255,1030.688,151.625
42,37,255,991.743,160.662
43,27,255,958.093,161.463
44,42,255,1019.762,167.429
45,42,255,1170.619,170.786
46,28,255,135.179,176.036
47,37,255,1181.230,176.041
48,33,255,674.682,177.076
49,30,255,1476.867,179.867
50,35,255,132.586,182.957
51,65,255,1267.592,185.423
52,50,255,472.160,193.780
53,45,255,646.944,196.367
54,58,255,424.690,207.466
55,55,255,149.336,207.827
56,37,255,445.932,209.446
57,58,255,860.190,210.103
58,39,255,1147.167,211.244
59,37,255,158.554,211.743
60,57,255,977.904,212.395
61,55,255,779.245,218.318
62,46,255,227.891,220.478
63,38,255,1073.763,219.763
64,34,255,739.735,222.618
65,41,255,1399.963,222.695
66,50,255,549.800,230.920
67,40,255,31.400,234.750
68,27,255,745.463,238.130
69,46,255,744.457,244.804
70,46,255,1455.326,252.239
71,59,255,1385.720,253.331
72,47,255,135.649,259.628
73,55,255,602.118,261.827
74,53,255,970.198,264.934
75,57,255,460.325,266.798
76,41,255,808.402,271.549
77,54,255,63.389,277.907
78,58,255,248.310,281.069
79,21,255,1186.357,294.643
80,59,255,1392.449,303.415
81,69,255,113.457,304.457
82,48,255,1239.500,305.000
83,34,255,576.235,306.088
84,39,255,729.782,307.013
85,30,255,1544.133,312.633
86,28,255,25.857,314.786
87,21,255,1.310,319.500
88,31,255,18.758,320.532
89,47,255,795.947,322.351
90,27,255,504.093,323.019
91,48,255,475.125,327.708
92,53,255,1246.255,328.047
93,37,255,506.824,332.662
94,63,255,1362.214,335.214
95,55,255,1047.609,339.300
96,31,255,602.500,339.500
97,38,255,937.737,340.132
98,22,255,470.409,340.591
99,44,255,711.205,348.250
100,34,255,1521.206,355.235
101,71,255,963.627,360.275
102,39,255,163.013,360.423
