 ,Area,Mean,X,Y
1,45,255,922.589,9.989
2,40,255,627.475,13.075
3,40,255,833.975,16.775
4,33,255,1077.439,22.742
5,45,255,301.211,29.344
6,37,255,221.797,32.284
7,46,255,589.913,35.304
8,37,255,811.500,39.500
9,43,255,222.105,40.523
10,26,255,102.192,47.692
11,43,255,374.453,49.942
12,56,255,1023.571,50.411
13,50,255,687.760,51.260
14,45,255,1054.656,58.700
15,67,255,1164.470,64.201
16,61,255,1110.598,70.893
17,34,255,1589.735,72.618
18,59,255,163.449,77.331
19,50,255,505.920,78.160
20,54,255,1267.630,78.389
21,63,255,828.500,82.500
22,31,255,1280.597,82.048
23,49,255,208.398,83.643
24,37,255,871.041,85.257
25,36,255,530.583,90.528
26,28,255,515.536,93.107
27,41,255,702.793,93.427
28,41,255,1354.110,94.695
29,54,255,1170.426,94.315
30,45,255,1091.633,98.211
31,20,255,372.100,98.900
32,42,255,691.262,101.333
33,74,255,1008.149,102.122
34,31,255,1397.565,101.597
35,20,255,375.200,105.500
36,71,255,928.923,111.514
37,46,255,1351.196,116.000
38,65,255,469.192,117.792
39,48,255,382.917,118.521
40,42,255,1475.214,122.095
41,54,255,774.185,122.852
42,54,255,808.741,123.667
43,54,255,1276.222,128.852
44,53,255,1169.368,128.406
45,40,255,1596.175,138.775
46,62,255,208.323,140.661
47,56,255,967.946,142.286
48,49,255,1472.214,142.765
49,50,255,512.020,147.280
50,51,255,661.186,153.637
51,57,255,437.149,156.482
52,25,255,1375.060,155.700
53,60,255,955.650,160.833
54,53,255,1070.047,159.292
55,51,255,832.304,167.324
56,29,255,1029.707,168.121
57,41,255,1026.866,177.890
58,53,255,844.632,180.953
59,63,255,1318.500,185.087
60,35,255,1215.786,184.414
61,34,255,425.618,188.265
62,48,255,649.083,192.875
63,26,255,288.385,193.654
64,46,255,1201.761,194.435
65,54,255,250.852,197.241
66,45,255,187.344,202.967
67,54,255,1450.926,205.241
68,54,255,1118.889,205.889
69,57,255,125.219,209.482
70,68,255,266.809,211.691
71,34,255,773.824,209.853
72,59,255,357.483,225.144
73,50,255,1559.240,229.380
74,70,255,1468.514,235.686
75,41,255,808.378,235.622
76,30,255,999.000,239.433
77,24,255,810.500,243.625
78,65,255,1106.946,245.823
79,38,255,1000.500,245.895
80,50,255,1276.000,247.480
81,58,255,380.672,261.069
82,62,255,233.903,265.419
83,60,255,806.850,262.550
84,59,255,1141.483,267.144
85,57,255,687.956,266.307
86,52,255,75.442,273.269
87,55,255,1180.573,272.736
88,63,255,447.754,273.944
89,36,255,1313.028,276.917
90,49,255,1051.439,279.806
91,80,255,878.737,283.300
92,57,255,248.114,287.465
93,60,255,1155.567,286.533
94,52,255,1363.385,287.558
95,39,255,1597.167,289.295
96,40,255,80.575,289.875
97,64,255,949.062,294.656
98,59,255,93.669,302.890
99,66,255,161.985,302.470
100,25,255,326.460,302.100
101,29,255,334.948,302.914
102,45,255,317.056,308.589
103,33,255,427.561,307.682
104,68,255,930.882,308.647
105,56,255,1058.054,312.232
106,66,255,751.530,313.561
107,26,255,450.346,312.769
108,23,255,458.891,312.413
109,59,255,1416.076,321.890
110,56,255,1565.518,326.357
111,47,255,1469.223,326.330
112,62,255,1340.532,329.677
113,47,255,758.926,329.245
114,62,255,1104.242,333.403
115,66,255,311.076,339.258
116,40,255,1223.750,346.475
117,40,255,777.475,348.825
118,34,255,1251.206,348.000
119,64,255,1121.938,355.641
120,59,255,719.686,358.703
121,30,255,1476.133,356.133
122,58,255,199.069,358.241
123,28,255,485.107,359.607
124,62,255,1456.452,360.548
125,39,255,95.321,362.654
126,31,255,479.339,365.565
127,49,255,210.724,372.092
128,51,255,342.873,372.657
129,43,255,95.500,373.105
130,57,255,257.254,374.746
131,52,255,1046.635,374.538
132,42,255,620.452,375.095
133,61,255,1476.402,379.615
134,63,255,474.500,380.722
135,58,255,430.414,384.310
136,56,255,74.071,392.071
137,53,255,281.840,396.896
