 ,Area,Mean,X,Y
1,20,255,1553.200,7.250
2,43,255,1215.244,11.872
3,36,255,1145.528,15.417
4,37,255,866.068,22.392
5,43,255,1001.942,24.779
6,33,255,1448.439,24.076
7,48,255,1193.021,25.938
8,45,255,967.922,35.811
9,44,255,1274.250,39.818
10,22,255,1530.591,48.409
11,48,255,1098.562,54.188
12,42,255,251.333,56.214
13,58,255,1032.379,60.069
14,36,255,1534.972,64.694
15,59,255,1515.619,71.907
16,28,255,1279.964,87.786
17,34,255,1286.559,89.647
18,46,255,207.217,105.043
19,41,255,138.768,106.232
20,65,255,945.223,112.608
21,57,255,1080.535,130.219
22,31,255,1230.048,137.242
23,45,255,1165.167,140.433
24,32,255,1396.469,141.531
25,46,255,1146.174,143.500
26,48,255,1395.021,152.396
27,45,255,355.678,156.900
28,74,255,1444.257,163.932
29,73,255,674.788,174.829
30,61,255,969.041,184.697
31,55,255,33.700,187.391
32,60,255,903.383,187.767
33,54,255,1415.519,189.259
34,45,255,295.300,191.456
35,63,255,969.532,205.071
36,58,255,782.103,212.534
37,57,255,1178.096,213.570
38,39,255,863.526,214.090
39,45,255,878.767,214.967
40,52,255,1076.962,218.423
41,63,255,1126.103,218.675
42,40,255,1343.675,229.650
43,53,255,679.575,233.387
44,67,255,1463.769,237.993
45,22,255,1234.409,238.409
46,48,255,1339.708,240.604
47,44,255,1212.159,240.818
48,26,255,1226.000,239.500
49,53,255,1088.745,243.840
50,62,255,1493.306,253.887
51,20,255,624.250,269.750
52,55,255,1511.427,277.245
53,48,255,869.750,286.667
54,54,255,1160.278,289.741
55,66,255,1529.545,288.955
56,61,255,1204.238,297.549
57,33,255,1003.318,306.530
58,41,255,565.744,307.500
59,60,255,1357.067,321.083
60,26,255,557.154,328.615
61,45,255,1589.478,331.456
62,49,255,947.684,334.622
63,52,255,1073.904,338.885
64,73,255,1309.925,341.226
65,47,255,1576.883,340.202
66,25,255,1542.620,341.460
67,25,255,1542.300,347.620
68,55,255,1093.227,349.300
69,64,255,1353.594,355.531
70,54,255,1376.241,353.704
71,34,255,1553.000,352.618
72,37,255,814.905,360.716
73,33,255,808.439,367.470
74,59,255,1301.076,369.483
75,40,255,1343.275,375.425
76,53,255,1231.726,385.160
77,63,255,13.484,388.198
78,46,255,568.870,402.609
79,57,255,927.096,419.816
80,73,255,1003.007,425.774
81,48,255,1425.583,432.521
82,44,255,534.500,434.932
83,69,255,1147.152,437.688
84,65,255,1395.685,443.115
85,52,255,715.500,446.962
86,48,255,728.479,450.688
87,57,255,1259.904,451.781
88,61,255,1318.287,454.713
89,46,255,1072.913,454.174
90,57,255,973.061,461.956
91,53,255,76.481,472.142
92,28,255,55.429,473.571
93,79,255,1351.778,481.285
94,55,255,517.864,484.645
95,68,255,1490.279,493.676
96,23,255,1504.109,501.283
97,52,255,1369.577,506.500
98,36,255,219.667,510.722
99,48,255,26.229,515.875
100,53,255,519.915,517.821
101,50,255,286.900,520.840
102,33,255,1014.258,526.167
103,49,255,1231.031,526.684
104,36,255,35.472,527.917
105,42,255,1531.214,529.833
106,50,255,220.540,531.920
107,49,255,1006.929,533.357
108,46,255,1541.130,532.391
109,55,255,1435.500,535.500
110,52,255,198.327,538.288
111,55,255,1028.082,536.973
112,53,255,94.104,540.047
113,52,255,677.077,548.096
114,47,255,210.053,550.862
115,52,255,907.385,552.442
116,68,255,1422.662,559.735
117,54,255,888.222,560.222
118,65,255,1291.008,571.823
119,49,255,313.071,572.173
120,46,255,749.630,575.696
121,53,255,1096.104,581.519
122,53,255,1143.009,581.481
123,60,255,516.617,582.217
124,65,255,1257.654,586.777
125,44,255,417.614,588.705
126,68,255,565.603,592.103
127,74,255,1408.932,609.703
128,61,255,809.025,616.123
129,46,255,1275.543,621.065
130,43,255,374.919,627.477
131,56,255,1524.304,637.500
132,61,255,1132.943,638.041
133,57,255,679.939,639.535
134,45,255,727.189,639.233
135,52,255,608.673,643.654
136,44,255,1220.477,650.386
137,63,255,947.865,658.849
138,57,255,244.974,659.570
139,74,255,768.311,660.649
140,29,255,1009.362,665.914
141,46,255,547.848,669.522
142,44,255,1404.045,677.091
143,34,255,453.471,677.882
144,48,255,91.000,683.292
145,49,255,1223.827,685.235
146,48,255,1407.792,687.854
147,61,255,647.041,690.516
148,61,255,875.516,692.123
149,47,255,1000.223,693.394
150,66,255,1427.106,697.076
151,30,255,1323.867,698.133
152,56,255,134.554,700.429
153,48,255,1163.729,699.417
154,65,255,794.054,702.685
155,69,255,568.935,705.471
156,67,255,1098.201,706.455
157,39,255,34.372,707.372
158,47,255,1386.755,711.755
159,62,255,214.903,716.806
160,40,255,942.575,718.300
161,50,255,1530.960,724.980
162,68,255,1277.985,729.279
163,61,255,908.975,730.680
164,45,255,1014.567,731.722
165,63,255,745.183,733.389
166,50,255,726.120,743.260
167,43,255,1014.756,747.244
168,59,255,924.432,747.890
