,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
0,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,0.0,L49501-1F,L40720_1M,M,KO,21
1,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,30.0,10.0,L49501-1F,L40720_1M,M,KO,21
2,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,20.0,L49501-1F,L40720_1M,M,KO,21
3,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,30.0,L49501-1F,L40720_1M,M,KO,21
4,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,32.0,40.0,L49501-1F,L40720_1M,M,KO,21
5,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,27.0,50.0,L49501-1F,L40720_1M,M,KO,21
6,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,34.0,60.0,L49501-1F,L40720_1M,M,KO,21
7,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,50.0,70.0,L49501-1F,L40720_1M,M,KO,21
8,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,53.0,80.0,L49501-1F,L40720_1M,M,KO,21
9,Seg_Olig2_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,182.0,90.0,L49501-1F,L40720_1M,M,KO,21
0,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,17.0,0.0,L40720_2M,L40720_2M,M,WT,21
1,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,35.0,10.0,L40720_2M,L40720_2M,M,WT,21
2,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,34.0,20.0,L40720_2M,L40720_2M,M,WT,21
3,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,24.0,30.0,L40720_2M,L40720_2M,M,WT,21
4,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,40.0,L40720_2M,L40720_2M,M,WT,21
5,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,50.0,L40720_2M,L40720_2M,M,WT,21
6,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,60.0,L40720_2M,L40720_2M,M,WT,21
7,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,70.0,L40720_2M,L40720_2M,M,WT,21
8,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,28.0,80.0,L40720_2M,L40720_2M,M,WT,21
9,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,86.0,90.0,L40720_2M,L40720_2M,M,WT,21
0,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,30.0,0.0,L40720_2M,L40720_2M,M,WT,21
1,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,25.0,10.0,L40720_2M,L40720_2M,M,WT,21
2,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,22.0,20.0,L40720_2M,L40720_2M,M,WT,21
3,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,24.0,30.0,L40720_2M,L40720_2M,M,WT,21
4,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,29.0,40.0,L40720_2M,L40720_2M,M,WT,21
5,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,34.0,50.0,L40720_2M,L40720_2M,M,WT,21
6,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,60.0,L40720_2M,L40720_2M,M,WT,21
7,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,40.0,70.0,L40720_2M,L40720_2M,M,WT,21
8,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,93.0,80.0,L40720_2M,L40720_2M,M,WT,21
9,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,129.0,90.0,L40720_2M,L40720_2M,M,WT,21
0,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,25.0,0.0,L40720_2M,L40720_2M,M,WT,21
1,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,38.0,10.0,L40720_2M,L40720_2M,M,WT,21
2,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,39.0,20.0,L40720_2M,L40720_2M,M,WT,21
3,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,35.0,30.0,L40720_2M,L40720_2M,M,WT,21
4,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,43.0,40.0,L40720_2M,L40720_2M,M,WT,21
5,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,32.0,50.0,L40720_2M,L40720_2M,M,WT,21
6,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,50.0,60.0,L40720_2M,L40720_2M,M,WT,21
7,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,51.0,70.0,L40720_2M,L40720_2M,M,WT,21
8,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,53.0,80.0,L40720_2M,L40720_2M,M,WT,21
9,Seg_Olig2_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,132.0,90.0,L40720_2M,L40720_2M,M,WT,21
0,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,19.0,0.0,L40720_5F,L40720_5F,F,KO,21
1,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,10.0,L40720_5F,L40720_5F,F,KO,21
2,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,19.0,20.0,L40720_5F,L40720_5F,F,KO,21
3,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,30.0,L40720_5F,L40720_5F,F,KO,21
4,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,30.0,40.0,L40720_5F,L40720_5F,F,KO,21
5,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,24.0,50.0,L40720_5F,L40720_5F,F,KO,21
6,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,38.0,60.0,L40720_5F,L40720_5F,F,KO,21
7,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,39.0,70.0,L40720_5F,L40720_5F,F,KO,21
8,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,43.0,80.0,L40720_5F,L40720_5F,F,KO,21
9,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,138.0,90.0,L40720_5F,L40720_5F,F,KO,21
0,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,18.0,0.0,L40720_5F,L40720_5F,F,KO,21
1,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,37.0,10.0,L40720_5F,L40720_5F,F,KO,21
2,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,26.0,20.0,L40720_5F,L40720_5F,F,KO,21
3,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,30.0,L40720_5F,L40720_5F,F,KO,21
4,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,34.0,40.0,L40720_5F,L40720_5F,F,KO,21
5,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,26.0,50.0,L40720_5F,L40720_5F,F,KO,21
6,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,40.0,60.0,L40720_5F,L40720_5F,F,KO,21
7,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,46.0,70.0,L40720_5F,L40720_5F,F,KO,21
8,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,74.0,80.0,L40720_5F,L40720_5F,F,KO,21
9,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,179.0,90.0,L40720_5F,L40720_5F,F,KO,21
0,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,18.0,0.0,L40720_5F,L40720_5F,F,KO,21
1,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,32.0,10.0,L40720_5F,L40720_5F,F,KO,21
2,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,31.0,20.0,L40720_5F,L40720_5F,F,KO,21
3,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,24.0,30.0,L40720_5F,L40720_5F,F,KO,21
4,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,25.0,40.0,L40720_5F,L40720_5F,F,KO,21
5,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,50.0,L40720_5F,L40720_5F,F,KO,21
6,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,30.0,60.0,L40720_5F,L40720_5F,F,KO,21
7,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,70.0,L40720_5F,L40720_5F,F,KO,21
8,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,34.0,80.0,L40720_5F,L40720_5F,F,KO,21
9,Seg_Olig2_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,157.0,90.0,L40720_5F,L40720_5F,F,KO,21
0,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,24.0,0.0,L40720_7F,L40720_7F,F,WT,21
1,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,10.0,L40720_7F,L40720_7F,F,WT,21
2,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,28.0,20.0,L40720_7F,L40720_7F,F,WT,21
3,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,32.0,30.0,L40720_7F,L40720_7F,F,WT,21
4,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,35.0,40.0,L40720_7F,L40720_7F,F,WT,21
5,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,37.0,50.0,L40720_7F,L40720_7F,F,WT,21
6,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,40.0,60.0,L40720_7F,L40720_7F,F,WT,21
7,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,40.0,70.0,L40720_7F,L40720_7F,F,WT,21
8,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,49.0,80.0,L40720_7F,L40720_7F,F,WT,21
9,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,137.0,90.0,L40720_7F,L40720_7F,F,WT,21
0,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,33.0,0.0,L40720_7F,L40720_7F,F,WT,21
1,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,36.0,10.0,L40720_7F,L40720_7F,F,WT,21
2,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,39.0,20.0,L40720_7F,L40720_7F,F,WT,21
3,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,36.0,30.0,L40720_7F,L40720_7F,F,WT,21
4,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,41.0,40.0,L40720_7F,L40720_7F,F,WT,21
5,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,46.0,50.0,L40720_7F,L40720_7F,F,WT,21
6,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,61.0,60.0,L40720_7F,L40720_7F,F,WT,21
7,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,46.0,70.0,L40720_7F,L40720_7F,F,WT,21
8,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,84.0,80.0,L40720_7F,L40720_7F,F,WT,21
9,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,180.0,90.0,L40720_7F,L40720_7F,F,WT,21
0,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,0.0,L40720_7F,L40720_7F,F,WT,21
1,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,33.0,10.0,L40720_7F,L40720_7F,F,WT,21
2,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,31.0,20.0,L40720_7F,L40720_7F,F,WT,21
3,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,32.0,30.0,L40720_7F,L40720_7F,F,WT,21
4,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,40.0,L40720_7F,L40720_7F,F,WT,21
5,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,46.0,50.0,L40720_7F,L40720_7F,F,WT,21
6,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,44.0,60.0,L40720_7F,L40720_7F,F,WT,21
7,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,36.0,70.0,L40720_7F,L40720_7F,F,WT,21
8,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,43.0,80.0,L40720_7F,L40720_7F,F,WT,21
9,Seg_Olig2_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,85.0,90.0,L40720_7F,L40720_7F,F,WT,21
0,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,0.0,L41180_2F,L41180_2F,F,WT,21
1,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,43.0,10.0,L41180_2F,L41180_2F,F,WT,21
2,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,29.0,20.0,L41180_2F,L41180_2F,F,WT,21
3,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,33.0,30.0,L41180_2F,L41180_2F,F,WT,21
4,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,32.0,40.0,L41180_2F,L41180_2F,F,WT,21
5,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,43.0,50.0,L41180_2F,L41180_2F,F,WT,21
6,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,26.0,60.0,L41180_2F,L41180_2F,F,WT,21
7,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,31.0,70.0,L41180_2F,L41180_2F,F,WT,21
8,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,28.0,80.0,L41180_2F,L41180_2F,F,WT,21
9,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,63.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,20.0,0.0,L41180_2F,L41180_2F,F,WT,21
1,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,29.0,10.0,L41180_2F,L41180_2F,F,WT,21
2,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,37.0,20.0,L41180_2F,L41180_2F,F,WT,21
3,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,23.0,30.0,L41180_2F,L41180_2F,F,WT,21
4,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,23.0,40.0,L41180_2F,L41180_2F,F,WT,21
5,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,34.0,50.0,L41180_2F,L41180_2F,F,WT,21
6,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,60.0,L41180_2F,L41180_2F,F,WT,21
7,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,22.0,70.0,L41180_2F,L41180_2F,F,WT,21
8,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,25.0,80.0,L41180_2F,L41180_2F,F,WT,21
9,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,39.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,19.0,0.0,L41180_2F,L41180_2F,F,WT,21
1,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,40.0,10.0,L41180_2F,L41180_2F,F,WT,21
2,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,33.0,20.0,L41180_2F,L41180_2F,F,WT,21
3,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,30.0,30.0,L41180_2F,L41180_2F,F,WT,21
4,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,39.0,40.0,L41180_2F,L41180_2F,F,WT,21
5,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,39.0,50.0,L41180_2F,L41180_2F,F,WT,21
6,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,39.0,60.0,L41180_2F,L41180_2F,F,WT,21
7,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,45.0,70.0,L41180_2F,L41180_2F,F,WT,21
8,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,59.0,80.0,L41180_2F,L41180_2F,F,WT,21
9,Seg_Olig2_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,103.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,15.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,20.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,14.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,14.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,9.0,50.0,L41180_3F,L41180_3F,F,KO,21
