,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
2,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,20.0,L49501-1F,L40720_1M,M,KO,21
3,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,31.0,30.0,L49501-1F,L40720_1M,M,KO,21
4,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,40.0,L49501-1F,L40720_1M,M,KO,21
5,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,30.0,50.0,L49501-1F,L40720_1M,M,KO,21
6,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,40.0,60.0,L49501-1F,L40720_1M,M,KO,21
7,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,34.0,70.0,L49501-1F,L40720_1M,M,KO,21
8,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,53.0,80.0,L49501-1F,L40720_1M,M,KO,21
9,Seg_Sox9_Stitched-L40720_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,118.0,90.0,L49501-1F,L40720_1M,M,KO,21
0,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,29.0,0.0,L40720_2M,L40720_2M,M,WT,21
1,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,58.0,10.0,L40720_2M,L40720_2M,M,WT,21
2,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,85.0,20.0,L40720_2M,L40720_2M,M,WT,21
3,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,94.0,30.0,L40720_2M,L40720_2M,M,WT,21
4,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,93.0,40.0,L40720_2M,L40720_2M,M,WT,21
5,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,94.0,50.0,L40720_2M,L40720_2M,M,WT,21
6,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,91.0,60.0,L40720_2M,L40720_2M,M,WT,21
7,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,75.0,70.0,L40720_2M,L40720_2M,M,WT,21
8,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,89.0,80.0,L40720_2M,L40720_2M,M,WT,21
9,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,150.0,90.0,L40720_2M,L40720_2M,M,WT,21
0,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,70.0,0.0,L40720_2M,L40720_2M,M,WT,21
1,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,67.0,10.0,L40720_2M,L40720_2M,M,WT,21
2,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,64.0,20.0,L40720_2M,L40720_2M,M,WT,21
3,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,75.0,30.0,L40720_2M,L40720_2M,M,WT,21
4,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,74.0,40.0,L40720_2M,L40720_2M,M,WT,21
5,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,72.0,50.0,L40720_2M,L40720_2M,M,WT,21
6,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,64.0,60.0,L40720_2M,L40720_2M,M,WT,21
7,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,67.0,70.0,L40720_2M,L40720_2M,M,WT,21
8,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,128.0,80.0,L40720_2M,L40720_2M,M,WT,21
9,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,150.0,90.0,L40720_2M,L40720_2M,M,WT,21
0,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,33.0,0.0,L40720_2M,L40720_2M,M,WT,21
1,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,52.0,10.0,L40720_2M,L40720_2M,M,WT,21
2,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,55.0,20.0,L40720_2M,L40720_2M,M,WT,21
3,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,81.0,30.0,L40720_2M,L40720_2M,M,WT,21
4,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,70.0,40.0,L40720_2M,L40720_2M,M,WT,21
5,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,75.0,50.0,L40720_2M,L40720_2M,M,WT,21
6,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,74.0,60.0,L40720_2M,L40720_2M,M,WT,21
7,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,53.0,70.0,L40720_2M,L40720_2M,M,WT,21
8,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,64.0,80.0,L40720_2M,L40720_2M,M,WT,21
9,Seg_Sox9_Stitched-L40720_2M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,135.0,90.0,L40720_2M,L40720_2M,M,WT,21
0,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,10.0,0.0,L40720_5F,L40720_5F,F,KO,21
1,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,10.0,L40720_5F,L40720_5F,F,KO,21
2,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,20.0,L40720_5F,L40720_5F,F,KO,21
3,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,17.0,30.0,L40720_5F,L40720_5F,F,KO,21
4,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,40.0,L40720_5F,L40720_5F,F,KO,21
5,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,30.0,50.0,L40720_5F,L40720_5F,F,KO,21
6,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,37.0,60.0,L40720_5F,L40720_5F,F,KO,21
7,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,35.0,70.0,L40720_5F,L40720_5F,F,KO,21
8,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,44.0,80.0,L40720_5F,L40720_5F,F,KO,21
9,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,97.0,90.0,L40720_5F,L40720_5F,F,KO,21
0,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,37.0,0.0,L40720_5F,L40720_5F,F,KO,21
1,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,52.0,10.0,L40720_5F,L40720_5F,F,KO,21
2,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,47.0,20.0,L40720_5F,L40720_5F,F,KO,21
3,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,41.0,30.0,L40720_5F,L40720_5F,F,KO,21
4,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,50.0,40.0,L40720_5F,L40720_5F,F,KO,21
5,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,35.0,50.0,L40720_5F,L40720_5F,F,KO,21
6,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,38.0,60.0,L40720_5F,L40720_5F,F,KO,21
7,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,39.0,70.0,L40720_5F,L40720_5F,F,KO,21
8,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,64.0,80.0,L40720_5F,L40720_5F,F,KO,21
9,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,165.0,90.0,L40720_5F,L40720_5F,F,KO,21
0,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,21.0,0.0,L40720_5F,L40720_5F,F,KO,21
1,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,23.0,10.0,L40720_5F,L40720_5F,F,KO,21
2,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,37.0,20.0,L40720_5F,L40720_5F,F,KO,21
3,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,32.0,30.0,L40720_5F,L40720_5F,F,KO,21
4,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,34.0,40.0,L40720_5F,L40720_5F,F,KO,21
5,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,27.0,50.0,L40720_5F,L40720_5F,F,KO,21
6,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,34.0,60.0,L40720_5F,L40720_5F,F,KO,21
7,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,35.0,70.0,L40720_5F,L40720_5F,F,KO,21
8,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,43.0,80.0,L40720_5F,L40720_5F,F,KO,21
9,Seg_Sox9_Stitched-L40720_5F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,156.0,90.0,L40720_5F,L40720_5F,F,KO,21
0,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,10.0,0.0,L40720_7F,L40720_7F,F,WT,21
1,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,37.0,10.0,L40720_7F,L40720_7F,F,WT,21
2,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,47.0,20.0,L40720_7F,L40720_7F,F,WT,21
3,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,51.0,30.0,L40720_7F,L40720_7F,F,WT,21
4,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,53.0,40.0,L40720_7F,L40720_7F,F,WT,21
5,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,38.0,50.0,L40720_7F,L40720_7F,F,WT,21
6,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,50.0,60.0,L40720_7F,L40720_7F,F,WT,21
7,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,52.0,70.0,L40720_7F,L40720_7F,F,WT,21
8,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,51.0,80.0,L40720_7F,L40720_7F,F,WT,21
9,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,97.0,90.0,L40720_7F,L40720_7F,F,WT,21
0,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,105.0,0.0,L40720_7F,L40720_7F,F,WT,21
1,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,32.0,10.0,L40720_7F,L40720_7F,F,WT,21
2,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,30.0,20.0,L40720_7F,L40720_7F,F,WT,21
3,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,33.0,30.0,L40720_7F,L40720_7F,F,WT,21
4,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,42.0,40.0,L40720_7F,L40720_7F,F,WT,21
5,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,30.0,50.0,L40720_7F,L40720_7F,F,WT,21
6,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,28.0,60.0,L40720_7F,L40720_7F,F,WT,21
7,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,35.0,70.0,L40720_7F,L40720_7F,F,WT,21
8,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,38.0,80.0,L40720_7F,L40720_7F,F,WT,21
9,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,149.0,90.0,L40720_7F,L40720_7F,F,WT,21
0,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,38.0,0.0,L40720_7F,L40720_7F,F,WT,21
1,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,43.0,10.0,L40720_7F,L40720_7F,F,WT,21
2,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,45.0,20.0,L40720_7F,L40720_7F,F,WT,21
3,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,56.0,30.0,L40720_7F,L40720_7F,F,WT,21
4,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,63.0,40.0,L40720_7F,L40720_7F,F,WT,21
5,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,56.0,50.0,L40720_7F,L40720_7F,F,WT,21
6,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,53.0,60.0,L40720_7F,L40720_7F,F,WT,21
7,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,44.0,70.0,L40720_7F,L40720_7F,F,WT,21
8,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,41.0,80.0,L40720_7F,L40720_7F,F,WT,21
9,Seg_Sox9_Stitched-L40720_7F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,83.0,90.0,L40720_7F,L40720_7F,F,WT,21
0,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,50.0,0.0,L41180_2F,L41180_2F,F,WT,21
1,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,46.0,10.0,L41180_2F,L41180_2F,F,WT,21
2,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,37.0,20.0,L41180_2F,L41180_2F,F,WT,21
3,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,51.0,30.0,L41180_2F,L41180_2F,F,WT,21
4,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,46.0,40.0,L41180_2F,L41180_2F,F,WT,21
5,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,43.0,50.0,L41180_2F,L41180_2F,F,WT,21
6,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,33.0,60.0,L41180_2F,L41180_2F,F,WT,21
7,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,46.0,70.0,L41180_2F,L41180_2F,F,WT,21
8,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,33.0,80.0,L41180_2F,L41180_2F,F,WT,21
9,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,65.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,42.0,0.0,L41180_2F,L41180_2F,F,WT,21
1,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,51.0,10.0,L41180_2F,L41180_2F,F,WT,21
2,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,38.0,20.0,L41180_2F,L41180_2F,F,WT,21
3,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,37.0,30.0,L41180_2F,L41180_2F,F,WT,21
4,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,45.0,40.0,L41180_2F,L41180_2F,F,WT,21
5,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,35.0,50.0,L41180_2F,L41180_2F,F,WT,21
6,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,46.0,60.0,L41180_2F,L41180_2F,F,WT,21
7,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,39.0,70.0,L41180_2F,L41180_2F,F,WT,21
8,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,31.0,80.0,L41180_2F,L41180_2F,F,WT,21
9,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,49.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,57.0,0.0,L41180_2F,L41180_2F,F,WT,21
1,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,66.0,10.0,L41180_2F,L41180_2F,F,WT,21
2,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,52.0,20.0,L41180_2F,L41180_2F,F,WT,21
3,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,45.0,30.0,L41180_2F,L41180_2F,F,WT,21
4,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,38.0,40.0,L41180_2F,L41180_2F,F,WT,21
5,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,45.0,50.0,L41180_2F,L41180_2F,F,WT,21
6,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,44.0,60.0,L41180_2F,L41180_2F,F,WT,21
7,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,44.0,70.0,L41180_2F,L41180_2F,F,WT,21
8,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,47.0,80.0,L41180_2F,L41180_2F,F,WT,21
9,Seg_Sox9_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,89.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,40.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,28.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,27.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,31.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,26.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,31.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_Sox9_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,35.0,70.0,L41180_3F,L41180_3F,F,KO,21
