#Selection name: Selection 1
#Area (µm^2): 4378331.15
Cell ID,Cluster,Transcripts,Area (µm^2)
bknohmle-1,Cluster 3,0,70.67
meoknkjl-1,Cluster 15,0,186.18
meokkdom-1,Cluster 3,0,35.76
mfcdbjek-1,Cluster 14,0,67.01
meoikdaa-1,Cluster 1,0,38.56
meogiapo-1,Cluster 8,0,83.67
ohbdaoel-1,Cluster 2,0,116.59
bknlplfp-1,Cluster 18,0,225.92
bknofnhf-1,Cluster 27,0,265.34
bknmlijh-1,Cluster 14,0,61.50
bknoicdd-1,Cluster 18,0,238.06
mfcdlcdh-1,Cluster 18,0,203.84
mfcegfmp-1,Cluster 13,0,124.54
bknmckao-1,Cluster 15,0,186.50
mfccmfgf-1,Cluster 3,0,58.34
meoffdal-1,Cluster 6,0,117.36
meofhkbc-1,Cluster 6,0,150.69
mdjhjfoe-1,Cluster 3,0,79.52
memhllal-1,Cluster 8,0,40.01
memjfnip-1,Cluster 8,0,49.08
memhggeb-1,Cluster 18,0,136.69
memggeao-1,Cluster 8,0,31.93
bkpfmhnb-1,Cluster 26,0,196.70
oblgaepp-1,Cluster 15,0,76.86
obkijdpp-1,Cluster 27,0,88.60
bkpkfnep-1,Cluster 22,0,189.30
bkpieifj-1,Cluster 15,0,157.82
memgflmn-1,Cluster 2,0,90.13
bkggfpgm-1,Cluster 13,0,146.71
bkgfcglb-1,Cluster 22,0,223.12
memomafd-1,Cluster 13,0,123.59
bkgemmkp-1,Cluster 13,0,169.61
obkiikcg-1,Cluster 13,0,59.70
oblhladj-1,Cluster 13,0,76.90
bkgbdecd-1,Cluster 22,0,198.51
bkgbdbkb-1,Cluster 15,0,188.44
bkjagcnh-1,Cluster 15,0,196.20
bkgbgdnc-1,Cluster 26,0,178.55
mekjdkpf-1,Cluster 8,0,27.91
bkjaoeia-1,Cluster 13,0,193.09
memonkbb-1,Cluster 27,0,111.49
bkgblejo-1,Cluster 13,0,140.44
memmgoja-1,Cluster 26,0,51.79
bkgagolf-1,Cluster 18,0,200.49
bkjalhid-1,Cluster 19,0,198.19
mekhlbom-1,Cluster 13,0,217.25
bkjbkpbl-1,Cluster 13,0,175.03
mekeplmc-1,Cluster 15,0,139.76
bkfnclkl-1,Cluster 22,0,242.58
bkgeonhi-1,Cluster 15,0,214.00
memmgeeb-1,Cluster 13,0,117.14
bkgfbimg-1,Cluster 27,0,190.69
memlidcp-1,Cluster 13,0,216.03
mekioojg-1,Cluster 26,0,118.08
bkjcbkng-1,Cluster 13,0,142.06
bkfpepdp-1,Cluster 13,0,162.38
mekcpooh-1,Cluster 3,0,69.59
melmnlli-1,Cluster 13,0,68.37
oblhfjpe-1,Cluster 27,0,80.97
mejkjlkk-1,Cluster 3,0,22.49
obkpofoj-1,Cluster 8,0,11.29
mekdjihm-1,Cluster 13,0,193.13
bkjkkhgk-1,Cluster 13,0,125.94
melnhapm-1,Cluster 13,0,133.53
mekcejac-1,Cluster 15,0,207.81
mekefidp-1,Cluster 13,0,166.13
bkgeejgm-1,Cluster 13,0,187.40
bkjkghfn-1,Cluster 13,0,157.23
mejkgjia-1,Cluster 13,0,177.37
bkjkajli-1,Cluster 13,0,169.11
bkjjnmgn-1,Cluster 13,0,172.59
bkjklogg-1,Cluster 13,0,182.39
mekbjbia-1,Cluster 26,0,85.35
memoencm-1,Cluster 8,0,60.28
meloloni-1,Cluster 15,0,116.05
memoboph-1,Cluster 3,0,44.03
bkjceojn-1,Cluster 13,0,172.14
melmgdna-1,Cluster 18,0,262.76
memmhjgi-1,Cluster 18,0,200.18
memnbaam-1,Cluster 7,0,64.12
mejkhdol-1,Cluster 13,0,138.58
melncgmh-1,Cluster 14,0,87.38
mejhhefo-1,Cluster 13,0,140.80
bkjdcfdl-1,Cluster 22,0,308.01
mekaolio-1,Cluster 26,0,124.50
bkjcfmed-1,Cluster 13,0,218.24
bkgcgocg-1,Cluster 13,0,153.53
melmapgn-1,Cluster 2,0,30.30
blafegje-1,Cluster 7,0,141.11
bknoikge-1,Cluster 13,0,121.79
mfckpafj-1,Cluster 22,0,202.84
bkoabmod-1,Cluster 15,0,104.36
blaahjfj-1,Cluster 18,0,217.20
bkpppjal-1,Cluster 15,0,197.24
bkpmeiee-1,Cluster 13,0,192.55
mephaijb-1,Cluster 13,0,159.31
mfcinfdo-1,Cluster 3,0,27.59
mepflkio-1,Cluster 13,0,161.34
oijaiapc-1,Cluster 11,0,13.91
mennjanc-1,Cluster 13,0,133.89
bladpnfh-1,Cluster 22,0,290.58
mfcigbgo-1,Cluster 22,0,195.48
blafmjan-1,Cluster 13,0,170.69
menmemdo-1,Cluster 6,0,84.49
mepieaip-1,Cluster 13,0,116.91
mfcogalp-1,Cluster 2,0,31.70
menlabka-1,Cluster 16,0,22.98
blafpegc-1,Cluster 22,0,188.21
mfaafjnj-1,Cluster 13,0,91.80
obmafdll-1,Cluster 13,0,81.15
mephclgf-1,Cluster 3,0,28.49
blabejjc-1,Cluster 22,0,214.81
bkpmealj-1,Cluster 13,0,125.08
mfcoiffl-1,Cluster 22,0,211.56
bkpmdcbn-1,Cluster 27,0,286.52
oblpnnnm-1,Cluster 22,0,96.95
menldeej-1,Cluster 13,0,105.85
mepjemkm-1,Cluster 31,0,163.92
mekfdiml-1,Cluster 15,0,173.45
mepimggp-1,Cluster 13,0,140.84
mepkalon-1,Cluster 13,0,144.41
bkjpgngg-1,Cluster 22,0,151.14
obkhicie-1,Cluster 13,0,92.93
bkpkebcj-1,Cluster 13,0,148.93
bkjphkmm-1,Cluster 22,0,216.89
mepigdim-1,Cluster 15,0,306.29
mepeplmc-1,Cluster 30,0,132.04
oblnckee-1,Cluster 6,0,75.55
bkjnnaao-1,Cluster 18,0,224.25
mepfjjll-1,Cluster 25,0,120.75
bkpndllg-1,Cluster 13,0,176.56
bkplbgbn-1,Cluster 13,0,128.47
memjijel-1,Cluster 14,0,89.27
memklobb-1,Cluster 22,0,248.45
mekhaagc-1,Cluster 22,0,179.36
menlpjnk-1,Cluster 13,0,138.67
bkjojdni-1,Cluster 11,0,121.83
bkpldgeo-1,Cluster 22,0,200.31
bkjncbic-1,Cluster 13,0,149.78
mekgeanl-1,Cluster 22,0,94.24
bkpdnncg-1,Cluster 13,0,169.20
mekcmlek-1,Cluster 3,0,71.44
bkjolpbk-1,Cluster 18,0,206.91
mekfdgfk-1,Cluster 13,0,146.22
memjmhfb-1,Cluster 13,0,115.92
bkjoonch-1,Cluster 26,0,191.55
medpbdap-1,Cluster 11,0,211.78
mehkpebd-1,Cluster 26,0,194.67
mdkcgodb-1,Cluster 22,0,173.13
menpgekl-1,Cluster 8,0,108.65
bjpfpdnl-1,Cluster 22,0,166.08
menfjemk-1,Cluster 3,0,56.94
bjphjbkp-1,Cluster 35,0,252.24
meocebno-1,Cluster 13,0,134.97
meocfkbd-1,Cluster 22,0,54.37
meoclhja-1,Cluster 22,0,139.31
ohbbhjen-1,Cluster 2,0,10.93
bjpgpibh-1,Cluster 22,0,170.15
bjpfliad-1,Cluster 26,0,174.71
mddhefgn-1,Cluster 11,0,97.58
mdkknmpo-1,Cluster 11,0,36.89
bjpdlmgc-1,Cluster 13,0,151.18
mdkpackh-1,Cluster 7,0,63.49
menojmfd-1,Cluster 16,0,42.58
mdkpfkeh-1,Cluster 13,0,100.38
mdknondh-1,Cluster 13,0,188.93
meoaelgg-1,Cluster 2,0,37.80
mdkkolll-1,Cluster 22,0,171.32
bjpfmplh-1,Cluster 13,0,180.58
mdkecgfn-1,Cluster 13,0,133.80
mdkedcfc-1,Cluster 22,0,99.21
mehjemme-1,Cluster 26,0,73.06
mdleddbk-1,Cluster 2,0,70.58
bkijdkab-1,Cluster 35,0,247.41
obkcbolp-1,Cluster 13,0,74.78
mejicbic-1,Cluster 13,0,181.93
mdlehemo-1,Cluster 2,0,61.32
mehhnjdf-1,Cluster 31,0,95.05
mehhilaj-1,Cluster 3,0,77.44
bkijdchf-1,Cluster 1,0,137.55
mehjgmai-1,Cluster 35,0,109.96
bkiioemg-1,Cluster 13,0,199.05
mefhkgad-1,Cluster 13,0,243.71
mefhmala-1,Cluster 11,0,73.06
bkihiaom-1,Cluster 7,0,119.57
megafjnl-1,Cluster 13,0,108.83
mejjogef-1,Cluster 16,0,45.83
bkijalgp-1,Cluster 35,0,258.84
mejhocgl-1,Cluster 13,0,197.97
bkjhjhil-1,Cluster 13,0,198.15
mejjmkoh-1,Cluster 13,0,136.91
mejiciic-1,Cluster 13,0,145.27
bkiebmfa-1,Cluster 22,0,176.43
obkbjipe-1,Cluster 13,0,107.88
mdkdhdig-1,Cluster 15,0,176.11
mdkgbdag-1,Cluster 13,0,148.11
mehiiimi-1,Cluster 13,0,85.30
bkignnne-1,Cluster 13,0,172.45
mdkfabln-1,Cluster 13,0,304.17
bkjfglke-1,Cluster 13,0,153.49
bkifodla-1,Cluster 6,0,134.39
bkigbbga-1,Cluster 22,0,172.68
bkiebmhn-1,Cluster 22,0,172.05
mefhcohn-1,Cluster 13,0,138.54
meffljnc-1,Cluster 6,0,100.74
meffgnkh-1,Cluster 14,0,97.94
mdlfghgm-1,Cluster 7,0,124.27
obkblngb-1,Cluster 1,0,199.50
bkiekcoa-1,Cluster 13,0,185.68
bkipljkn-1,Cluster 13,0,146.53
bkidlfkd-1,Cluster 35,0,189.66
mdlelkkk-1,Cluster 7,0,102.55
bkiddhch-1,Cluster 13,0,184.91
bjpdelhe-1,Cluster 13,0,192.95
mdkbpaoa-1,Cluster 13,0,99.43
bkibiblh-1,Cluster 26,0,169.47
bjpedbbm-1,Cluster 13,0,224.61
mdkclldc-1,Cluster 22,0,131.09
mdkfinnf-1,Cluster 2,0,86.07
bjolbhbg-1,Cluster 13,0,196.34
meneoilh-1,Cluster 13,0,107.56
mdkcdemf-1,Cluster 6,0,76.72
mdkipfog-1,Cluster 3,0,31.20
bjpdldod-1,Cluster 13,0,194.04
mdkhnmje-1,Cluster 35,0,304.58
bjpedpbn-1,Cluster 13,0,197.06
menohcbh-1,Cluster 2,0,72.75
mdkgnmbb-1,Cluster 7,0,81.73
megmgbkh-1,Cluster 2,0,119.53
mehdjoeg-1,Cluster 7,0,53.24
megmppgh-1,Cluster 2,0,66.83
oijagieg-1,Cluster 2,0,32.92
megoccjh-1,Cluster 7,0,56.26
megobllg-1,Cluster 7,0,82.59
megpgklk-1,Cluster 7,0,31.84
mehakhoc-1,Cluster 6,0,25.20
megobaai-1,Cluster 2,0,97.58
mehikepl-1,Cluster 35,0,173.35
medocchn-1,Cluster 16,0,48.18
mehlcngi-1,Cluster 6,0,96.63
megghfog-1,Cluster 6,0,28.13
mehfeecd-1,Cluster 7,0,91.26
meggdpmd-1,Cluster 6,0,135.06
medncbfb-1,Cluster 7,0,101.96
megholkb-1,Cluster 6,0,52.20
megigelj-1,Cluster 6,0,97.45
medognmd-1,Cluster 30,0,155.29
mednpnfj-1,Cluster 11,0,21.18
obkdbnlm-1,Cluster 7,0,35.67
mehbjkkd-1,Cluster 8,0,40.10
megkcfee-1,Cluster 7,0,77.53
meeekced-1,Cluster 3,0,85.89
mdldbmhf-1,Cluster 7,0,99.57
mdladjfg-1,Cluster 35,0,151.77
obkdpjbb-1,Cluster 3,0,27.50
mehlcdac-1,Cluster 30,0,81.87
meheolnc-1,Cluster 7,0,103.32
bkidppkc-1,Cluster 7,0,144.32
mehlfkfg-1,Cluster 2,0,75.32
mehlapfi-1,Cluster 7,0,87.56
mehhfgoh-1,Cluster 2,0,100.43
mehhblhm-1,Cluster 6,0,61.14
mdldfhlb-1,Cluster 6,0,32.87
bkiapeok-1,Cluster 13,0,150.73
mehmbpao-1,Cluster 2,0,62.27
mehmgafm-1,Cluster 30,0,75.95
mdlakeln-1,Cluster 2,0,58.30
meednkpo-1,Unassigned,0,14.77
meeebjjf-1,Cluster 7,0,62.04
mdldkbfo-1,Cluster 7,0,125.99
mehefoag-1,Cluster 8,0,41.54
mehdnflm-1,Cluster 2,0,122.78
mehcgcio-1,Cluster 2,0,71.84
mehbpego-1,Cluster 6,0,24.93
mdlbpjin-1,Cluster 3,0,25.29
bkileboh-1,Cluster 26,0,223.88
bkhnpmel-1,Cluster 13,0,187.53
mekmbocp-1,Cluster 13,0,99.43
bkhnpiln-1,Cluster 13,0,155.38
bkjdflmj-1,Cluster 15,0,193.99
mekgkffc-1,Cluster 11,0,94.56
mejhefjk-1,Cluster 14,0,81.28
mefjjncb-1,Cluster 8,0,43.94
mejgodaj-1,Cluster 13,0,206.00
mefpjcbd-1,Cluster 11,0,32.29
bkhmlhbp-1,Cluster 35,0,204.87
mekgdaag-1,Cluster 13,0,154.12
mefjjogk-1,Cluster 11,0,21.81
mekjedeg-1,Cluster 13,0,158.77
meflmgbo-1,Cluster 13,0,169.92
bkjeogah-1,Cluster 13,0,159.63
mekkiipg-1,Cluster 13,0,156.01
mefnilgh-1,Cluster 13,0,65.34
megaebjk-1,Cluster 6,0,125.58
mekkcjkm-1,Cluster 2,0,14.09
mekjlhic-1,Cluster 3,0,57.71
megccmcg-1,Cluster 22,0,140.75
mejdhehk-1,Cluster 35,0,119.80
mefnhelp-1,Cluster 13,0,216.43
bkipamll-1,Cluster 13,0,221.72
bkhnecgn-1,Cluster 22,0,183.83
mefnjbnl-1,Cluster 13,0,269.18
obkfjecm-1,Cluster 22,0,118.63
megeljjc-1,Cluster 11,0,34.91
mefppdcc-1,Cluster 13,0,176.24
megffnml-1,Cluster 35,0,214.36
bkioplhp-1,Cluster 13,0,245.74
megaanpf-1,Cluster 19,0,84.76
mefpbcmk-1,Cluster 11,0,80.74
obkekomo-1,Cluster 13,0,203.75
bkjegocg-1,Cluster 13,0,179.27
bkjcecng-1,Cluster 13,0,192.50
obkdafge-1,Cluster 16,0,27.36
megbcchj-1,Cluster 6,0,38.56
bkipeece-1,Cluster 13,0,179.59
megbdghf-1,Cluster 13,0,143.19
mejdladb-1,Cluster 16,0,62.04
ohbamjcm-1,Cluster 2,0,40.19
megaejoi-1,Cluster 22,0,179.81
obkfhkdh-1,Cluster 13,0,91.76
megacfdk-1,Cluster 22,0,147.30
bkhmoilj-1,Cluster 11,0,60.69
ohbaamaj-1,Cluster 8,0,135.42
bkjfcplk-1,Cluster 22,0,196.70
mekjmjbe-1,Cluster 11,0,32.56
mefocobg-1,Cluster 11,0,44.16
bkjedkoh-1,Cluster 13,0,139.94
ohapkkfg-1,Cluster 11,0,33.87
mefolkii-1,Cluster 2,0,40.28
meflmagf-1,Cluster 2,0,92.12
bkilmnjp-1,Cluster 26,0,110.72
mekjoikp-1,Cluster 13,0,151.68
bkjdcjdf-1,Cluster 22,0,215.31
megjlleh-1,Cluster 35,0,158.59
bkhnbgok-1,Cluster 13,0,192.09
bkoghjeb-1,Cluster 7,0,107.97
micfcibe-1,Cluster 2,0,27.50
obmmjenc-1,Cluster 15,0,107.92
mennpjlc-1,Cluster 13,0,136.46
menkllmo-1,Cluster 25,0,175.97
menaldao-1,Cluster 13,0,91.13
mfgofgaa-1,Cluster 22,0,159.36
menkmnlj-1,Cluster 13,0,119.98
micfmoak-1,Cluster 11,0,158.00
bkppdkof-1,Cluster 13,0,179.59
micfdkhf-1,Cluster 14,0,54.14
bkolhgpa-1,Cluster 3,0,164.82
micedloo-1,Cluster 6,0,83.13
bkokdbia-1,Cluster 13,0,199.23
bkogooeb-1,Cluster 22,0,234.45
bkogkdgn-1,Cluster 13,0,158.72
menbbfnd-1,Cluster 13,0,122.87
bkolgdpa-1,Cluster 13,0,210.97
bkpnjpoo-1,Cluster 13,0,215.26
mfgdhngo-1,Cluster 22,0,73.74
mfhdihhm-1,Cluster 13,0,99.84
menajhho-1,Cluster 22,0,128.56
ocabnjnk-1,Cluster 13,0,92.12
menloghi-1,Cluster 22,0,211.51
bkohlnnl-1,Cluster 22,0,203.43
bkojjapo-1,Cluster 22,0,162.83
mfgogejl-1,Cluster 2,0,68.10
bkpoakad-1,Cluster 13,0,173.45
bkpllijc-1,Cluster 13,0,165.27
bkpnicfo-1,Cluster 13,0,171.55
miccoekc-1,Cluster 13,0,145.49
mfhbeilg-1,Cluster 13,0,148.02
mfhcpaij-1,Cluster 13,0,142.51
micbpmfm-1,Cluster 3,0,51.21
bkpnofgn-1,Cluster 13,0,160.49
mfhdhmlj-1,Cluster 13,0,61.50
menjfobe-1,Cluster 15,0,171.28
bkogjffl-1,Cluster 13,0,228.58
bkjmlfen-1,Cluster 13,0,168.43
mfgojafh-1,Cluster 13,0,106.70
bkpeajfo-1,Cluster 13,0,182.57
mfhdgkgk-1,Cluster 11,0,87.51
bkjmdhlk-1,Cluster 13,0,184.24
mfhaanhm-1,Cluster 22,0,134.66
miccjldk-1,Cluster 13,0,204.69
mejgdblo-1,Cluster 6,0,79.29
mekmcpdj-1,Cluster 11,0,27.59
mefkiepp-1,Cluster 13,0,147.71
mefnmkll-1,Cluster 13,0,72.11
mfgppoko-1,Cluster 3,0,29.22
bkpdcoci-1,Cluster 13,0,173.35
mefidian-1,Cluster 13,0,116.95
mekkngdl-1,Cluster 13,0,163.92
meficbjc-1,Cluster 13,0,102.19
mfgonnpe-1,Cluster 13,0,125.90
bkiabbfh-1,Cluster 13,0,200.90
ohbaacjb-1,Cluster 13,0,139.26
mekjklpe-1,Cluster 11,0,72.20
meichaad-1,Cluster 30,0,116.28
mejgknco-1,Cluster 6,0,113.07
mehomhmk-1,Cluster 11,0,76.09
mehopeam-1,Cluster 11,0,29.40
meibgadn-1,Cluster 3,0,81.37
mejbhnnh-1,Cluster 6,0,30.07
mejbblff-1,Cluster 30,0,150.10
mejdloio-1,Cluster 13,0,86.79
meiclfbe-1,Cluster 6,0,64.44
bkhmfgep-1,Cluster 26,0,159.72
meifccbj-1,Cluster 2,0,88.05
meiolgip-1,Cluster 2,0,72.02
mejcmgbn-1,Cluster 6,0,126.62
meigdcjm-1,Cluster 2,0,47.55
mejdnpag-1,Cluster 35,0,108.28
mejclpfi-1,Cluster 6,0,67.46
ohapfall-1,Cluster 2,0,131.68
mejblfll-1,Cluster 8,0,34.36
meiblifd-1,Cluster 2,0,100.38
mejdlkfh-1,Cluster 8,0,57.44
mejaliii-1,Cluster 7,0,86.43
meildjpo-1,Cluster 2,0,92.30
meipimnm-1,Cluster 6,0,22.94
mejddeia-1,Cluster 6,0,61.23
meihfkmk-1,Cluster 2,0,103.68
meimmifn-1,Cluster 2,0,92.30
mejcabgc-1,Cluster 7,0,109.28
mejbhedc-1,Cluster 7,0,141.07
megjffal-1,Cluster 2,0,112.80
megegnfn-1,Cluster 2,0,53.19
bkililbl-1,Cluster 7,0,128.74
mejcdcho-1,Cluster 8,0,38.70
megcnpap-1,Cluster 7,0,138.09
megceplf-1,Cluster 30,0,184.64
objpgngg-1,Cluster 2,0,24.79
medmoaaj-1,Cluster 30,0,53.51
megkbjne-1,Cluster 6,0,102.78
meebfghj-1,Cluster 6,0,80.92
meealhpn-1,Cluster 2,0,79.52
medkiimm-1,Cluster 20,0,113.61
megkcboa-1,Cluster 7,0,102.28
miclbbno-1,Cluster 2,0,43.67
mibpgpda-1,Cluster 13,0,180.53
micpbhjj-1,Cluster 6,0,89.77
micolcdb-1,Cluster 2,0,121.15
bkofokfl-1,Cluster 26,0,154.98
michcbia-1,Cluster 2,0,101.69
michilae-1,Cluster 3,0,22.44
mibmklfd-1,Cluster 7,0,173.31
mibnckfg-1,Cluster 2,0,84.08
mibnpnhm-1,Cluster 2,0,103.36
bkofkpjp-1,Cluster 35,0,290.76
bkofnjjc-1,Cluster 26,0,275.05
micgcmom-1,Cluster 35,0,182.57
oijghlhj-1,Cluster 2,0,17.25
bkogddbc-1,Cluster 35,0,120.43
michnlcp-1,Cluster 2,0,137.00
ocaakdad-1,Cluster 26,0,107.20
mehmgokh-1,Cluster 6,0,69.41
mickamdh-1,Cluster 13,0,101.78
micjojca-1,Cluster 6,0,30.93
ohcpegan-1,Cluster 11,0,82.59
ocachfkb-1,Cluster 6,0,44.84
bkojocng-1,Cluster 13,0,195.35
bkoeldgo-1,Cluster 35,0,194.17
mibggdjh-1,Cluster 2,0,111.76
mibnlmgp-1,Cluster 2,0,105.94
mickhhaa-1,Cluster 7,0,64.44
blddmgfk-1,Cluster 7,0,81.37
miciaamf-1,Cluster 7,0,63.22
micmcoin-1,Cluster 7,0,90.63
micidffn-1,Cluster 16,0,33.87
bldfclnl-1,Cluster 6,0,145.36
mibhgbgo-1,Cluster 8,0,63.53
micjjfhg-1,Cluster 7,0,108.15
mickikmj-1,Cluster 2,0,110.54
micjlagk-1,Cluster 30,0,141.16
micoildn-1,Cluster 6,0,50.44
micjnlge-1,Cluster 7,0,63.85
bldemodo-1,Cluster 11,0,109.41
bldgohib-1,Cluster 7,0,100.61
mehogjcc-1,Cluster 20,0,18.42
meidcidm-1,Cluster 6,0,75.28
mejgblbj-1,Cluster 14,0,71.84
mehmiffn-1,Cluster 2,0,63.99
mejepmij-1,Cluster 13,0,114.02
mejeehjn-1,Cluster 8,0,46.92
mehmofeo-1,Cluster 3,0,55.54
mehnfioi-1,Cluster 20,0,62.23
meieeioi-1,Cluster 2,0,89.00
bkhmdhal-1,Cluster 35,0,242.44
obkekbid-1,Unassigned,0,6.68
bkhnmgcm-1,Cluster 3,0,56.17
meicmbhb-1,Cluster 8,0,48.86
mejelnca-1,Cluster 7,0,72.16
obkfcnmn-1,Cluster 26,0,160.44
meiabpco-1,Cluster 6,0,42.85
aecihhdk-1,Cluster 15,0,194.26
mfbkdado-1,Cluster 8,0,68.37
adphokjp-1,Cluster 13,0,165.23
mfaojodl-1,Cluster 27,0,187.62
mfalbjfp-1,Cluster 2,0,138.40
mfbamgdd-1,Cluster 7,0,90.72
mfdfojej-1,Cluster 8,0,67.42
aeclmlca-1,Cluster 6,0,128.88
mfdibihb-1,Cluster 8,0,59.34
adofnbpm-1,Cluster 15,0,204.96
adohajgh-1,Cluster 27,0,379.76
ohbehokd-1,Cluster 3,0,130.41
mfdhghcl-1,Cluster 18,0,255.18
meoebplp-1,Cluster 27,0,379.27
bklnjbnl-1,Cluster 15,0,127.57
mfdicamk-1,Cluster 18,0,262.27
bkloakon-1,Cluster 26,0,153.49
obmameeg-1,Cluster 6,0,37.48
mfcgemoj-1,Cluster 8,0,22.71
mfdgbmab-1,Cluster 2,0,41.68
adoagoel-1,Cluster 27,0,338.63
mfanibde-1,Cluster 18,0,227.54
meoljkgp-1,Cluster 11,0,133.44
adoiaiaf-1,Cluster 27,0,281.64
oblmnmfk-1,Cluster 2,0,27.95
mfamnmdg-1,Cluster 16,0,85.93
mfanlfjd-1,Cluster 8,0,37.89
adodniic-1,Cluster 18,0,127.21
oblidlid-1,Cluster 27,0,335.74
oijbfkkc-1,Cluster 2,0,168.16
mfanpeoo-1,Cluster 8,0,32.11
adojpcjl-1,Cluster 15,0,142.65
mfancklj-1,Cluster 27,0,261.91
meologhb-1,Cluster 27,0,242.85
mfchaejk-1,Cluster 8,0,27.32
bkllkfjd-1,Cluster 27,0,289.99
mfcchjjl-1,Cluster 27,0,261.91
bklmcohi-1,Cluster 27,0,277.98
bklmefmf-1,Cluster 18,0,236.98
mfcbochk-1,Cluster 27,0,149.02
mfcbngba-1,Cluster 27,0,161.84
bkoajiao-1,Cluster 18,0,165.81
bklnhfkj-1,Cluster 3,0,84.80
bklknaep-1,Cluster 15,0,239.73
bklnkdng-1,Cluster 27,0,376.65
mfciekim-1,Cluster 26,0,111.49
ohbfdcjd-1,Cluster 3,0,132.76
meofahlf-1,Cluster 3,0,16.71
bklmibbf-1,Cluster 18,0,231.25
meofcfhf-1,Cluster 8,0,160.49
bklncfmf-1,Cluster 15,0,228.26
adnpfnai-1,Cluster 3,0,50.03
meomdloh-1,Cluster 18,0,211.11
bkoahcdb-1,Cluster 27,0,197.29
mfbpmbcf-1,Cluster 26,0,136.60
obllgkjn-1,Cluster 27,0,309.59
bkocjlpo-1,Cluster 27,0,385.23
ohbdlipb-1,Cluster 3,0,133.03
bkoccdml-1,Cluster 18,0,193.27
obmcpdka-1,Cluster 15,0,184.42
mfclcakk-1,Cluster 18,0,212.42
bkoacacg-1,Cluster 27,0,384.64
mfadjpdk-1,Cluster 15,0,90.99
adpdohna-1,Cluster 27,0,352.85
mfappkfo-1,Cluster 3,0,16.89
mfbdhllp-1,Cluster 15,0,177.51
mfainlko-1,Cluster 8,0,54.32
adpkkdna-1,Cluster 1,0,141.75
mfdepdaa-1,Cluster 3,0,82.95
obmepcgj-1,Cluster 27,0,230.79
adpaaaee-1,Cluster 18,0,244.07
mfdajggc-1,Cluster 18,0,184.73
adpnojpa-1,Cluster 27,0,227.18
mfaihlcj-1,Cluster 27,0,268.86
mfeohbog-1,Cluster 11,0,46.19
adpfnegl-1,Cluster 18,0,176.20
mfaekkkj-1,Cluster 27,0,312.89
adpjomif-1,Cluster 15,0,160.40
adphnldc-1,Cluster 27,0,337.72
adpjeedo-1,Cluster 31,0,171.68
mfalaigg-1,Cluster 26,0,193.72
mfaolnid-1,Cluster 18,0,154.03
adpelknc-1,Cluster 26,0,187.13
adpkihhn-1,Cluster 27,0,300.65
adpnjicl-1,Cluster 31,0,150.82
adpkfmnm-1,Cluster 27,0,298.71
adpkaaog-1,Cluster 15,0,179.86
adpignao-1,Cluster 7,0,131.22
mfddkmfa-1,Cluster 11,0,86.43
mfddchdi-1,Cluster 18,0,179.00
obmfdlpe-1,Cluster 18,0,176.11
mfbdfadn-1,Cluster 14,0,95.64
mfdfnopk-1,Cluster 18,0,204.74
mfbfkjjk-1,Cluster 3,0,51.93
mfdbebjf-1,Cluster 18,0,209.53
mfbeeiea-1,Cluster 8,0,65.75
mfbecgjp-1,Cluster 18,0,132.04
adphmglm-1,Cluster 18,0,262.85
mfdcgejb-1,Cluster 3,0,44.98
mfagginj-1,Cluster 18,0,240.86
adodchii-1,Cluster 6,0,93.93
adobkehj-1,Cluster 6,0,50.85
adokkaah-1,Cluster 27,0,250.39
adodmpnj-1,Cluster 18,0,207.22
adokmncn-1,Cluster 27,0,260.33
adocjfii-1,Cluster 27,0,335.65
mfalgbab-1,Cluster 26,0,158.45
adocogbb-1,Cluster 15,0,138.72
mfddjmkp-1,Cluster 27,0,280.51
adokmckm-1,Cluster 27,0,323.05
mfbbbjae-1,Cluster 27,0,357.23
mfahjbdp-1,Cluster 16,0,48.32
mfagofbh-1,Cluster 3,0,33.01
adnoopce-1,Cluster 18,0,164.23
mfbcmlbh-1,Cluster 27,0,281.14
mfappehc-1,Cluster 2,0,90.58
adoilell-1,Cluster 15,0,130.28
adodkdfp-1,Cluster 27,0,367.21
adokgpao-1,Cluster 18,0,208.89
adoanhgo-1,Cluster 27,0,452.92
mepkhlba-1,Cluster 6,0,76.36
mepkkgij-1,Cluster 27,0,287.01
aecnamnl-1,Cluster 13,0,154.75
meppaaok-1,Cluster 6,0,64.93
mepehclb-1,Cluster 18,0,383.20
bkleagap-1,Cluster 3,0,37.48
mfekafde-1,Cluster 3,0,127.21
bkldnlkg-1,Cluster 22,0,200.72
mfaajffb-1,Cluster 6,0,42.63
mfehnpfb-1,Cluster 13,0,144.86
mfeimpfh-1,Cluster 16,0,38.16
mepkpcfk-1,Cluster 6,0,172.81
mfaaohfm-1,Cluster 14,0,58.43
adkfdehk-1,Cluster 13,0,171.23
mepmcafh-1,Cluster 13,0,77.76
mepoghpn-1,Cluster 13,0,60.60
aecpalkd-1,Cluster 13,0,158.41
adkdhban-1,Cluster 26,0,174.48
bklelcdb-1,Cluster 13,0,173.40
mepnhcjg-1,Cluster 3,0,60.55
mfdgilie-1,Cluster 11,0,59.06
mfbfnkco-1,Cluster 13,0,127.70
aeclgcok-1,Cluster 13,0,159.27
mfdgipmb-1,Cluster 18,0,202.39
mfdgooma-1,Cluster 11,0,21.63
