#Selection name: Selection 10
#Area (µm^2): 1604147.56
Cell ID,Cluster,Transcripts,Area (µm^2)
mbnlpnld-1,Cluster 19,0,35.45
beemcahg-1,Cluster 9,20,143.37
mbnngkmb-1,Cluster 9,9,106.79
beeioiga-1,Cluster 9,12,151.63
mbnmempb-1,Cluster 9,3,125.26
beekonnp-1,Cluster 9,11,167.80
ockfkhdd-1,Cluster 9,3,69.63
bebichok-1,Cluster 9,16,145.00
mbnofgbe-1,Cluster 9,10,174.08
ockfofhl-1,Cluster 18,2,122.24
bebkehcj-1,Cluster 9,10,152.99
bebiokcd-1,Cluster 9,9,237.88
mbnmpeoa-1,Cluster 9,7,117.59
mbonncoh-1,Cluster 9,4,198.37
mbobodef-1,Cluster 2,1,70.99
bebgakbb-1,Cluster 9,11,169.43
mboooihd-1,Cluster 7,1,103.18
ohckaaba-1,Cluster 27,1,40.69
mbnmbidd-1,Cluster 1,0,87.38
mfgokpoi-1,Cluster 8,1,64.89
bebfgojg-1,Cluster 2,1,93.97
ocpcpnhm-1,Cluster 25,9,164.91
bebkpgck-1,Cluster 18,2,279.02
mfgpjlkj-1,Cluster 25,6,132.31
oikgegof-1,Cluster 3,0,27.18
mfhdkfdb-1,Cluster 17,1,124.68
bebeniho-1,Cluster 13,6,134.11
mfgplegb-1,Cluster 3,0,16.03
mfhgbcoh-1,Cluster 25,12,168.48
mbpadkje-1,Cluster 3,2,249.85
bebkhmnl-1,Cluster 32,2,167.98
mfgodeej-1,Cluster 1,0,98.53
beimfifg-1,Cluster 17,5,173.63
beigiiph-1,Cluster 31,14,241.04
ockihfgo-1,Cluster 32,0,70.76
mfhplhom-1,Cluster 13,4,176.20
beigklle-1,Cluster 13,3,151.14
ocplmenm-1,Cluster 32,0,76.63
beijgind-1,Cluster 13,3,160.98
beindfcl-1,Cluster 13,3,168.25
beifihnb-1,Cluster 17,4,199.32
mbliigil-1,Cluster 8,0,37.12
ocplheck-1,Cluster 1,0,99.71
mfijppej-1,Cluster 3,0,75.86
mfijmkkk-1,Cluster 1,0,55.95
ocpkpkdk-1,Cluster 18,0,126.39
mfgoomcc-1,Cluster 3,0,93.74
ockicjnk-1,Cluster 17,3,311.40
mfijppel-1,Cluster 25,11,222.85
mfhocphh-1,Cluster 13,1,92.89
beifmpei-1,Cluster 13,2,162.52
bebfjnna-1,Cluster 17,10,158.23
beilnihg-1,Cluster 13,3,153.89
mfikbpdj-1,Cluster 13,3,134.07
ockiebil-1,Cluster 25,3,154.71
beinnojb-1,Cluster 25,5,197.33
mfgpoinb-1,Cluster 17,0,139.85
beiflben-1,Cluster 25,10,216.66
befoapdc-1,Cluster 25,12,182.84
mbmcjldn-1,Cluster 3,0,21.54
ocpjodgb-1,Cluster 27,1,61.50
befncdoc-1,Cluster 13,2,172.54
mfihibao-1,Cluster 1,0,149.33
mfiionli-1,Cluster 18,7,126.84
mbmcgkog-1,Cluster 8,0,39.69
mfiipbbp-1,Cluster 7,1,81.55
mfiikjdl-1,Cluster 3,0,42.49
mbmcpnck-1,Cluster 3,0,36.89
mfiicbei-1,Cluster 8,0,29.04
mfibalem-1,Cluster 13,1,55.54
mbmcchbh-1,Cluster 8,1,46.33
mfiajaad-1,Cluster 3,1,78.57
mfibbbpp-1,Cluster 13,4,122.33
bejdnmeb-1,Cluster 17,5,207.36
mfiabjmm-1,Cluster 13,1,97.09
befpckhp-1,Cluster 13,1,142.33
bejcaaam-1,Cluster 13,3,149.15
bejeagch-1,Cluster 17,8,190.65
bejegndn-1,Cluster 25,4,190.79
mfijkjlj-1,Cluster 3,0,59.65
mbmcpnen-1,Cluster 25,3,177.55
mfiippnl-1,Cluster 13,1,136.37
befnpnan-1,Cluster 32,1,142.38
bebninoi-1,Cluster 17,4,210.25
mfgipnif-1,Cluster 8,1,112.48
mfgigich-1,Cluster 7,1,77.08
beahlhpe-1,Cluster 13,1,171.28
mbphomnb-1,Cluster 25,1,114.92
mbpidelh-1,Cluster 3,0,30.89
mfhcofmd-1,Cluster 17,2,216.61
mfkciaac-1,Cluster 17,5,227.18
mfhlfpji-1,Cluster 17,1,92.34
mfhldfgo-1,Cluster 3,0,84.35
oikhaaff-1,Cluster 25,1,121.97
mfgkoond-1,Cluster 3,1,198.60
mfgldfpm-1,Cluster 13,1,127.57
mfhdjjol-1,Cluster 8,1,108.42
mfgijknk-1,Cluster 1,0,79.07
beahdgje-1,Cluster 13,2,188.39
ocpgojgd-1,Cluster 18,8,152.54
mfgnjbkj-1,Cluster 17,8,416.30
bebngbji-1,Cluster 1,0,83.09
bebnkiog-1,Cluster 18,0,170.56
mfgnhhjp-1,Cluster 3,0,52.20
ocpceadd-1,Cluster 25,2,169.02
beajkpnh-1,Cluster 9,5,164.14
beahkake-1,Cluster 17,5,209.48
mfgjlfhi-1,Cluster 3,0,92.25
mbpdjpbd-1,Cluster 1,1,84.40
mfgjbmpg-1,Cluster 3,0,42.76
beahkehe-1,Cluster 17,5,239.92
mbpdnkhf-1,Cluster 25,2,155.20
ocpcbhbp-1,Cluster 17,4,92.93
mfgmpikh-1,Cluster 1,0,90.90
mfgjbcmb-1,Cluster 3,0,67.33
bealoijb-1,Cluster 17,2,268.18
mfhgebca-1,Cluster 3,0,35.36
mfhgfffb-1,Cluster 32,7,176.34
mfghffck-1,Cluster 3,0,24.52
ocpcadjh-1,Cluster 6,0,146.62
mfhleiap-1,Cluster 12,1,43.53
mfghelgk-1,Cluster 18,0,137.86
mfkdcali-1,Cluster 18,0,163.74
beailbna-1,Cluster 17,7,220.09
mfhgbpgl-1,Cluster 32,0,106.75
mfhgbmhf-1,Cluster 8,0,67.51
beblggln-1,Cluster 25,0,174.62
mfhcjgkg-1,Cluster 8,0,34.82
beblgkkk-1,Cluster 13,5,142.15
beaiobhm-1,Cluster 17,3,226.77
mfhbjali-1,Cluster 1,0,34.95
ocpfnhnl-1,Cluster 2,0,19.46
mfhaifng-1,Cluster 18,0,153.62
mfhemdae-1,Cluster 25,4,133.30
oikgilhc-1,Cluster 13,0,175.93
beblajpg-1,Cluster 17,5,199.00
ocpepncn-1,Cluster 25,1,59.43
mfgppfcd-1,Cluster 7,1,88.01
mfhfkgjp-1,Cluster 17,2,238.43
bebfcoin-1,Cluster 9,8,178.82
mfgoknna-1,Cluster 17,7,138.09
ocpglpen-1,Cluster 18,1,161.52
mfhpokgi-1,Cluster 13,1,126.71
ohckdnbg-1,Cluster 3,0,152.94
mbpaiaef-1,Cluster 25,0,101.87
mpidbdng-1,Cluster 9,15,158.68
bepjekja-1,Cluster 18,2,255.72
mokbofoo-1,Cluster 10,0,89.09
bfafkfed-1,Cluster 10,5,133.84
mogkgcjd-1,Cluster 1,0,98.03
mojggjpe-1,Cluster 10,1,111.36
moghiepc-1,Cluster 8,1,149.69
mogieckn-1,Cluster 8,0,26.19
mogkagon-1,Cluster 28,1,123.14
mogkikal-1,Cluster 1,0,97.09
mogebpkp-1,Cluster 10,15,305.84
mogigfoo-1,Cluster 4,0,62.04
mojgabda-1,Cluster 10,3,215.62
bfadlmkm-1,Cluster 3,0,191.91
mblcmnhn-1,Cluster 10,6,183.02
mbpkdgcl-1,Cluster 7,0,40.05
mbplbkpp-1,Cluster 10,0,76.86
mojjpkii-1,Cluster 10,4,178.82
mojfnfck-1,Cluster 10,1,109.28
ocjclhkg-1,Cluster 4,0,45.88
mcbkhmmm-1,Cluster 19,0,22.44
moghocej-1,Cluster 10,1,147.44
bfadomnd-1,Cluster 28,0,107.34
befbljam-1,Cluster 10,6,210.61
ohidkmff-1,Cluster 1,0,217.92
odhlaeoa-1,Cluster 10,3,92.80
bfaflkgo-1,Cluster 10,6,150.28
mamiodfn-1,Cluster 7,0,46.78
befajhmc-1,Cluster 10,0,192.00
mcbkhaom-1,Cluster 12,0,85.16
mcbkhhei-1,Cluster 3,0,45.65
mcbkghnm-1,Cluster 10,2,160.89
befbldlg-1,Cluster 10,7,177.96
mananebi-1,Cluster 4,0,62.27
mcbicgak-1,Cluster 3,0,72.61
mcbnnngo-1,Cluster 10,6,176.38
manahnog-1,Cluster 4,0,77.76
ohckhonm-1,Cluster 1,0,51.34
ockikagj-1,Cluster 10,0,78.39
befbapig-1,Cluster 28,0,151.32
mamjacgh-1,Cluster 28,1,96.95
mbplkenl-1,Cluster 10,7,205.69
mbplhmin-1,Cluster 10,2,161.07
manbcnae-1,Cluster 4,0,64.44
befbbmao-1,Cluster 10,13,191.28
mamnekjj-1,Cluster 4,0,73.92
mcbnkihp-1,Cluster 7,4,204.06
mcadikji-1,Cluster 3,0,78.93
mbpoponf-1,Cluster 10,7,161.48
mcbmcfjb-1,Cluster 10,6,204.42
mcbniijj-1,Cluster 10,7,122.73
mcbnjncb-1,Cluster 1,0,111.99
mcbmcdim-1,Cluster 10,2,97.36
mccdlnja-1,Cluster 10,5,196.16
mcccapdh-1,Cluster 2,0,105.94
mblcngdi-1,Cluster 18,3,121.38
mccaobbm-1,Cluster 19,0,15.67
mccaopae-1,Cluster 10,7,127.70
mccdejkg-1,Cluster 2,0,81.10
mcecfilm-1,Cluster 3,0,66.38
befahmhf-1,Cluster 10,5,160.35
ockooaem-1,Cluster 10,3,126.39
mccagbpd-1,Cluster 3,0,62.81
mblcoaoo-1,Cluster 10,18,225.10
mamoipgm-1,Cluster 4,0,50.03
mblcdnok-1,Cluster 10,8,205.37
mcboanpl-1,Cluster 28,1,101.15
mohchddo-1,Cluster 10,1,137.50
mojeckmo-1,Cluster 27,0,27.59
moglcpop-1,Cluster 10,2,102.32
odhejcim-1,Cluster 4,0,27.14
mojedekg-1,Cluster 3,0,50.26
moggmbjh-1,Cluster 1,0,66.20
moglfpkp-1,Cluster 4,0,128.15
mojkmceg-1,Cluster 3,4,176.11
mogmfamb-1,Cluster 1,0,87.51
mogggmjn-1,Cluster 4,0,90.13
mogoehjm-1,Cluster 4,0,57.03
bfakeegc-1,Cluster 9,20,182.61
mogdgfhe-1,Cluster 18,0,131.86
mogdllgh-1,Cluster 10,2,162.25
mogofjdl-1,Cluster 28,0,83.54
mogdgnho-1,Cluster 10,11,159.00
mojklofa-1,Cluster 10,3,48.59
bephkjbn-1,Cluster 10,10,174.08
mojpifei-1,Cluster 10,19,193.68
mojjmegp-1,Cluster 10,15,253.46
odhmaalj-1,Cluster 10,6,142.33
mohdmgjm-1,Cluster 8,0,26.37
bepipoie-1,Cluster 10,22,206.00
moggngim-1,Cluster 4,0,81.19
mokaheho-1,Cluster 7,0,45.43
mojkgfpj-1,Cluster 10,2,130.32
mojiidga-1,Cluster 10,7,149.60
moggbdmo-1,Cluster 1,0,67.92
mofnaacg-1,Cluster 4,0,68.01
mojidaph-1,Cluster 1,0,89.68
bfalfamj-1,Cluster 8,0,315.37
mogggkda-1,Cluster 1,0,63.08
mojndmen-1,Cluster 10,6,149.33
mogkoieh-1,Cluster 4,0,71.39
mogcbgjj-1,Cluster 7,0,78.57
mojfdopn-1,Cluster 3,0,93.83
mojlkmpa-1,Cluster 10,0,150.60
bephclna-1,Cluster 10,2,176.43
mojmdfed-1,Cluster 10,2,102.96
mojhpejf-1,Cluster 1,0,65.39
mojlkhjm-1,Cluster 10,5,199.27
mojhgpia-1,Cluster 10,10,211.11
bfalcfki-1,Cluster 18,0,88.01
mofoklbg-1,Cluster 7,0,70.90
odhfomoi-1,Cluster 10,0,135.06
bfakoplh-1,Cluster 10,2,217.92
mojakece-1,Cluster 10,2,159.85
bepglonb-1,Cluster 8,1,56.49
bfakkkop-1,Cluster 10,4,169.43
mogfnfhk-1,Cluster 10,8,202.98
odhfhfei-1,Cluster 8,0,10.57
mohbnlbd-1,Cluster 3,0,52.16
mohccicd-1,Cluster 3,1,190.92
moekfhed-1,Cluster 1,0,81.15
moheaodk-1,Cluster 10,2,134.70
mojdlojb-1,Cluster 9,8,180.85
bfafmodi-1,Cluster 10,9,185.64
mogkdnei-1,Cluster 10,3,160.71
mojiiigd-1,Cluster 10,5,179.36
mojhgdlc-1,Cluster 10,6,159.04
mogjddec-1,Cluster 4,0,57.03
mogfbpoi-1,Cluster 10,2,112.21
moggpbjk-1,Cluster 12,0,129.28
odhkhihh-1,Cluster 9,4,61.64
moideaba-1,Cluster 10,4,129.19
odhkoncp-1,Cluster 12,2,28.72
mpdngbpa-1,Cluster 9,12,179.81
moibkolp-1,Cluster 9,14,158.05
mpdlhfpm-1,Cluster 9,11,130.23
moicckjj-1,Cluster 9,20,180.85
mpdmnlea-1,Cluster 9,5,111.81
mpeaakej-1,Cluster 9,9,133.12
mpedfogo-1,Cluster 9,7,140.30
bfaciboi-1,Cluster 9,10,158.05
mohpfncp-1,Cluster 9,11,178.10
moiaoeam-1,Cluster 9,9,149.15
mbkpjkdg-1,Cluster 1,4,67.01
beapadpf-1,Cluster 9,6,135.83
moiccmeg-1,Cluster 1,2,189.20
moialoil-1,Cluster 9,13,128.11
mblaaiac-1,Cluster 9,11,112.48
mbkocjpb-1,Cluster 9,4,124.00
mbknccef-1,Cluster 9,10,100.29
beapehkh-1,Cluster 9,5,140.26
mbkoamil-1,Cluster 9,10,128.97
mbkpbngd-1,Cluster 9,2,116.19
mblbiphj-1,Cluster 9,16,175.61
mbkobhoa-1,Cluster 9,5,125.08
mblbpgkg-1,Cluster 9,13,164.87
mbkmfkof-1,Cluster 8,3,49.40
mpdmbhgl-1,Cluster 9,10,136.91
befeglbg-1,Cluster 9,13,134.48
beapalnd-1,Cluster 9,13,211.74
mcdfejfn-1,Cluster 9,11,100.65
mbkobmia-1,Cluster 19,0,21.09
bfaipjfj-1,Cluster 9,9,123.73
bfagmpib-1,Cluster 10,12,197.92
bfaieodd-1,Cluster 10,19,175.93
beaonfgh-1,Cluster 9,18,208.85
mpedfcle-1,Cluster 1,1,146.80
bfaimjlf-1,Cluster 9,12,119.62
beaodecn-1,Cluster 9,9,110.32
mblffjon-1,Cluster 9,13,105.67
mbkkkgcf-1,Cluster 9,2,107.25
mbkkdocl-1,Cluster 9,2,73.60
mbkmcehe-1,Cluster 1,1,78.75
mbkjmmfl-1,Cluster 9,7,115.65
mbkjglfd-1,Cluster 9,1,113.84
mbldafok-1,Cluster 7,4,88.64
mblepiao-1,Cluster 2,0,88.64
mbleanma-1,Cluster 9,13,128.61
mbkipldc-1,Cluster 9,6,158.54
mbkilfej-1,Cluster 9,2,108.83
mblefjjd-1,Cluster 3,5,92.71
mojejocb-1,Cluster 10,9,71.35
mblgjfdk-1,Cluster 10,8,185.01
mbldmogm-1,Cluster 1,0,93.70
mbkijodm-1,Cluster 9,11,137.18
bebbahbj-1,Cluster 9,10,125.85
oclbkbpj-1,Cluster 9,3,127.02
bfaiogna-1,Cluster 9,7,125.72
beaplpkm-1,Cluster 9,16,158.86
bebbhdoj-1,Cluster 9,10,147.25
mbkjkoop-1,Cluster 2,1,52.52
bfaieknl-1,Cluster 10,6,203.20
mbkiaojh-1,Cluster 9,13,117.54
mblbbppk-1,Cluster 9,4,123.37
mphedklj-1,Cluster 3,0,56.31
mokejedk-1,Cluster 10,11,186.86
odhmdini-1,Cluster 10,5,132.99
mokfadjb-1,Cluster 3,1,17.88
moillaia-1,Cluster 8,0,24.16
moikpcfk-1,Cluster 27,0,23.75
bepkmjob-1,Cluster 7,0,37.57
beplhkkn-1,Cluster 10,9,232.55
odhgepek-1,Cluster 8,1,92.43
moikdeil-1,Cluster 9,24,246.55
mokbkoeh-1,Cluster 12,0,115.24
moiljdik-1,Cluster 8,0,51.57
mohilkke-1,Cluster 9,5,138.95
moikikfl-1,Cluster 10,4,159.09
mphfdnnc-1,Cluster 9,4,102.23
mohhlmlp-1,Cluster 9,12,123.91
mohjmfbb-1,Cluster 9,6,162.83
bepkeepg-1,Cluster 9,16,154.25
mohlfgfd-1,Cluster 9,2,124.27
odiiggcb-1,Cluster 9,2,141.11
bepjnhaa-1,Cluster 9,9,167.62
bfajccgh-1,Cluster 10,12,192.37
moidpfld-1,Cluster 9,5,85.12
moidffhb-1,Cluster 35,8,188.57
mojenhpk-1,Cluster 10,9,119.94
mpeeleed-1,Cluster 3,0,25.74
moichhjd-1,Cluster 10,8,185.10
moidfgfd-1,Cluster 10,6,173.54
moiiahoa-1,Cluster 9,1,77.89
moienfgl-1,Cluster 2,2,110.95
moiekoac-1,Cluster 19,3,77.67
bfajhcec-1,Cluster 9,11,140.17
moiiklhn-1,Cluster 9,13,115.46
mpebaohd-1,Cluster 9,2,136.78
moidggad-1,Cluster 7,0,59.88
bfajomoh-1,Cluster 9,16,155.65
moiimoim-1,Cluster 9,3,79.02
odiijajb-1,Cluster 9,3,63.72
mojdfkdd-1,Cluster 1,0,84.85
moihlpog-1,Cluster 3,0,75.59
moihnfcl-1,Cluster 9,8,90.27
bfankecg-1,Cluster 11,3,138.99
moiepdao-1,Cluster 9,17,179.09
odhghcbl-1,Cluster 9,4,45.47
moihgapb-1,Cluster 9,5,103.50
moihoemk-1,Cluster 9,6,126.30
odhgkjic-1,Cluster 9,3,92.71
bfaopaaa-1,Cluster 9,10,147.39
odhkgefj-1,Cluster 9,4,136.24
moigclge-1,Cluster 9,1,72.84
bfalhdfh-1,Cluster 9,9,164.59
moifppae-1,Cluster 7,2,148.20
bfalgffg-1,Cluster 10,15,212.01
bfamkkof-1,Cluster 9,15,169.02
moignjbh-1,Cluster 9,3,117.81
mojejjcj-1,Cluster 3,0,123.01
moicodip-1,Cluster 9,9,142.15
bfandeeo-1,Cluster 9,13,175.97
moieffcd-1,Cluster 9,8,92.89
mohohdop-1,Cluster 9,7,164.59
bfajfefm-1,Cluster 9,7,132.40
mojbpmci-1,Cluster 9,1,104.31
mokgljec-1,Cluster 9,2,155.70
moeookef-1,Cluster 4,0,46.92
moefkndo-1,Cluster 8,2,49.76
mofkibho-1,Cluster 4,0,93.34
modnbeco-1,Cluster 1,0,76.36
moelngpk-1,Cluster 1,0,42.67
modnedhp-1,Cluster 1,0,84.62
bepngdbg-1,Cluster 10,0,178.55
mojanlmh-1,Cluster 10,1,150.23
odhgmbed-1,Cluster 10,0,63.67
mofknald-1,Cluster 4,0,22.44
mojbgncc-1,Cluster 10,5,153.53
bffkglei-1,Cluster 4,0,40.96
modnanlo-1,Cluster 10,0,82.00
mojbdhbo-1,Cluster 7,0,28.04
mofknpfl-1,Cluster 4,0,41.00
moemgkjh-1,Cluster 8,0,38.52
bffldfad-1,Cluster 10,3,188.48
mokhkmfo-1,Cluster 28,0,157.46
bffnoipn-1,Cluster 18,4,183.70
moellamh-1,Cluster 4,0,56.85
moefdicn-1,Cluster 3,0,81.82
moehjagp-1,Cluster 10,0,141.02
moejjngi-1,Cluster 7,1,70.94
bffojank-1,Cluster 10,3,187.67
ohiahpjf-1,Cluster 7,0,176.70
moeobdia-1,Cluster 4,0,73.33
bepndebc-1,Cluster 10,5,213.09
mojolldc-1,Cluster 10,2,186.68
moefello-1,Cluster 19,0,23.48
bffkpino-1,Cluster 10,0,168.57
moinclop-1,Cluster 10,7,183.83
mojakgan-1,Cluster 10,3,159.54
bffkgffc-1,Cluster 10,12,195.35
moemcmal-1,Cluster 4,0,41.00
bffmhfdn-1,Cluster 10,12,238.43
mokhcacc-1,Cluster 8,0,49.90
mofppbhh-1,Cluster 4,0,38.92
mogaibka-1,Cluster 4,0,75.55
mogpbahd-1,Cluster 1,1,28.63
mogaoomc-1,Cluster 3,0,58.79
mogbgeed-1,Cluster 19,0,62.23
mogpmenb-1,Cluster 1,0,113.66
moeljooa-1,Cluster 35,0,119.71
mogbkckf-1,Cluster 4,0,57.75
beppbmkj-1,Cluster 18,0,147.12
moefnkej-1,Cluster 19,0,34.00
bephacjo-1,Cluster 10,1,176.43
odhfpban-1,Cluster 1,0,30.84
mogalnlc-1,Cluster 4,0,33.01
bepogpll-1,Cluster 10,2,192.09
mojnffab-1,Cluster 10,3,153.53
moemenbn-1,Cluster 3,0,52.38
moippllh-1,Cluster 3,3,188.57
mofmkaie-1,Cluster 1,0,72.39
ohidffca-1,Cluster 8,0,113.39
mokdieij-1,Cluster 10,4,154.39
bepgegkb-1,Cluster 10,11,183.88
mojollhn-1,Cluster 3,0,34.41
moimijlf-1,Cluster 10,7,171.73
moipfkip-1,Cluster 10,4,119.71
beponela-1,Cluster 10,16,192.05
mofpngjk-1,Cluster 4,0,37.80
moipomcc-1,Cluster 10,2,122.24
bepnfkgo-1,Cluster 35,0,148.47
mpakaldf-1,Cluster 3,0,69.31
modnoiaa-1,Cluster 8,0,50.48
mofeonlg-1,Cluster 3,0,38.79
acnhabnp-1,Cluster 10,1,159.40
mpalbclh-1,Cluster 3,0,43.40
moffmlll-1,Cluster 10,0,142.11
moeddmkd-1,Cluster 4,0,56.40
moecbdap-1,Cluster 4,0,89.32
moebpgen-1,Cluster 4,0,98.08
mofhgokf-1,Cluster 3,0,41.68
mofheian-1,Cluster 10,1,142.60
mofdlhdb-1,Cluster 10,0,185.59
mofjambk-1,Cluster 8,0,99.71
mpamfeci-1,Cluster 3,0,95.19
mpalmhjn-1,Cluster 10,8,194.76
mpalgjle-1,Cluster 7,0,102.41
mpbadmpe-1,Cluster 1,0,72.79
mpakbplb-1,Cluster 19,0,40.23
acngmgbi-1,Cluster 18,1,138.99
moekcggp-1,Cluster 4,0,37.89
mofcbnhi-1,Cluster 4,0,66.29
mpackoae-1,Cluster 10,2,146.98
bfginbfp-1,Cluster 10,4,180.85
moedlpim-1,Cluster 10,1,65.07
mpajfepi-1,Cluster 3,0,16.66
mpajkoej-1,Cluster 1,2,207.00
mpadaabi-1,Cluster 10,10,177.55
bfghjhgn-1,Cluster 10,11,212.78
bfflepaa-1,Cluster 10,4,209.21
moepohhd-1,Cluster 28,0,120.93
moeebjll-1,Cluster 10,1,118.63
modpnnha-1,Cluster 7,0,72.61
mofahiin-1,Cluster 4,0,54.32
bffkjcmi-1,Cluster 10,0,166.13
moejiomn-1,Cluster 4,0,72.43
mofhnodg-1,Cluster 3,0,42.31
mofdfhlk-1,Cluster 4,0,45.79
mpakdgaf-1,Cluster 10,5,253.10
bfgcbbmk-1,Cluster 28,0,61.55
bfghoaec-1,Cluster 18,3,129.46
mofhhfej-1,Cluster 3,0,63.22
bfghjekd-1,Cluster 10,12,196.75
moefackl-1,Cluster 1,0,48.99
moefjlcp-1,Cluster 10,0,152.81
moehkagl-1,Cluster 3,0,32.11
moeehfhn-1,Cluster 10,0,162.52
moehlbgi-1,Cluster 10,0,92.98
mpajjail-1,Cluster 10,11,187.13
modohmnj-1,Cluster 1,0,57.98
modoblkp-1,Cluster 8,0,44.16
moeiiejk-1,Cluster 3,0,51.70
mpadibpm-1,Cluster 14,1,106.30
moffobmf-1,Cluster 10,0,167.94
mofebpdn-1,Cluster 6,0,131.27
mofhinga-1,Cluster 28,0,127.21
moeinfnn-1,Cluster 12,7,110.54
bffmpipn-1,Cluster 10,2,185.46
mofgaefl-1,Cluster 10,3,185.68
mofcacpg-1,Cluster 4,0,87.42
moekdjil-1,Cluster 4,0,76.95
moemghjd-1,Cluster 4,0,73.11
moefapbk-1,Cluster 10,7,183.47
odhecojf-1,Cluster 4,0,12.01
mokkjcjk-1,Cluster 7,0,102.05
mpaeobhn-1,Cluster 10,6,166.67
molfolpe-1,Cluster 9,15,140.89
bfflpmga-1,Cluster 10,10,195.66
molfnjpa-1,Cluster 10,14,175.93
molcalka-1,Cluster 9,13,196.97
bffphiim-1,Cluster 9,11,175.70
bfgagclf-1,Cluster 9,11,183.70
bffpfilp-1,Cluster 28,2,176.11
bfgbaibl-1,Cluster 1,0,40.28
molepfoi-1,Cluster 9,2,123.73
mpafcigb-1,Cluster 1,1,36.53
mpiafnbn-1,Cluster 9,2,90.00
mokpppni-1,Cluster 9,6,82.68
mokjikec-1,Cluster 9,1,18.56
bffoojpc-1,Cluster 9,14,166.49
molicefa-1,Cluster 9,7,181.08
bffpiiad-1,Cluster 9,12,141.75
bffniihb-1,Cluster 10,4,199.59
molddabh-1,Cluster 10,7,164.01
bfganjkh-1,Cluster 2,0,78.39
mpajedbi-1,Cluster 10,9,128.92
ohieamdk-1,Cluster 10,0,11.92
mpiaammm-1,Cluster 9,9,173.63
mpadleni-1,Cluster 3,0,41.91
moladdah-1,Cluster 3,2,37.62
molacjjj-1,Cluster 9,16,164.28
mohlgojm-1,Cluster 9,0,159.58
mokpkkad-1,Cluster 9,8,142.60
mokpoedp-1,Cluster 9,14,166.63
bepjhgea-1,Cluster 10,7,173.94
mohgpfpg-1,Cluster 9,9,95.05
bepaifdm-1,Cluster 9,14,152.76
moiinmmb-1,Cluster 8,2,45.43
mohgkedn-1,Cluster 9,13,119.89
mohkdlfg-1,Cluster 9,11,152.40
moimefod-1,Cluster 1,1,67.87
bepkmjia-1,Cluster 10,10,161.75
mphhanjh-1,Cluster 9,7,135.78
mphfpbfm-1,Cluster 3,0,61.14
bepeeklg-1,Cluster 9,8,147.75
molcacde-1,Cluster 3,1,43.94
mohmlkmb-1,Cluster 9,2,79.61
molbjlec-1,Cluster 10,4,179.36
mohogmjh-1,Cluster 9,13,189.75
bepfeilg-1,Cluster 18,2,150.69
molbieim-1,Cluster 35,1,134.16
bepfenpb-1,Cluster 12,4,142.83
molaoopc-1,Cluster 3,0,37.25
mphhadpn-1,Cluster 9,10,141.61
molclegc-1,Cluster 3,0,96.36
moldabbl-1,Cluster 1,0,14.59
bepgclkd-1,Cluster 10,11,204.87
mohoelnj-1,Cluster 9,0,107.52
odhmeigo-1,Cluster 10,1,145.99
bepgdghp-1,Cluster 18,1,200.18
moilpjdl-1,Cluster 8,1,37.89
molalbkb-1,Cluster 9,7,151.95
bepgedog-1,Cluster 9,11,189.97
molckald-1,Cluster 10,8,156.42
bepmilpg-1,Cluster 10,15,202.48
mohkijoe-1,Cluster 3,1,44.16
mohgogkd-1,Cluster 9,8,164.78
moiljpia-1,Cluster 9,13,159.36
mookpopc-1,Cluster 10,11,173.40
mpbbfndp-1,Cluster 2,0,65.75
bfghcche-1,Cluster 28,0,214.04
odhmlokk-1,Cluster 10,3,101.24
mpcegfhc-1,Cluster 9,11,215.71
bfgmbmfa-1,Cluster 8,0,53.78
mooeiodk-1,Cluster 12,0,41.00
bfgmlpib-1,Cluster 9,12,161.16
bfgmcdkc-1,Cluster 10,13,173.63
mooenilo-1,Cluster 35,0,65.66
moocjokk-1,Cluster 18,2,157.46
mooecpjp-1,Cluster 10,16,188.57
mooaffnj-1,Cluster 18,0,161.25
moodjpol-1,Cluster 10,15,136.96
bfgknecb-1,Cluster 34,2,121.43
moohkcbb-1,Cluster 7,2,126.35
bfgkpjng-1,Cluster 8,1,106.07
moohbned-1,Cluster 10,9,217.07
moobkoni-1,Cluster 1,0,111.94
moobhcpe-1,Cluster 10,11,167.12
moobbhac-1,Cluster 9,3,146.53
mooajgpf-1,Cluster 8,0,57.62
bfgjklnp-1,Cluster 10,6,222.48
moolfmfm-1,Cluster 3,0,29.89
mooipamf-1,Cluster 28,0,148.93
bfgkpcdl-1,Cluster 10,9,186.59
moonoogg-1,Cluster 18,0,107.56
monpcjlb-1,Cluster 9,9,200.09
moocfijg-1,Cluster 9,6,175.21
acninici-1,Cluster 9,20,209.53
monpbjoa-1,Cluster 3,0,18.11
mooibacf-1,Cluster 10,2,159.00
mookiilk-1,Cluster 10,16,193.54
mooibkdj-1,Cluster 10,11,167.17
mooicpjh-1,Cluster 10,1,167.98
bfgmhnli-1,Cluster 9,9,166.22
mooajmfc-1,Cluster 3,0,48.45
odilhnna-1,Cluster 8,0,12.10
mooinejh-1,Cluster 1,0,70.35
bfgmjkkb-1,Cluster 9,19,162.20
bfgkfggh-1,Cluster 10,14,234.41
bfgdlpnm-1,Cluster 9,12,166.22
molegpgo-1,Cluster 9,8,144.59
mokpapgm-1,Cluster 9,10,155.74
mokoeaca-1,Cluster 9,6,138.90
