#Selection name: Selection 1
#Area (µm^2): 2480733.99
Cell ID,Cluster,Transcripts,Area (µm^2)
mlmfnikh-1,Cluster 10,0,95.19
mpikcnpf-1,Cluster 10,1,135.38
afbdpgfc-1,Cluster 10,0,145.81
obppkngl-1,Cluster 10,1,67.64
afbdmfop-1,Cluster 10,0,151.00
mloklglh-1,Cluster 10,0,180.85
mlocaiio-1,Cluster 10,0,128.29
ocaajnbh-1,Cluster 10,0,69.68
afcdnoll-1,Cluster 10,0,131.00
obmccmfm-1,Cluster 10,0,102.10
mndmckop-1,Cluster 10,0,141.38
afcdlold-1,Cluster 10,0,142.02
mneglngd-1,Cluster 10,0,120.34
afcebfbn-1,Cluster 10,0,172.45
obmbmflk-1,Cluster 1,0,15.90
mndkjkhh-1,Cluster 10,0,115.33
afcdkdck-1,Cluster 10,0,142.24
mlmimgac-1,Cluster 2,0,66.70
mnefmhme-1,Cluster 10,0,126.71
afcpgkma-1,Cluster 10,1,132.76
mneacfgl-1,Cluster 3,0,49.27
mndedbdg-1,Cluster 14,0,111.72
afdbgphb-1,Cluster 10,0,198.96
mnebgmnb-1,Cluster 1,0,117.27
mnebnbbf-1,Cluster 2,0,57.26
mndfbmaa-1,Cluster 1,0,93.52
mndehham-1,Cluster 8,0,39.15
mnddfhfc-1,Cluster 3,0,66.29
afcolink-1,Cluster 1,0,171.82
mnehfeeo-1,Cluster 3,0,45.88
afcncghn-1,Cluster 10,0,152.67
mndmdajp-1,Cluster 6,0,23.12
mnehekdo-1,Cluster 3,0,59.15
mnddkacp-1,Cluster 1,0,26.37
afcigdlj-1,Cluster 14,0,93.61
mnddnboo-1,Cluster 1,0,59.20
afcihofl-1,Cluster 1,0,154.48
mndojapg-1,Cluster 3,0,102.96
afoehfci-1,Cluster 4,0,206.23
mmnffggb-1,Cluster 3,0,61.82
mmngaeol-1,Cluster 10,2,146.04
mndmpkgp-1,Cluster 10,0,164.14
afoojdhl-1,Cluster 10,0,112.03
afopgdcd-1,Cluster 10,0,258.25
mmnfiaaf-1,Cluster 3,0,113.84
mnddcfhp-1,Cluster 6,0,26.96
afbimlgo-1,Cluster 10,1,169.52
mpipjeoc-1,Cluster 10,0,34.91
afhdknhg-1,Cluster 3,0,116.86
afhbanba-1,Cluster 10,0,202.25
mpjanljo-1,Cluster 10,0,174.48
aelbblkk-1,Cluster 10,0,152.76
nacgdicg-1,Cluster 3,0,87.20
mpjanfof-1,Cluster 14,0,78.93
mpjbglii-1,Cluster 2,0,45.25
afbkdgcj-1,Cluster 3,0,66.29
mpjaplga-1,Cluster 6,0,56.36
mpiponjk-1,Cluster 3,0,47.10
mpjcfgme-1,Cluster 2,0,48.77
nacfmbif-1,Cluster 1,0,103.14
ocaeafpo-1,Cluster 34,0,59.56
ocaefihi-1,Cluster 2,0,15.26
mpjbdkac-1,Cluster 2,0,51.57
afhfdljh-1,Cluster 3,0,83.54
afhfakej-1,Cluster 14,0,135.60
mpjbmcnb-1,Cluster 14,0,74.46
nacdgfpi-1,Cluster 6,0,35.00
afhedhkp-1,Cluster 14,0,122.69
afbfejfa-1,Cluster 3,0,113.70
afbbnlhe-1,Cluster 10,1,160.89
afcphjin-1,Cluster 8,0,135.65
mpijjefm-1,Cluster 3,0,80.69
mpijodbd-1,Cluster 3,0,33.82
mpiiapcc-1,Cluster 1,0,84.26
mpiindhm-1,Cluster 3,0,96.63
mpiihcoi-1,Cluster 14,0,88.10
mpijajpl-1,Cluster 14,0,97.54
ocaaaghg-1,Cluster 1,0,17.02
mnebfokj-1,Cluster 8,0,166.27
mhdapbfh-1,Cluster 23,0,63.53
mljmjhel-1,Cluster 10,0,104.54
mpiodpjn-1,Cluster 34,0,48.00
mpmegeml-1,Cluster 10,0,83.81
mpkjdbhg-1,Cluster 2,0,67.06
mpmchcmm-1,Cluster 10,0,90.22
mpkcnlai-1,Cluster 28,1,209.84
aeldamgb-1,Cluster 10,0,148.56
obppciam-1,Cluster 10,0,58.21
mpkeiehc-1,Cluster 1,0,76.77
mpmabknb-1,Cluster 17,0,139.80
mpmannih-1,Cluster 10,0,150.55
mpiohnjb-1,Cluster 10,0,219.28
mpmbbakh-1,Cluster 22,0,306.43
mpjgnmhd-1,Cluster 10,0,117.50
aelaealk-1,Cluster 10,0,141.11
mplpheao-1,Cluster 1,0,86.43
mpjedcpm-1,Cluster 2,0,64.98
mpkigdbd-1,Cluster 10,0,21.58
aekgkmpl-1,Cluster 17,2,197.65
aekpdcdj-1,Cluster 10,0,147.53
aelaepel-1,Cluster 17,0,139.85
mpkilece-1,Cluster 8,0,121.83
mpjgndjm-1,Cluster 10,0,67.28
mpkbmmkg-1,Cluster 22,0,88.46
aekpemfo-1,Cluster 10,0,142.87
aeldmjpa-1,Cluster 10,1,161.52
mplnoinl-1,Cluster 10,0,96.05
mpkbjfap-1,Cluster 10,0,35.13
ocagafda-1,Cluster 17,0,81.60
aekgojmf-1,Cluster 2,0,86.97
aelakojf-1,Cluster 10,0,161.43
mpmafadk-1,Cluster 10,1,151.36
mpjhkoeb-1,Cluster 7,0,64.84
mpkblpnd-1,Cluster 8,0,76.22
mpjoafil-1,Cluster 10,0,153.98
mpjchlgm-1,Cluster 1,0,81.55
mpjdgcbg-1,Cluster 2,0,69.95
mpkdoejj-1,Cluster 10,0,160.08
mpjhcgpn-1,Cluster 8,0,60.24
ocafcgeb-1,Cluster 10,0,68.64
mpjcjhkj-1,Cluster 2,0,36.58
mpjdldla-1,Cluster 2,0,16.21
aekjkamf-1,Cluster 28,3,209.89
mpjckohe-1,Cluster 22,0,160.49
mllkebfk-1,Cluster 28,1,111.67
mplmoljo-1,Cluster 10,0,135.33
aekhccgj-1,Cluster 10,0,148.52
mplppdli-1,Cluster 10,0,135.83
mllknlmf-1,Cluster 17,0,111.58
mpjhnogf-1,Cluster 2,0,130.55
mpjcjdfi-1,Cluster 2,0,42.13
mllmaafc-1,Cluster 8,0,39.24
aekinjcg-1,Cluster 17,0,162.20
aeldkboh-1,Cluster 28,1,211.33
mpinnomi-1,Cluster 10,0,133.98
mplpolok-1,Cluster 10,0,144.23
aelacipe-1,Cluster 10,0,157.55
aekfpnnj-1,Cluster 10,1,163.87
aelbgamm-1,Cluster 10,1,142.87
mpjphodk-1,Cluster 2,0,43.30
mllmkmik-1,Cluster 10,0,110.23
aooennib-1,Cluster 8,0,164.01
mplhidco-1,Cluster 1,0,112.39
mpljbmhd-1,Cluster 10,0,132.26
aopfebhf-1,Cluster 28,0,212.37
aopggfcj-1,Cluster 22,0,126.35
mplfhmdf-1,Cluster 10,0,122.37
aopgcblp-1,Cluster 10,0,141.47
mplejjee-1,Cluster 17,2,232.83
aoliofnn-1,Cluster 17,0,181.21
mplgidmc-1,Cluster 28,0,115.33
mljoncci-1,Cluster 10,0,151.91
aoljdfgb-1,Cluster 10,0,148.25
aoljjmlb-1,Cluster 10,1,173.94
mpleggea-1,Cluster 10,0,124.45
oiidjnap-1,Cluster 6,0,110.05
mlmbaigm-1,Cluster 2,0,64.35
ocaioidm-1,Cluster 17,0,108.74
mllogmfl-1,Cluster 17,0,134.84
aopkdbim-1,Cluster 10,0,146.26
mllgfamg-1,Cluster 28,0,208.85
aopoakgk-1,Cluster 10,0,164.50
mllnfhic-1,Cluster 17,0,95.37
aoplmbgg-1,Cluster 10,1,138.58
aopklemo-1,Cluster 10,0,164.37
mlmamiog-1,Cluster 10,0,80.29
mllkcloj-1,Cluster 1,0,80.65
aopihanm-1,Cluster 17,0,161.21
mlloooop-1,Cluster 10,0,71.84
mllhdpdi-1,Cluster 17,0,201.98
mllhihig-1,Cluster 2,0,59.34
mllneang-1,Cluster 10,0,136.64
aophoiep-1,Cluster 28,0,218.60
mplkckfa-1,Cluster 10,1,155.61
mplmjfjf-1,Cluster 8,0,97.67
ocakfcof-1,Cluster 22,0,62.59
mlmacbap-1,Cluster 10,1,76.77
mllhejjp-1,Cluster 17,1,258.88
mplmngfl-1,Cluster 10,0,155.38
aopimcde-1,Cluster 10,0,134.57
aelghcea-1,Cluster 17,0,210.16
ocakddpi-1,Cluster 22,0,80.97
mllppojb-1,Cluster 6,0,62.41
mpljegco-1,Cluster 10,0,218.29
aelgodjd-1,Cluster 10,0,185.19
mplkaink-1,Cluster 17,0,165.23
mpkehpjb-1,Cluster 2,0,82.73
ocajcbog-1,Cluster 10,0,75.05
mllppjfe-1,Cluster 1,0,68.37
mllhaklo-1,Cluster 17,0,129.96
aelfeabc-1,Cluster 6,0,65.79
aelfjpco-1,Cluster 22,0,151.77
aelghilo-1,Cluster 8,0,93.93
mpmbkkpf-1,Cluster 10,0,123.32
mpkghigg-1,Cluster 10,0,138.45
aelikgaf-1,Cluster 10,0,168.84
mpkenocc-1,Cluster 10,0,123.50
nabogjgp-1,Cluster 8,0,30.62
ocadgdcm-1,Cluster 2,0,10.30
aelijeih-1,Cluster 10,0,233.37
mpifaodp-1,Cluster 1,0,73.60
nabaakjk-1,Cluster 14,0,49.67
naaplhcm-1,Cluster 3,0,54.14
naccbdfn-1,Cluster 3,0,58.03
mpidcfbf-1,Cluster 8,0,60.15
mpignnpn-1,Cluster 14,0,126.84
aekokije-1,Cluster 10,0,188.03
mpifeabl-1,Cluster 3,0,74.82
mpifnhch-1,Cluster 3,0,42.31
naccbdch-1,Cluster 3,0,30.80
nabfmcgn-1,Cluster 2,0,49.04
mpinkkod-1,Cluster 2,0,23.84
mpincbdc-1,Cluster 8,0,68.23
mpimhlme-1,Cluster 2,0,27.00
mpiggbjf-1,Cluster 3,0,88.10
mphpdjbj-1,Cluster 10,0,184.24
mpioijfp-1,Cluster 3,0,171.77
mpiejiek-1,Cluster 6,0,27.91
nabpigib-1,Cluster 14,0,55.50
oiidacmo-1,Cluster 1,0,170.33
mphponim-1,Cluster 10,0,65.30
nabfcfpj-1,Cluster 1,0,22.44
mpiankbp-1,Cluster 1,0,66.15
mpihifjb-1,Cluster 14,0,118.17
mpicdmjn-1,Cluster 14,0,89.18
mpickecj-1,Cluster 14,0,143.37
nabeephf-1,Cluster 1,0,31.11
nabbcffj-1,Cluster 1,0,72.70
nabciedc-1,Cluster 1,0,79.34
ocadogeg-1,Cluster 3,0,25.74
nabokgpp-1,Cluster 6,0,71.84
aeljbehb-1,Cluster 17,0,182.02
aekogail-1,Cluster 10,0,145.54
naanholh-1,Cluster 6,0,30.57
mpiplbac-1,Cluster 1,0,88.01
aelalmjo-1,Cluster 10,0,52.92
ohbbknjg-1,Cluster 3,0,30.98
mpjbfjli-1,Cluster 3,0,39.83
mpiphepf-1,Cluster 3,0,81.82
mphfcekd-1,Cluster 1,0,88.42
mphdpnfg-1,Cluster 17,0,96.50
mphkpelp-1,Cluster 14,0,122.28
mphepdko-1,Cluster 2,0,51.07
mphkghig-1,Cluster 3,0,58.93
naaidnbj-1,Cluster 1,0,42.67
naajlehg-1,Cluster 1,0,17.25
mphmbbel-1,Cluster 17,0,207.94
mphilhdn-1,Cluster 3,0,54.59
mphjfcbf-1,Cluster 14,0,90.85
naaimnpc-1,Cluster 1,0,20.77
naajdilf-1,Cluster 23,0,67.06
naajdkjd-1,Cluster 6,0,77.26
naainjpd-1,Cluster 23,0,78.71
nabnidaa-1,Cluster 3,0,79.43
mlmbkcec-1,Cluster 10,0,80.78
mlmcfheg-1,Cluster 10,0,121.47
mphmjdch-1,Cluster 10,0,91.98
mphoabfj-1,Cluster 10,0,180.58
mphkojjf-1,Cluster 3,0,15.99
aopoaham-1,Cluster 17,0,168.25
mphnmndd-1,Cluster 10,0,95.28
obpnnldk-1,Cluster 24,0,186.27
mphgmgff-1,Cluster 14,0,71.71
mphgmbkl-1,Cluster 6,0,51.88
mphfdeng-1,Cluster 14,0,84.31
aopodghf-1,Cluster 10,0,151.77
mphhphje-1,Cluster 3,0,95.46
mphpgeom-1,Cluster 3,0,66.47
obpomicj-1,Cluster 10,1,77.85
mpicofih-1,Cluster 3,0,75.91
mpialnie-1,Cluster 3,0,89.64
nacblhco-1,Cluster 1,0,116.32
nabmggik-1,Cluster 1,0,22.89
aopjhblg-1,Cluster 14,0,90.36
aelgobbo-1,Cluster 3,0,118.81
mphgafih-1,Cluster 1,0,71.21
mphophki-1,Cluster 1,0,84.67
aelhdpml-1,Cluster 10,0,207.04
mpiglchn-1,Cluster 3,0,62.86
nabnabai-1,Cluster 8,0,62.04
mphomlbg-1,Cluster 14,0,94.60
nabpppcm-1,Cluster 1,0,84.08
nacagmam-1,Cluster 1,0,72.70
mphgdfci-1,Cluster 3,0,101.38
mphhmlka-1,Cluster 10,0,158.81
mphhoihd-1,Cluster 3,0,60.19
mphpgnem-1,Cluster 10,0,127.39
mllpipjn-1,Cluster 10,1,148.79
mphplmcj-1,Cluster 1,0,53.92
apahhogh-1,Cluster 10,0,158.90
aolijckg-1,Cluster 17,0,186.95
mllbjgda-1,Cluster 1,0,67.64
obahkmlf-1,Cluster 8,0,22.58
aonpdmao-1,Cluster 28,0,213.81
mlkbhfdf-1,Cluster 10,0,149.51
aoocfiag-1,Cluster 17,0,212.51
mlkeceda-1,Cluster 10,1,136.73
mljlakia-1,Cluster 10,0,146.04
aonofpgo-1,Cluster 17,0,169.97
mljnflcp-1,Cluster 22,0,143.82
mlkadhia-1,Cluster 10,0,84.49
aooajdoi-1,Cluster 10,0,158.32
mlkegpch-1,Cluster 10,0,130.73
memjjfoh-1,Cluster 3,0,61.23
mljgblnn-1,Cluster 10,0,130.05
ogpgadlb-1,Cluster 1,0,133.12
aolfclbd-1,Cluster 10,0,167.30
mlkhkgge-1,Cluster 3,0,64.89
mllejiaa-1,Cluster 17,0,142.56
mllgemfj-1,Cluster 10,0,104.09
mlkajboj-1,Cluster 2,0,21.72
aoodegbb-1,Cluster 28,1,180.63
aooafbbl-1,Cluster 28,0,206.23
mljglhcj-1,Cluster 10,1,142.83
obahafpd-1,Cluster 10,0,58.12
aonpiohl-1,Cluster 28,0,179.68
mllfghdl-1,Cluster 21,0,30.66
aoodbgoe-1,Cluster 1,0,78.89
obagmmdk-1,Cluster 10,0,103.72
ogphcgbk-1,Cluster 1,0,202.21
mlmbnfmm-1,Cluster 10,0,112.98
aoldhbfh-1,Cluster 10,1,166.67
obahkdln-1,Cluster 17,0,207.09
mljmagnf-1,Cluster 28,0,110.63
mlkebocf-1,Cluster 10,0,100.92
mlkicado-1,Cluster 28,0,218.83
mlkcofib-1,Cluster 10,1,239.01
mljmlpnc-1,Cluster 10,2,139.94
aolflaog-1,Cluster 10,0,131.45
mlkdookj-1,Cluster 10,0,139.22
mlmcepgi-1,Cluster 10,0,124.36
aolemkpf-1,Cluster 10,1,147.07
mlkbkcmh-1,Cluster 3,0,33.01
mlkbnnhp-1,Cluster 10,0,132.49
mlkbcalf-1,Cluster 3,0,62.23
mlkafgeo-1,Cluster 6,0,6.77
mlkejgni-1,Cluster 10,1,66.52
aolhfceg-1,Cluster 10,0,142.42
mlkcigjb-1,Cluster 10,0,127.70
ogphbked-1,Cluster 1,0,204.65
aolfimdm-1,Cluster 22,0,244.21
aopfdjhn-1,Cluster 28,0,197.47
aolfeidb-1,Cluster 10,2,130.46
apaoaghc-1,Cluster 10,0,152.81
apakdgnj-1,Cluster 17,1,214.27
aoodjmgl-1,Cluster 24,0,130.46
memkojcc-1,Cluster 10,0,134.34
mlldbjne-1,Cluster 10,1,102.10
mhganlmc-1,Cluster 28,0,167.89
obaghdjm-1,Cluster 10,0,106.88
apmlpmed-1,Cluster 28,0,185.23
mhefcpgl-1,Cluster 17,0,148.56
apmlpbne-1,Cluster 28,1,175.03
mhgaikkf-1,Cluster 28,0,168.39
mljgoogi-1,Cluster 17,0,304.04
oalndmni-1,Cluster 10,0,83.36
mheddggn-1,Cluster 10,0,152.85
mlkondmk-1,Cluster 10,0,126.84
aolmebeh-1,Cluster 17,0,158.59
mhfppaja-1,Cluster 6,0,35.04
mhfpngna-1,Cluster 6,0,37.84
apmlhehf-1,Cluster 17,1,155.61
aolkkgpd-1,Cluster 28,1,202.48
ogpgfikc-1,Cluster 8,0,84.71
mhefmbjg-1,Cluster 10,0,121.56
mllcilka-1,Cluster 8,0,58.39
apajdaem-1,Cluster 10,0,147.25
mlkpglfn-1,Cluster 10,0,141.56
apmjihpf-1,Cluster 17,1,358.27
apldfjpe-1,Cluster 22,0,93.70
mlkpnkol-1,Cluster 10,0,160.21
mhedbjde-1,Cluster 10,0,58.79
apmjfamd-1,Cluster 10,0,135.88
apmlpkfe-1,Cluster 28,1,193.81
ogpgboic-1,Cluster 2,0,142.24
mhegakpj-1,Cluster 22,0,95.64
aplhagck-1,Cluster 17,0,187.99
mhfdboep-1,Cluster 21,0,31.07
mhfohblf-1,Cluster 22,0,102.55
mhfcajni-1,Cluster 28,0,180.90
mhefnhcc-1,Cluster 10,0,173.04
mljkaomh-1,Cluster 1,0,91.31
aplhcckd-1,Cluster 10,0,138.77
mheemdik-1,Cluster 10,0,182.66
aoljoihp-1,Cluster 10,1,249.17
mlkpmdjm-1,Cluster 17,0,129.10
apldpong-1,Cluster 17,0,192.28
apldimig-1,Cluster 22,0,175.79
mhfhlhko-1,Cluster 17,0,283.54
ogmoigph-1,Cluster 1,0,260.64
mhedkpjl-1,Cluster 17,1,136.24
obagippo-1,Cluster 17,0,127.21
mhfdebcb-1,Cluster 21,0,21.22
mljhmcih-1,Cluster 6,0,26.42
aolgamfp-1,Cluster 10,0,151.59
apajgiai-1,Cluster 17,1,150.23
mhgabamh-1,Cluster 6,0,42.63
mljkcjcm-1,Cluster 21,0,26.55
aooalghj-1,Cluster 28,0,161.98
mlladfde-1,Cluster 31,0,162.92
mlldbhdb-1,Cluster 10,0,121.52
oifpnoof-1,Cluster 1,0,39.47
aolijfaf-1,Cluster 10,0,152.76
memffoli-1,Cluster 10,0,95.73
mljmfpmj-1,Cluster 10,0,130.41
menejcfh-1,Cluster 1,0,108.65
memllled-1,Cluster 8,0,131.09
memoaaem-1,Cluster 6,0,42.09
apaaiopc-1,Cluster 14,0,71.17
apaejhpg-1,Cluster 10,0,128.24
menghmna-1,Cluster 1,0,69.59
mengmlmn-1,Cluster 2,0,115.33
mengkeal-1,Cluster 3,0,67.87
menbppgn-1,Cluster 1,0,125.62
memlcmcb-1,Cluster 6,0,66.70
memnlond-1,Cluster 14,0,83.36
memdpgdb-1,Cluster 3,0,55.90
menghbkm-1,Cluster 1,0,99.07
memmchdp-1,Cluster 3,0,56.58
memkhfib-1,Cluster 10,0,76.27
oalohlbe-1,Cluster 1,0,44.61
menejkoj-1,Cluster 3,0,45.61
apanikdh-1,Cluster 14,0,101.51
apagndkj-1,Cluster 10,0,159.63
mempnakl-1,Cluster 3,0,47.46
apaknfdn-1,Cluster 10,0,147.34
memjogdf-1,Cluster 34,0,138.00
memfhecn-1,Cluster 10,0,162.02
memoodmb-1,Cluster 8,0,63.04
menbekjh-1,Cluster 8,0,70.26
memjifho-1,Cluster 10,0,172.86
apanlegn-1,Cluster 1,0,71.44
memogcfj-1,Cluster 3,0,56.94
oalnlohn-1,Cluster 3,0,46.83
memkdhkk-1,Cluster 1,0,63.85
memkgmdp-1,Cluster 3,0,76.54
memehink-1,Cluster 14,0,103.72
apagipek-1,Cluster 10,0,150.28
memhdhjc-1,Cluster 3,0,65.21
memlccik-1,Cluster 2,0,69.54
apaoccpo-1,Cluster 1,0,95.69
memhfnfg-1,Cluster 1,0,92.66
memmikhn-1,Cluster 3,0,81.15
memjnfjc-1,Cluster 3,0,205.19
memebfbo-1,Cluster 34,0,97.09
apalgjho-1,Cluster 10,0,157.23
memfchac-1,Cluster 3,0,65.21
apaobaln-1,Cluster 1,0,101.56
memhdcid-1,Cluster 2,0,26.73
obppafna-1,Cluster 10,0,81.78
memfcllb-1,Cluster 1,0,172.72
nablpbnm-1,Cluster 21,0,64.08
oalnimle-1,Cluster 8,0,55.09
apllamjb-1,Cluster 14,0,111.22
mhdpdbpc-1,Cluster 1,0,99.57
mhdnbigc-1,Cluster 2,0,75.23
mhdphadf-1,Cluster 10,0,168.66
meolcfbg-1,Cluster 1,0,75.77
mhdcieom-1,Cluster 1,0,103.45
apahefjp-1,Cluster 10,0,169.61
mhdcddhb-1,Cluster 1,0,94.83
apakbeid-1,Cluster 10,0,136.82
apahpjcn-1,Cluster 17,0,150.69
meojnbne-1,Cluster 1,0,73.88
apajclbh-1,Cluster 10,0,147.66
mhcpmacg-1,Cluster 1,0,110.99
mhdahgok-1,Cluster 3,0,74.87
mhdnbcfk-1,Cluster 10,0,112.85
mhdmommo-1,Cluster 2,0,29.40
aplfmeap-1,Cluster 10,1,144.45
apmbfnen-1,Cluster 3,0,78.66
apajkjjk-1,Cluster 17,0,145.81
mhdecnmb-1,Cluster 6,0,69.86
mhddbdce-1,Cluster 10,0,135.15
apllokoo-1,Cluster 10,0,175.48
aplldnmb-1,Cluster 10,0,155.43
menealhe-1,Cluster 3,0,12.64
aplldjlm-1,Cluster 8,0,116.82
mhdeibhp-1,Cluster 3,0,41.14
mhddmhon-1,Cluster 3,0,62.14
mhddcnoi-1,Cluster 14,0,86.25
mendbjjh-1,Cluster 3,0,111.45
oalnhoah-1,Cluster 10,0,93.70
mhdfgkgn-1,Cluster 34,0,144.18
mhdffflp-1,Cluster 3,0,64.89
memdnagk-1,Cluster 2,0,48.23
memgkfne-1,Cluster 10,1,162.83
memdnhpl-1,Cluster 8,0,72.07
mheahpdh-1,Cluster 10,0,106.88
mhdamlll-1,Cluster 1,0,58.48
apllamnp-1,Cluster 10,0,145.31
mendlkpi-1,Cluster 6,0,46.87
oalkajda-1,Cluster 10,0,81.06
oalmnhof-1,Cluster 2,0,31.97
oalkplkg-1,Cluster 8,0,18.83
mendkjca-1,Cluster 6,0,91.04
memdjiko-1,Cluster 3,0,135.88
memdmbpm-1,Cluster 10,0,77.44
mendopce-1,Cluster 3,0,20.73
menhdnmo-1,Cluster 3,0,55.18
oaloghbb-1,Cluster 3,0,69.36
menhcgpo-1,Cluster 23,0,84.49
memeknld-1,Cluster 10,1,166.67
memeadob-1,Cluster 10,0,175.30
apaaknfh-1,Cluster 1,0,54.01
menghjpk-1,Cluster 14,0,77.98
mengpohf-1,Cluster 1,0,19.06
apahfajc-1,Cluster 10,2,154.66
memfbacd-1,Cluster 24,0,230.93
mellgagi-1,Cluster 1,0,71.53
meljpnhc-1,Cluster 21,0,31.25
meohpkme-1,Cluster 15,0,41.27
meljlkkh-1,Cluster 23,0,58.34
oambpdli-1,Cluster 23,0,54.68
melnghnd-1,Cluster 23,0,53.56
melmmjln-1,Cluster 15,0,53.60
melmakgn-1,Cluster 3,0,77.98
mgnogamg-1,Cluster 9,0,161.70
bbbocnkp-1,Cluster 6,0,59.06
apfkacci-1,Cluster 9,0,159.00
mkloghhh-1,Cluster 13,0,97.94
mhmbpdpo-1,Cluster 13,0,175.79
mhkbfnnf-1,Cluster 9,0,112.57
mmfipppn-1,Cluster 9,0,183.79
mkpkihhh-1,Cluster 1,0,41.45
mmdmhcpd-1,Cluster 12,0,124.95
aonclmed-1,Cluster 9,0,182.79
mmdmfanm-1,Cluster 1,0,87.56
mkpgmbno-1,Cluster 1,0,80.56
apnbhngd-1,Cluster 9,0,228.36
mkollilg-1,Cluster 8,0,43.35
mkojoega-1,Cluster 8,0,88.46
mkolapgk-1,Cluster 2,0,71.57
mlcjjhai-1,Cluster 2,0,34.45
mkpiogci-1,Cluster 8,0,69.59
apmpiidm-1,Cluster 9,0,196.84
mmfiejkg-1,Cluster 6,0,34.14
obiiajcc-1,Cluster 9,0,58.48
mkpjccbl-1,Cluster 1,0,121.43
obblfdal-1,Cluster 9,0,62.86
mmfgpkdd-1,Cluster 9,1,119.39
apnaokgf-1,Cluster 4,0,124.22
apmpjdeb-1,Cluster 22,0,142.96
mkpabgad-1,Cluster 8,0,49.36
mkoomgme-1,Cluster 6,0,27.64
mkpaojae-1,Cluster 9,0,149.96
obbkgcjf-1,Cluster 9,0,92.80
mkpgofjb-1,Cluster 31,0,91.76
mkopoigp-1,Cluster 22,0,116.41
mkpaagpk-1,Cluster 2,0,157.51
mmffnpdn-1,Cluster 6,0,45.92
mkoolcfj-1,Cluster 31,0,115.28
mkopaapp-1,Cluster 9,0,77.13
mkokghmk-1,Cluster 6,0,77.89
mlckcbno-1,Cluster 21,0,26.28
mlcjoajf-1,Cluster 2,0,50.67
mlcoeboi-1,Cluster 7,0,95.46
obikihbo-1,Cluster 2,0,15.17
mkphpalf-1,Cluster 2,0,101.29
mkpghhaf-1,Cluster 4,0,91.40
mlckgcbg-1,Cluster 2,0,19.55
mkpiakpd-1,Cluster 2,0,54.19
obihlhoe-1,Cluster 9,0,77.35
mmfganbl-1,Cluster 9,0,139.17
mmfggdbp-1,Cluster 9,0,196.84
obijgfpi-1,Cluster 2,0,60.69
apnclhic-1,Cluster 9,0,205.46
mmdmaogm-1,Cluster 1,0,86.47
mlcnajjf-1,Cluster 2,0,33.46
mmffgdoj-1,Cluster 9,0,210.47
mkpjcnpc-1,Cluster 8,0,79.43
obbmedch-1,Cluster 1,0,7.45
obihkgbh-1,Cluster 9,0,91.04
obihhegd-1,Cluster 2,0,35.81
mhjjdcdm-1,Cluster 2,0,93.79
ognbeabe-1,Cluster 1,0,148.84
aphialjg-1,Cluster 9,0,180.31
mhinmnco-1,Cluster 1,0,119.66
mhijmogk-1,Cluster 9,0,202.07
aphgjiek-1,Cluster 9,0,170.19
mhjkiecc-1,Cluster 9,0,113.21
mmdnhpob-1,Cluster 1,0,100.61
aphghaec-1,Cluster 9,0,167.03
aphhpmke-1,Cluster 9,0,197.69
mhingklk-1,Cluster 24,0,94.92
mmdakmnm-1,Cluster 1,0,120.30
aphhdmmo-1,Cluster 9,1,169.70
mhjdoecb-1,Cluster 31,0,67.87
mmdbejai-1,Cluster 1,0,115.55
mhjiajnn-1,Cluster 9,0,151.05
mmdfcami-1,Cluster 2,0,45.92
aphgbaba-1,Cluster 9,0,159.49
mmcpogof-1,Cluster 14,0,57.30
mhjnlack-1,Cluster 8,0,94.83
mhjdbdai-1,Cluster 9,0,175.97
mhjekion-1,Cluster 9,0,146.62
aphfinln-1,Cluster 22,0,155.11
aphfhnpo-1,Cluster 2,0,153.03
mhjolnic-1,Cluster 9,0,214.67
apmmchmj-1,Cluster 9,0,166.13
mmfeapmc-1,Cluster 9,0,177.87
mmfimbel-1,Cluster 9,0,136.28
mhijnpdl-1,Cluster 8,0,66.47
mmdkjjkj-1,Cluster 1,0,101.24
mhjflgam-1,Cluster 9,0,95.42
mkpbohee-1,Cluster 1,0,67.33
mkpceedj-1,Cluster 8,0,67.10
mmdjnjdm-1,Cluster 9,0,158.81
mmdkpmog-1,Cluster 9,0,91.49
mkpbiebk-1,Cluster 6,0,39.11
mkpcpbei-1,Cluster 1,0,35.04
mkpcalel-1,Cluster 2,0,80.02
mmffjmdk-1,Cluster 9,0,161.48
apmmdlea-1,Cluster 9,0,189.20
apmnhafn-1,Cluster 9,0,153.58
mkoojkoa-1,Cluster 1,0,88.37
mmdljogm-1,Cluster 11,0,78.17
obcflnbd-1,Cluster 13,0,58.30
apnneecb-1,Cluster 13,2,136.46
apnnkilk-1,Cluster 24,0,147.12
mmgdjace-1,Cluster 13,0,130.37
mklohang-1,Cluster 13,0,190.20
apnojhbn-1,Cluster 9,0,199.05
apnmnjii-1,Cluster 31,0,160.12
mmhhbbki-1,Cluster 13,0,121.56
mmepghce-1,Cluster 1,0,172.50
mkmcihee-1,Cluster 13,0,62.63
mmfacckl-1,Cluster 13,2,117.81
apoamcmg-1,Cluster 13,0,145.67
mmhfcdbo-1,Cluster 9,0,133.53
mmhhbmhc-1,Cluster 13,1,79.02
mmfoaanb-1,Cluster 22,0,190.02
mmgbahba-1,Cluster 13,0,100.25
apobmlfe-1,Cluster 13,1,129.06
