 ,Area,Mean,X,Y
1,26,255,1005.731,1.808
2,81,255,566.673,16.722
3,81,255,334.512,17.562
4,136,255,361.110,19.037
5,176,255,386.545,19.642
6,115,255,1366.596,19.787
7,118,255,59.983,22.356
8,63,255,74.421,21.167
9,76,255,1022.421,20.303
10,123,255,1313.232,21.963
11,123,255,1457.760,21.280
12,133,255,43.703,25.214
13,74,255,134.865,24.000
14,64,255,3.953,25.312
15,32,255,1343.594,23.562
16,71,255,1035.599,29.613
17,26,255,435.731,28.577
18,109,255,230.362,31.693
19,64,255,1483.219,32.766
20,55,255,987.627,32.827
21,82,255,972.915,34.232
22,116,255,1497.655,34.879
23,121,255,352.450,35.583
24,84,255,1523.214,36.202
25,223,255,1536.935,41.061
26,30,255,386.600,35.267
27,95,255,807.174,37.216
28,113,255,285.040,40.296
29,24,255,1080.500,36.875
30,66,255,697.424,39.318
31,71,255,1353.331,40.007
32,65,255,234.854,41.238
33,59,255,1296.873,42.890
34,34,255,643.000,44.500
35,49,255,1526.235,45.214
36,64,255,446.203,47.484
37,119,255,1328.794,46.937
38,38,255,458.342,47.237
39,39,255,1469.808,49.013
40,133,255,1443.605,53.380
41,127,255,1592.004,51.878
42,63,255,679.071,50.960
43,80,255,1191.900,53.100
44,93,255,1210.371,52.296
45,89,255,635.826,55.792
46,39,255,875.269,55.474
47,85,255,995.653,56.618
48,38,255,1221.079,54.763
49,93,255,1259.511,57.597
50,65,255,1563.223,56.238
51,79,255,884.525,57.184
52,89,255,285.163,59.264
53,44,255,1319.045,59.682
54,44,255,1368.909,58.614
55,89,255,451.185,60.421
56,74,255,743.203,60.595
57,98,255,929.633,61.265
58,96,255,1166.750,61.781
59,38,255,1399.658,60.553
60,76,255,1409.329,61.237
61,43,255,586.384,62.081
62,39,255,1443.551,62.603
63,30,255,1525.567,61.233
64,62,255,217.984,65.290
65,83,255,948.283,66.958
66,82,255,1431.049,67.622
67,42,255,378.548,66.952
68,97,255,1297.170,69.603
69,81,255,241.932,67.895
70,45,255,124.722,68.122
71,52,255,400.615,70.115
72,25,255,1065.940,70.900
73,99,255,745.712,73.551
74,96,255,1256.719,74.021
75,71,255,619.190,77.077
76,65,255,1354.577,76.669
77,65,255,1530.838,76.792
78,100,255,1069.460,81.050
79,70,255,952.043,80.857
80,35,255,136.300,81.643
81,50,255,335.000,81.260
82,119,255,719.895,83.887
83,35,255,964.500,83.529
84,46,255,1034.196,82.283
85,112,255,1298.643,83.777
86,108,255,1424.648,86.315
87,25,255,56.700,84.340
88,80,255,415.462,86.737
89,104,255,674.548,89.298
90,113,255,759.111,88.208
91,35,255,870.814,87.329
92,135,255,884.004,88.626
93,74,255,303.365,90.243
94,42,255,1006.214,88.405
95,113,255,694.296,92.208
96,114,255,996.754,92.947
97,46,255,35.478,91.761
98,33,255,567.470,90.924
99,73,255,683.925,93.089
100,108,255,710.324,94.102
101,103,255,800.024,92.840
102,43,255,1464.337,91.547
103,120,255,242.025,94.225
104,59,255,1436.025,92.788
105,101,255,452.391,94.787
106,131,255,747.844,96.011
107,63,255,1351.722,94.198
108,115,255,268.683,98.048
109,153,255,582.467,99.480
110,174,255,595.172,103.086
111,71,255,721.176,95.458
112,121,255,847.707,96.583
113,41,255,1041.963,94.329
114,159,255,1303.343,97.940
115,132,255,69.909,98.265
116,95,255,137.984,97.163
117,122,255,342.787,98.303
118,36,255,1093.583,96.889
119,95,255,1320.847,98.016
120,47,255,1442.862,98.223
121,65,255,440.531,99.038
122,124,255,881.532,100.565
123,182,255,909.632,103.297
124,188,255,1153.585,103.154
125,46,255,501.913,100.196
126,79,255,568.627,99.639
127,95,255,806.995,102.974
128,101,255,830.827,101.965
129,116,255,1231.241,101.784
130,59,255,642.347,102.449
131,92,255,795.380,103.543
132,109,255,427.546,105.674
133,79,255,632.133,104.956
134,82,255,818.244,104.598
135,75,255,1358.087,102.820
136,74,255,97.230,105.446
137,171,255,219.009,107.056
138,95,255,1395.374,104.805
139,80,255,608.938,105.500
140,28,255,1131.464,104.607
141,49,255,1416.867,104.582
142,51,255,1498.775,105.500
143,72,255,1514.861,106.806
144,75,255,486.380,105.407
145,79,255,697.791,106.399
146,123,255,725.866,109.573
147,120,255,759.275,108.017
148,92,255,1101.293,106.935
149,207,255,1174.452,107.746
150,120,255,366.008,108.167
151,86,255,1583.953,107.791
152,82,255,1461.293,108.000
153,96,255,315.302,109.188
154,132,255,337.727,108.924
155,110,255,441.109,109.373
156,150,255,534.240,112.307
157,59,255,573.924,109.314
158,53,255,638.953,109.783
159,103,255,652.335,109.956
160,153,255,709.748,112.598
161,112,255,743.625,110.196
162,102,255,984.775,111.863
163,128,255,1208.156,109.969
164,37,255,255.365,108.851
165,136,255,418.176,114.801
166,80,255,82.612,111.625
167,28,255,1387.286,110.000
168,175,255,54.134,113.803
169,57,255,184.588,113.026
170,130,255,668.092,113.269
171,119,255,884.962,114.097
172,134,255,1038.269,114.493
173,75,255,73.407,114.460
174,43,255,689.709,112.360
175,83,255,823.042,114.114
176,61,255,138.615,114.238
177,102,255,550.853,116.539
178,94,255,953.330,115.043
179,130,255,970.277,116.608
180,152,255,1056.822,117.204
181,80,255,117.800,115.537
182,57,255,488.342,113.535
183,60,255,611.133,115.350
184,130,255,1004.777,120.515
185,107,255,1025.799,116.575
186,170,255,1158.776,117.700
187,34,255,96.618,114.853
188,131,255,681.393,119.118
189,112,255,835.196,118.884
190,88,255,1228.250,117.091
191,37,255,1408.419,114.716
192,92,255,168.098,118.772
193,51,255,286.735,116.265
194,70,255,468.886,116.857
195,79,255,633.108,117.892
196,76,255,796.263,117.763
197,37,255,847.311,116.932
198,144,255,1092.639,118.972
199,65,255,1360.669,117.177
200,147,255,1422.772,120.799
201,30,255,154.533,117.200
202,163,255,314.868,119.923
203,35,255,564.614,117.814
204,118,255,1382.822,119.424
205,158,255,494.930,122.741
206,95,255,738.163,121.247
207,122,255,1108.172,121.836
208,117,255,1336.526,119.449
209,94,255,254.564,120.947
210,84,255,654.536,120.786
211,70,255,808.057,119.971
212,125,255,1582.452,120.260
213,70,255,368.429,120.943
214,248,255,443.198,126.052
215,130,255,859.762,123.200
216,128,255,925.992,124.242
217,54,255,593.204,121.296
218,80,255,1122.588,121.975
219,125,255,961.876,127.796
220,92,255,1479.359,124.011
221,22,255,272.909,123.273
222,70,255,393.171,123.643
223,96,255,904.698,125.594
224,72,255,1136.167,123.917
225,70,255,1434.443,124.871
226,95,255,1490.100,125.426
227,102,255,137.314,126.216
228,123,255,358.947,127.801
229,103,255,511.345,126.733
230,68,255,709.941,123.853
231,78,255,419.077,127.808
232,78,255,566.295,127.500
233,63,255,625.675,126.960
234,77,255,1081.526,127.448
235,126,255,44.929,128.262
236,144,255,71.229,129.208
237,96,255,785.510,128.906
238,118,255,991.008,128.847
239,24,255,1061.917,126.000
240,96,255,1327.625,128.365
241,87,255,1355.971,127.144
242,126,255,477.484,129.135
243,162,255,759.969,130.160
244,137,255,876.668,130.208
245,148,255,1024.426,130.034
246,131,255,1224.950,132.126
247,131,255,149.500,132.057
248,51,255,258.108,128.931
249,68,255,576.265,129.779
250,40,255,771.125,129.050
251,130,255,819.623,131.300
252,95,255,1213.563,130.626
253,92,255,1377.120,131.348
254,96,255,1399.875,130.406
255,71,255,2.979,132.289
256,45,255,119.989,130.189
257,78,255,382.628,130.641
258,204,255,547.853,134.294
259,45,255,794.856,129.633
260,80,255,839.475,130.963
261,31,255,1235.081,128.952
262,147,255,311.119,134.684
263,138,255,1145.080,134.884
264,74,255,1515.703,131.514
265,124,255,186.194,135.137
266,66,255,368.864,132.561
267,83,255,406.114,133.886
268,137,255,521.967,134.318
269,64,255,714.953,132.234
270,81,255,1249.438,133.191
271,110,255,104.364,136.136
272,137,255,290.938,136.682
273,188,255,534.207,140.835
274,91,255,1089.269,134.874
275,101,255,1311.054,134.579
276,185,255,612.014,139.170
277,76,255,1056.947,136.487
278,116,255,1239.371,137.991
279,138,255,1479.413,136.804
280,105,255,49.138,139.681
281,166,255,392.506,139.223
282,35,255,423.300,135.729
283,74,255,683.892,136.203
284,91,255,1426.016,137.467
285,89,255,459.680,138.545
286,128,255,637.852,139.391
287,78,255,701.885,136.846
288,122,255,799.820,139.787
289,123,255,1170.833,139.622
290,98,255,413.112,140.388
291,115,255,484.883,140.222
292,46,255,894.783,137.848
293,114,255,1072.298,140.123
294,187,255,163.543,143.238
295,108,255,571.852,140.287
296,91,255,926.368,142.368
297,114,255,1269.886,142.193
298,50,255,1344.780,138.400
299,45,255,1546.544,138.233
300,55,255,131.209,139.445
301,46,255,668.457,139.391
302,36,255,1126.556,138.944
303,61,255,1155.320,141.074
304,72,255,1301.986,140.694
305,54,255,26.963,140.963
306,70,255,1279.814,142.400
307,129,255,1436.097,144.236
308,115,255,429.622,144.222
309,108,255,1214.130,144.287
310,100,255,1331.640,143.780
311,141,255,1534.968,145.443
312,70,255,15.329,144.186
313,65,255,37.315,144.915
314,153,255,142.467,147.546
315,117,255,942.141,146.329
316,28,255,1002.643,144.071
317,37,255,1116.554,144.554
318,86,255,1352.709,145.337
319,101,255,1462.441,145.649
320,119,255,1572.693,144.777
321,124,255,498.145,147.185
322,59,255,832.653,145.076
323,60,255,992.783,144.833
324,63,255,1290.754,144.659
325,114,255,1371.570,147.009
326,23,255,1524.935,143.891
327,88,255,120.352,149.466
