 ,Area,Mean,X,Y
1,71,255,638.796,38.275
2,62,255,1289.048,38.839
3,68,255,1098.485,40.706
4,79,255,1273.184,41.222
5,236,255,622.335,45.644
6,31,255,1080.048,40.468
7,82,255,1381.841,41.927
8,215,255,1423.337,48.621
9,82,255,1446.244,46.805
10,76,255,1356.592,48.500
11,181,255,1469.384,49.235
12,123,255,495.785,59.720
13,137,255,428.383,61.047
14,52,255,507.077,61.404
15,171,255,1542.389,64.020
16,71,255,478.261,65.007
17,122,255,899.672,65.107
18,31,255,1366.565,62.661
19,31,255,1354.081,63.952
20,65,255,464.823,69.162
21,110,255,696.236,71.173
22,39,255,306.833,69.731
23,43,255,386.267,70.430
24,105,255,1216.443,73.910
25,58,255,912.741,72.655
26,138,255,718.022,76.616
27,29,255,262.672,77.121
28,30,255,380.567,79.900
29,77,255,1194.838,81.773
30,77,255,575.721,89.786
31,87,255,497.960,93.374
32,56,255,384.286,93.000
33,23,255,392.152,93.109
34,117,255,790.594,96.893
35,137,255,869.427,98.967
36,30,255,580.467,97.767
37,116,255,691.267,100.198
38,108,255,847.269,100.000
39,132,255,886.386,106.333
40,79,255,1457.437,106.222
41,66,255,786.424,107.106
42,122,255,1199.623,109.680
43,31,255,286.855,107.565
44,93,255,586.769,108.145
45,98,255,1185.755,108.724
46,43,255,825.570,109.221
47,49,255,1221.031,109.316
48,89,255,554.309,111.073
49,106,255,980.821,111.472
50,114,255,301.930,113.254
51,90,255,614.100,112.400
52,92,255,248.054,119.467
53,106,255,1077.415,120.755
54,58,255,739.500,121.638
55,212,255,840.557,127.156
56,180,255,1156.361,125.017
57,89,255,1178.275,122.803
58,122,255,259.664,124.672
59,109,255,1011.509,125.940
60,115,255,1323.717,127.743
61,117,255,555.107,127.577
62,83,255,1210.512,127.030
63,40,255,1468.175,124.850
64,68,255,1189.735,127.691
65,160,255,824.100,130.150
66,165,255,954.282,130.221
67,125,255,1250.900,132.804
68,113,255,1516.527,128.960
69,173,255,808.107,132.512
70,160,255,1290.956,132.506
71,73,255,213.582,130.500
72,149,255,522.279,133.292
73,117,255,868.483,133.389
74,65,255,437.208,133.254
75,172,255,720.698,136.477
76,120,255,892.100,136.917
77,143,255,991.948,135.843
78,67,255,1074.142,133.440
79,75,255,1170.940,133.260
80,136,255,929.831,137.096
81,109,255,1232.711,136.381
