 ,Area,Mean,X,Y
1,20,255,728.400,9.400
2,104,255,742.394,13.423
3,97,255,716.273,12.387
4,96,255,496.490,13.396
5,66,255,589.485,14.061
6,66,255,819.288,14.364
7,210,255,773.090,21.619
8,23,255,807.717,17.457
9,78,255,1201.179,24.449
10,153,255,873.088,30.755
11,23,255,1220.804,26.500
12,48,255,1228.208,26.542
13,24,255,508.583,26.208
14,37,255,142.662,28.257
15,63,255,1020.119,29.500
16,42,255,892.048,33.286
17,22,255,887.409,37.045
18,257,255,1426.609,52.305
19,161,255,719.761,50.438
20,214,255,745.907,51.439
21,111,255,496.167,51.356
22,92,255,620.924,50.413
23,182,255,786.231,52.610
24,90,255,408.633,50.956
25,150,255,767.060,51.867
26,97,255,1225.686,51.149
27,90,255,1031.044,54.744
28,137,255,1494.091,54.697
29,86,255,1138.977,55.570
30,68,255,657.324,55.676
31,92,255,414.511,58.196
32,80,255,775.850,60.362
33,78,255,1074.705,65.000
34,135,255,196.070,68.396
35,91,255,433.863,68.742
36,92,255,1110.467,67.652
37,87,255,999.305,69.132
38,41,255,665.915,68.963
39,91,255,979.621,70.434
40,114,255,1221.860,72.202
41,29,255,620.017,71.121
42,88,255,1040.636,73.023
43,124,255,290.105,75.976
44,145,255,525.866,77.486
45,80,255,90.912,77.162
46,165,255,411.924,80.682
47,30,255,726.833,77.833
48,20,255,1332.900,78.450
49,154,255,600.084,83.526
50,80,255,1419.775,82.263
51,58,255,758.138,82.172
52,115,255,428.822,86.413
53,91,255,494.555,86.621
54,118,255,713.856,87.085
55,86,255,1327.081,88.628
56,124,255,656.556,88.508
57,148,255,697.865,90.041
58,29,255,733.500,86.397
59,70,255,1335.257,91.143
60,114,255,1051.553,92.342
61,159,255,525.211,95.028
62,83,255,897.982,91.440
63,138,255,930.196,94.833
64,24,255,421.375,92.542
65,80,255,1063.800,95.438
66,138,255,1093.188,96.420
67,151,255,313.447,97.202
68,166,255,576.880,98.500
69,101,255,681.886,99.302
70,235,255,256.015,100.079
71,42,255,795.476,96.238
72,216,255,1225.282,102.546
73,109,255,283.289,99.454
74,181,255,1161.704,100.760
75,95,255,368.289,99.868
76,25,255,806.180,98.260
77,154,255,822.364,99.851
78,88,255,383.886,101.273
79,118,255,631.085,102.890
80,90,255,691.811,101.167
81,156,255,485.968,103.006
82,104,255,614.356,102.644
83,133,255,773.643,102.417
84,44,255,602.295,101.818
85,113,255,845.863,104.358
86,107,255,1408.173,103.958
87,139,255,460.004,108.759
88,156,255,1135.115,111.404
89,126,255,704.516,111.310
90,113,255,732.473,109.075
91,123,255,293.175,109.549
92,98,255,377.194,111.276
93,119,255,392.584,110.206
94,145,255,411.355,112.266
95,112,255,569.929,110.804
96,108,255,586.991,111.259
97,144,255,871.972,112.542
98,120,255,246.292,113.717
99,152,255,363.750,114.355
100,37,255,472.473,110.662
101,97,255,1188.706,112.861
102,126,255,529.024,114.921
103,114,255,916.658,113.044
104,111,255,1425.887,111.779
105,34,255,146.441,111.794
106,151,255,687.957,114.573
107,220,255,1062.168,118.218
108,144,255,1108.153,114.542
109,124,255,1213.355,114.758
110,42,255,303.833,113.262
111,187,255,437.703,117.254
112,53,255,490.651,114.085
113,58,255,614.517,113.793
114,112,255,846.866,117.545
115,113,255,1165.429,114.721
116,74,255,1576.500,114.365
117,165,255,767.924,118.748
118,99,255,1038.591,116.965
119,220,255,118.582,119.873
120,22,255,672.636,114.636
121,121,255,956.045,117.492
122,51,255,1096.029,116.324
123,124,255,38.105,120.016
124,179,255,333.986,121.785
125,118,255,542.839,120.085
126,67,255,633.246,119.276
127,37,255,279.689,117.419
128,95,255,468.921,120.268
129,81,255,817.130,119.673
130,139,255,1047.673,126.212
131,63,255,453.103,119.738
132,113,255,859.491,121.128
133,120,255,482.550,123.700
134,111,255,216.176,122.599
135,117,255,515.004,124.731
136,127,255,559.980,122.815
137,131,255,750.302,124.141
138,242,255,1016.566,124.355
139,118,255,619.559,123.814
140,54,255,1141.593,122.111
141,135,255,226.856,127.189
142,126,255,579.460,125.413
143,86,255,598.209,123.477
144,97,255,1172.510,124.995
145,127,255,348.193,129.728
146,43,255,389.802,123.826
147,87,255,834.420,125.178
148,124,255,1291.444,126.226
149,73,255,255.432,128.199
150,96,255,420.177,127.115
151,67,255,918.918,125.410
152,110,255,1568.991,126.609
153,95,255,681.605,126.405
154,100,255,904.490,127.270
155,119,255,1206.265,128.391
156,107,255,876.584,131.397
157,190,255,199.432,134.232
158,80,255,379.762,130.850
159,151,255,1107.944,133.189
160,54,255,287.796,130.259
161,46,255,434.261,129.717
162,125,255,706.500,133.004
163,66,255,1150.015,131.985
164,84,255,1218.036,133.429
165,76,255,405.763,131.197
166,50,255,456.200,130.140
167,60,255,567.500,132.150
168,95,255,1033.258,132.111
169,52,255,1136.096,131.442
170,127,255,107.287,133.618
171,153,255,187.788,137.951
172,78,255,366.397,133.538
173,101,255,490.510,137.272
174,81,255,724.673,133.574
175,107,255,1092.491,134.369
176,118,255,1122.347,136.661
177,79,255,1392.614,132.829
178,68,255,316.971,134.221
179,93,255,851.790,134.435
180,145,255,1230.934,136.762
181,160,255,171.381,141.838
182,24,255,670.000,133.167
183,71,255,921.908,135.148
184,57,255,1177.956,134.956
185,106,255,1463.972,135.962
186,125,255,10.196,138.188
187,86,255,215.849,137.872
188,131,255,1372.149,137.691
189,121,255,1492.260,137.467
190,127,255,1507.720,139.004
191,21,255,599.310,136.786
192,91,255,839.159,141.038
193,37,255,1058.932,137.068
194,101,255,1302.827,140.193
195,124,255,130.806,141.669
196,83,255,978.934,139.464
197,57,255,1548.447,138.307
198,53,255,908.500,139.349
199,51,255,1254.598,139.167
200,69,255,1268.833,141.717
201,184,255,85.478,148.679
202,76,255,161.592,142.013
203,51,255,407.794,141.931
204,72,255,634.306,142.792
205,44,255,659.977,140.591
206,72,255,1075.833,143.069
207,27,255,1279.389,140.537
208,122,255,1325.779,142.279
209,104,255,118.115,145.452
210,72,255,248.847,143.306
211,110,255,805.891,144.500
212,43,255,1412.360,141.849
213,44,255,304.818,143.205
214,94,255,470.819,145.202
215,48,255,596.896,143.562
216,83,255,1167.271,144.813
217,111,255,1484.284,148.140
218,132,255,430.614,147.326
219,22,255,623.727,143.364
220,155,255,790.165,147.887
221,121,255,817.045,146.748
222,147,255,886.187,147.636
223,71,255,105.894,145.359
224,33,255,209.591,144.076
225,175,255,946.203,147.340
