 ,Area,Mean,X,Y
1,62,255,680.677,6.226
2,127,255,557.846,9.713
3,150,255,745.780,10.900
4,205,255,778.354,13.056
5,76,255,592.079,8.974
6,55,255,651.391,8.136
7,48,255,570.083,11.104
8,155,255,612.494,10.358
9,144,255,793.604,13.903
10,106,255,488.566,14.000
11,74,255,682.919,15.243
12,105,255,808.700,18.376
13,59,255,859.093,16.364
14,196,255,912.337,19.219
15,181,255,1005.959,25.914
16,157,255,280.933,27.487
17,132,255,202.189,28.348
18,171,255,252.038,29.126
19,203,255,181.530,30.357
20,49,255,267.929,29.765
21,391,255,107.549,39.006
22,66,255,163.500,33.121
23,43,255,485.733,32.919
24,21,255,1037.357,30.738
25,184,255,137.978,35.446
26,270,255,85.241,40.615
27,91,255,271.401,37.951
28,160,255,1128.506,44.450
29,62,255,794.677,47.048
30,158,255,48.741,48.209
31,59,255,194.331,56.008
32,27,255,1189.093,56.130
33,36,255,679.639,57.111
34,65,255,512.454,59.900
35,62,255,361.306,67.597
36,64,255,740.750,69.656
37,49,255,217.929,71.031
38,29,255,613.466,72.741
39,64,255,557.500,79.906
40,92,255,279.130,82.641
41,57,255,1308.079,85.412
42,48,255,905.000,86.000
43,99,255,1335.864,86.793
44,76,255,781.013,89.303
45,65,255,667.208,88.946
46,67,255,591.679,89.619
47,78,255,508.051,94.577
48,46,255,844.565,93.239
49,156,255,1375.942,95.365
50,80,255,805.462,96.325
51,36,255,1362.250,95.417
52,105,255,1389.814,99.871
53,87,255,1025.638,98.776
54,107,255,872.612,103.154
55,23,255,788.152,102.109
56,90,255,959.844,104.522
57,40,255,843.000,104.000
58,89,255,376.230,105.635
59,106,255,561.623,109.330
60,150,255,939.087,111.753
61,33,255,45.258,109.470
62,99,255,1475.005,111.581
63,173,255,20.269,113.610
64,92,255,1460.750,115.076
65,81,255,302.525,113.846
66,102,255,468.882,115.676
67,122,255,1487.943,115.197
68,117,255,480.509,118.107
69,148,255,437.878,119.088
70,84,255,1025.476,116.381
71,34,255,73.176,115.353
72,20,255,777.900,114.600
73,124,255,375.242,121.145
74,76,255,628.592,118.868
75,83,255,570.994,119.645
76,107,255,810.902,122.752
77,101,255,496.728,122.252
78,92,255,1094.315,121.739
79,118,255,1517.915,121.949
80,56,255,648.554,123.375
81,93,255,798.941,122.360
82,81,255,512.142,122.957
83,35,255,1339.129,121.757
84,112,255,25.304,124.241
85,48,255,778.562,124.875
86,73,255,1233.185,124.568
87,97,255,526.881,128.387
88,79,255,770.209,127.753
89,62,255,1157.161,125.581
90,38,255,1528.974,125.553
91,54,255,1542.463,125.648
92,113,255,213.305,128.235
93,73,255,846.527,128.829
94,119,255,744.441,129.752
95,71,255,927.359,129.176
96,72,255,482.042,128.431
97,70,255,635.729,130.186
98,113,255,179.704,131.863
99,34,255,546.353,129.029
100,72,255,837.139,130.889
101,41,255,268.500,130.256
102,66,255,163.348,132.288
103,72,255,500.333,132.667
104,100,255,615.620,134.450
105,110,255,896.982,137.073
106,107,255,561.117,134.799
107,66,255,649.712,134.030
108,68,255,778.088,135.059
109,83,255,27.681,134.813
110,82,255,315.122,134.866
111,114,255,689.289,136.632
112,22,255,827.682,134.273
113,168,255,732.833,139.946
114,79,255,51.184,138.576
115,144,255,477.507,139.979
116,66,255,605.621,139.409
117,68,255,421.588,139.956
118,60,255,524.183,140.533
119,79,255,764.892,141.070
120,119,255,1131.592,141.315
121,136,255,1347.449,139.728
122,138,255,409.486,142.688
123,72,255,516.486,142.431
124,60,255,817.983,142.050
125,114,255,643.132,143.649
126,27,255,713.722,140.241
127,59,255,31.958,143.025
128,161,255,237.307,146.109
129,107,255,322.276,144.304
130,70,255,496.600,144.086
131,35,255,1084.900,144.214
132,127,255,70.689,147.091
133,110,255,543.391,147.600
134,90,255,560.678,145.600
135,75,255,587.527,146.473
136,102,255,620.020,146.863
137,105,255,797.586,146.957
138,81,255,855.364,145.846
139,55,255,916.191,144.882
140,101,255,924.351,147.441
141,62,255,44.935,146.242
142,81,255,385.944,147.574
143,34,255,573.382,146.500
144,94,255,751.330,147.170
145,72,255,683.778,149.889
146,130,255,715.708,148.623
147,110,255,600.764,150.909
148,141,255,108.805,152.486
149,94,255,86.362,151.989
150,100,255,1162.410,151.620
151,85,255,1213.806,152.982
152,70,255,166.257,152.429
153,150,255,294.300,154.780
154,77,255,1082.097,153.552
155,98,255,148.235,155.214
156,60,255,767.783,154.133
157,117,255,1112.748,156.321
158,117,255,131.107,154.423
159,85,255,345.535,156.500
160,125,255,811.740,155.892
161,21,255,880.690,152.357
162,60,255,377.500,153.717
163,72,255,528.611,156.347
164,93,255,931.468,156.790
165,86,255,27.326,156.500
166,67,255,737.261,157.351
167,121,255,872.814,157.913
168,74,255,181.324,157.446
169,110,255,1065.582,159.036
170,65,255,311.346,157.777
171,45,255,586.233,157.833
172,60,255,995.083,159.567
173,80,255,323.800,159.762
174,162,255,369.154,161.944
175,101,255,482.035,160.767
176,75,255,976.260,159.527
177,29,255,428.259,158.948
178,100,255,501.300,162.360
179,52,255,519.731,161.327
180,71,255,845.317,162.190
181,67,255,964.127,160.201
182,53,255,1512.255,159.500
183,80,255,12.738,160.750
184,90,255,559.767,162.233
185,90,255,672.356,162.589
186,110,255,900.573,163.509
187,95,255,533.858,164.237
188,45,255,642.656,161.611
189,97,255,99.902,163.830
190,29,255,447.293,162.190
191,64,255,154.500,164.484
192,84,255,465.381,165.250
193,25,255,763.980,164.020
194,69,255,861.978,164.341
195,83,255,437.295,166.030
196,106,255,1089.009,167.321
197,118,255,344.449,167.966
198,104,255,632.029,168.019
199,31,255,754.210,165.629
200,85,255,79.476,170.076
201,83,255,788.018,168.392
202,30,255,957.267,166.167
203,99,255,1000.258,169.369
204,75,255,1056.153,168.873
205,63,255,302.675,167.611
206,79,255,605.994,168.209
207,102,255,689.206,169.147
208,81,255,986.759,169.389
209,26,255,1047.615,167.154
210,136,255,26.882,174.529
211,130,255,205.777,171.431
212,77,255,404.604,169.175
213,105,255,1105.871,171.995
214,109,255,1183.317,171.436
215,61,255,393.090,170.746
216,168,255,425.732,173.042
217,22,255,680.182,168.864
218,107,255,872.322,171.117
219,144,255,313.139,174.236
220,127,255,586.311,172.988
221,86,255,821.023,172.198
222,112,255,1133.589,173.330
223,136,255,951.037,175.066
224,85,255,104.535,173.712
225,125,255,249.324,174.724
226,87,255,478.489,175.569
227,65,255,538.469,175.162
228,172,255,1157.674,177.895
229,73,255,262.568,176.295
230,106,255,293.915,176.953
231,53,255,547.821,174.689
232,33,255,649.591,174.167
233,72,255,738.736,176.819
234,78,255,979.974,176.846
235,79,255,1033.272,177.247
236,77,255,58.058,178.383
237,132,255,117.659,177.970
238,67,255,339.052,177.112
239,77,255,755.682,177.006
240,64,255,917.188,177.312
241,116,255,1064.879,179.741
242,75,255,385.620,178.833
243,45,255,672.033,177.233
244,110,255,773.891,180.027
245,83,255,796.066,177.669
246,62,255,808.952,177.677
247,93,255,1122.210,177.995
248,83,255,6.717,178.428
249,105,255,660.471,182.338
250,61,255,830.648,177.549
251,55,255,1144.918,179.173
252,80,255,172.762,179.762
253,77,255,887.513,182.292
254,100,255,1050.760,181.510
255,59,255,1206.008,178.619
256,62,255,69.468,180.355
257,51,255,405.892,180.088
258,24,255,709.333,180.250
259,57,255,726.447,181.360
260,56,255,746.929,182.536
261,33,255,86.288,181.894
262,64,255,100.656,183.234
263,77,255,234.916,182.630
264,78,255,373.949,183.372
265,112,255,929.027,184.277
266,71,255,1417.599,181.810
267,77,255,183.747,185.344
268,55,255,521.009,182.373
269,78,255,572.077,183.141
270,41,255,602.378,182.695
271,56,255,866.375,184.500
272,36,255,448.778,183.222
273,99,255,158.783,186.348
274,48,255,544.958,185.750
275,97,255,1224.376,186.655
276,87,255,279.224,185.833
277,44,255,817.614,185.068
278,107,255,1138.276,187.621
279,79,255,1202.728,187.563
280,94,255,434.511,188.287
281,45,255,558.433,186.122
282,44,255,698.068,186.295
283,114,255,843.605,191.588
284,90,255,908.711,187.944
285,103,255,1089.354,188.238
286,78,255,333.577,187.551
287,80,255,456.913,188.900
288,54,255,832.500,189.963
289,57,255,1165.307,188.465
290,28,255,42.750,188.250
291,78,255,391.333,188.833
292,78,255,479.513,190.731
293,166,255,857.012,192.747
294,115,255,998.604,191.509
295,78,255,53.192,192.423
296,62,255,732.887,190.742
297,102,255,1257.324,190.598
298,46,255,64.913,190.978
299,56,255,75.714,190.589
300,130,255,210.569,193.462
301,100,255,767.690,192.920
302,123,255,1028.280,193.280
303,28,255,319.536,191.643
304,78,255,638.308,192.500
305,52,255,236.827,192.096
306,93,255,978.780,194.812
307,53,255,1211.425,194.236
308,120,255,11.900,194.842
309,91,255,30.423,195.544
310,64,255,247.844,194.766
311,70,255,501.100,194.529
312,67,255,743.112,194.993
313,112,255,786.268,196.875
314,101,255,897.837,196.391
315,101,255,1041.064,197.173
316,76,255,278.618,194.921
317,146,255,314.555,200.137
318,85,255,525.947,195.276
319,90,255,688.778,195.656
320,71,255,1083.542,196.979
321,84,255,263.119,196.655
322,71,255,376.951,196.570
323,48,255,617.667,196.708
324,119,255,940.878,198.752
325,120,255,101.367,200.258
326,32,255,395.500,195.500
327,50,255,1222.920,196.800
328,20,255,1270.250,195.550
329,82,255,422.354,197.659
330,122,255,156.975,201.762
331,57,255,327.518,198.711
