 ,Area,Mean,X,Y
1,89,255,717.320,5.388
2,21,255,884.024,4.167
3,58,255,676.328,6.879
4,97,255,878.634,12.716
5,60,255,498.567,15.983
6,80,255,842.525,22.225
7,75,255,629.887,29.153
8,35,255,439.186,28.329
9,55,255,377.336,32.264
10,42,255,226.452,33.619
11,116,255,1122.560,37.198
12,107,255,798.472,38.379
13,151,255,155.732,42.215
14,187,255,173.024,40.163
15,147,255,196.840,39.888
16,69,255,782.819,37.935
17,106,255,131.123,40.132
18,34,255,544.353,40.176
19,191,255,108.427,43.626
20,240,255,56.183,45.908
21,87,255,226.891,43.511
22,73,255,449.007,42.048
23,112,255,21.205,45.714
24,73,255,213.774,45.103
25,56,255,562.911,43.964
26,25,255,573.300,42.740
27,77,255,779.903,45.682
28,41,255,146.378,44.744
29,63,255,5.929,45.341
30,106,255,422.528,46.538
31,142,255,187.739,48.796
32,57,255,169.833,49.553
33,104,255,1242.250,51.606
34,73,255,688.925,52.240
35,75,255,211.687,53.820
36,51,255,563.402,53.559
37,103,255,1020.879,54.286
38,131,255,635.500,55.546
39,91,255,1446.335,57.643
40,75,255,156.353,64.540
41,62,255,503.710,62.065
42,111,255,669.887,64.599
43,67,255,1474.366,64.082
44,124,255,562.677,66.758
45,58,255,421.810,67.724
46,118,255,708.432,72.483
47,27,255,434.611,71.056
48,73,255,1266.664,73.856
49,101,255,494.926,74.856
50,33,255,1028.288,72.439
51,98,255,1338.490,74.459
52,98,255,987.112,77.888
53,81,255,7.401,80.525
54,89,255,858.298,79.736
55,73,255,1095.390,81.979
56,54,255,629.463,81.444
57,101,255,667.520,82.817
58,117,255,848.397,84.406
59,132,255,440.447,84.015
60,97,255,1587.758,83.510
61,27,255,567.574,84.278
62,60,255,144.967,86.233
63,92,255,271.717,85.630
64,100,255,301.960,87.320
65,25,255,499.060,85.420
66,39,255,188.038,87.603
67,127,255,860.902,91.043
68,35,255,1066.843,87.700
69,95,255,167.584,92.921
70,135,255,719.952,92.011
71,62,255,111.016,91.581
72,56,255,121.286,92.000
73,127,255,996.760,93.382
74,80,255,790.850,93.875
75,32,255,257.125,93.125
76,91,255,663.929,94.808
77,117,255,905.543,95.235
78,109,255,1086.069,96.573
79,163,255,151.567,98.752
80,74,255,4.135,97.514
81,44,255,201.773,95.568
82,96,255,310.229,98.646
83,127,255,764.020,99.555
84,155,255,698.545,102.029
85,43,255,853.477,98.709
86,93,255,875.661,100.683
87,38,255,1032.632,98.868
