names,scores,logfoldchanges,pvals,pvals_adj
Luzp2,23.412354,1.4144745,3.1987779907343583e-121,1.0308701830739616e-116
Slco1c1,22.399124,1.5380797,4.013967310939993e-111,6.467906226483158e-107
Grm3,21.53477,0.9232078,7.355952525447972e-103,7.902009401253727e-99
Dcc,18.459333,1.4966487,4.387175039220342e-76,2.8277097997790793e-72
Cadm1,17.52109,0.8575436,9.891307277751225e-69,5.312785994001479e-65
Lama3,16.730797,2.2579231,7.818536891164326e-63,3.599542691307896e-59
Dach1,15.389223,2.1116621,1.9333978041207262e-53,7.78845137917483e-50
Gnao1,14.519203,0.5659829,9.156881808617885e-48,3.278875889403651e-44
4930488L21Rik,14.400827,1.2136925,5.112783126507098e-47,1.6476966181794423e-43
Fam13c,14.360311,1.273098,9.181482713475259e-47,2.689924030974247e-43
Dio2,14.21045,1.5280972,7.891700095900792e-46,2.1193818249216236e-42
Tspan7,13.68104,0.7545284,1.3179484547214143e-42,3.267194219254386e-39
Zswim6,13.590824,1.1982063,4.5394231506687875e-42,1.0449427848328787e-38
Lypd6,13.4570675,1.3190241,2.7980307043806093e-41,6.011475700671593e-38
Ptn,13.1801405,0.9494303,1.1417751219611322e-39,2.1644698150259648e-36
Eogt,13.076403,1.7036394,4.492007364991163e-39,8.042440075087235e-36
St6galnac5,13.0540695,1.0809126,6.024139629838971e-39,1.0217891992148449e-35
Unc13c,12.997389,1.3129909,1.265928631724983e-38,2.0398541007300513e-35
Trim9,12.984831,0.8611107,1.4916789536647765e-38,2.2891589352264166e-35
Gm48765,12.954661,1.1824509,2.2110920953041273e-38,3.238948407062096e-35
Lef1,12.773918,1.8797282,2.2931314830172857e-37,3.079197845966586e-34
Qk,12.462925,0.57590204,1.1892722358318613e-35,1.5330670537661358e-32
Fars2,12.363527,1.0826164,4.1168983165909877e-35,5.102895463414529e-32
Cdh13,12.287195,1.6615318,1.0612489499160254e-34,1.266698885516435e-31
Ranbp3l,11.8153,1.2065011,3.2538575279784477e-32,3.6159333294538424e-29
Grid2,11.559219,0.66833436,6.630868626932179e-31,7.123100108004778e-28
Tnfrsf19,11.26424,1.0503588,1.9704484220724393e-29,2.048440041875113e-26
Ncam2,11.254696,0.99418503,2.1958213515062546e-29,2.2113979592185022e-26
Magi3,11.022646,1.009372,2.9719118237582715e-28,2.902297040735085e-25
Frmd4a,11.009506,0.39855945,3.4388493272678917e-28,3.259523449113598e-25
Slc1a3,10.884791,0.45881096,1.3621081905084326e-27,1.2541903044432931e-24
Chrdl1,10.760046,1.6092124,5.3143663331507974e-27,4.757391217179187e-24
Cpeb4,10.732841,0.97651947,7.136800411044063e-27,6.216153158019379e-24
Rb1,10.672684,0.9997911,1.366230035183158e-26,1.1586709301012534e-23
Cep128,10.524993,1.548664,6.626670753696211e-26,5.475838932804303e-23
Htra1,10.508416,0.98150676,7.90093087803472e-26,6.365582485160623e-23
Rbms3,10.489138,1.1100371,9.690920745177697e-26,7.617300069630284e-23
Slc1a2,10.334836,0.24804048,4.902497572300873e-25,3.6742509130823313e-22
Dclk1,10.245294,0.61319155,1.2424744919143063e-24,8.898050100204967e-22
Rgs7,10.221906,0.7079889,1.5820002545445376e-24,1.097640981681943e-21
D030055H07Rik,10.22076,2.2002237,1.6008044850296745e-24,1.097640981681943e-21
Rsrp1,10.18168,0.9141889,2.3939193955260943e-24,1.6072675074920717e-21
Tjp1,10.152706,0.7331591,3.2229872843111683e-24,2.1197390043162454e-21
Ptchd4,9.966368,0.91163886,2.1390918311630796e-23,1.3787302488578513e-20
Lgr4,9.927398,1.0535109,3.1640407582159417e-23,1.9239158776419838e-20
Mertk,9.877277,0.6036795,5.2232949029649424e-23,3.1172430525528e-20
Xist,9.785263,1.0041203,1.3025631737304475e-22,7.63230970905657e-20
Gabbr2,9.675849,0.8715364,3.8190999623319053e-22,2.1592655172994791e-19
Pde10a,9.594523,1.0077488,8.430554374339506e-22,4.684335790031711e-19
Gpm6b,9.579816,0.48008734,9.721802536947055e-22,5.310246277257505e-19
Lsamp,9.549828,0.20404664,1.2991213701016094e-21,6.977797399044095e-19
Nckap5,9.519046,0.6013104,1.7477638325386864e-21,9.233636890364631e-19
Grin2c,9.495708,0.8036106,2.187193860435962e-21,1.1368822022624154e-18
Vcl,9.485923,0.8904165,2.4024697557311692e-21,1.2289586161579111e-18
Gm26843,9.463711,1.3756348,2.9720452704347925e-21,1.4965641082859697e-18
Septin8,9.408617,1.0066206,5.027084055675819e-21,2.492428274804071e-18
Kcnn2,9.394814,0.8339853,5.7319430259844316e-21,2.7988383014909133e-18
Cpe,9.239568,0.48450616,2.4749523562246047e-20,1.1904520833440348e-17
Cyrib,9.121252,0.89658195,7.426118994983521e-20,3.468428070309188e-17
Tcf4,9.076335,0.40137252,1.1229207344827983e-19,5.1697666443110205e-17
Grip1,9.045965,0.86563975,1.48348592259942e-19,6.64004178161271e-17
Shisa9,8.916207,1.2301308,4.825303107064644e-19,2.1302060716626342e-16
Kirrel3,8.860219,0.51851285,7.985731058702981e-19,3.477785876065148e-16
Ctnnd2,8.659393,0.26074135,4.7428102762871726e-18,2.037953956985423e-15
Grid1,8.554801,0.80483544,1.180718524614445e-17,4.901757237048166e-15
Fgfr2,8.554249,0.79922205,1.1863873909757561e-17,4.901757237048166e-15
Ttyh1,8.53268,0.791481,1.429965400594347e-17,5.833353793032155e-15
Gpam,8.528791,0.88741446,1.4788445623179884e-17,5.9573404637277265e-15
Mllt3,8.490485,0.89246863,2.057766413345434e-17,8.187115827516457e-15
Gfra1,8.470282,1.0923162,2.448000617129789e-17,9.620940961980696e-15
Emx2os,8.461492,0.84933066,2.6397978730990136e-17,1.0249730850164085e-14
Gsap,8.460014,1.0687313,2.673443203157107e-17,1.025679215573144e-14
Dpf3,8.412234,0.82527894,4.0227348285296147e-17,1.525184415517928e-14
Hmgn3,8.410396,0.983442,4.0862952397846e-17,1.5312678685178872e-14
Ddah1,8.400239,0.8302931,4.4557098092602366e-17,1.650507586471605e-14
Glis3,8.386164,0.78260225,5.022621620115918e-17,1.8393639426304058e-14
Fermt2,8.278276,0.79400605,1.2497046464180494e-16,4.4749146266793863e-14
Fam163a,8.262574,0.88816273,1.4256378845629954e-16,5.048794736902379e-14
Irak2,8.240302,0.7485607,1.7177684865989601e-16,5.973057638854853e-14
Pamr1,8.23989,1.0196017,1.7236924330949244e-16,5.973057638854853e-14
Ogt,8.217668,0.8008683,2.0749941579482142e-16,7.113918800872032e-14
Daam2,8.215005,0.65822583,2.1215511969818085e-16,7.196971623698184e-14
Gramd3,8.206667,0.82828236,2.2741366014760644e-16,7.634229193309284e-14
Sat1,8.152969,0.8255887,3.5509598962338476e-16,1.1720973038369038e-13
Eya1,8.146881,0.8747533,3.734303228223033e-16,1.2156100013731684e-13
Prex1,8.109218,0.85912794,5.094675354372263e-16,1.641861026453549e-13
Gpc6,8.027993,0.5470739,9.907998674935874e-16,3.161436369278796e-13
Rasa2,7.9936147,0.7931443,1.3103883254424379e-15,4.0999887926246066e-13
Lrrc58,7.8794785,0.9593258,3.2874989534256577e-15,1.0187137381927756e-12
Ngef,7.8509774,0.90012723,4.128077926295445e-15,1.2670054031497457e-12
Cdh4,7.849018,0.91933006,4.193066514203722e-15,1.2748108920117298e-12
Pam,7.8366313,0.99111617,4.627949745162473e-15,1.3938779106294487e-12
Eif4g3,7.825128,0.6983529,5.071401650653404e-15,1.5132968610704375e-12
Mfge8,7.803579,1.0165776,6.017580406419056e-15,1.7791611353914396e-12
Arhgap26,7.702242,0.7713096,1.3369968309613209e-14,3.881747465891035e-12
Ephb1,7.68884,0.7041787,1.4847507735020036e-14,4.272237783718667e-12
Hnrnpa2b1,7.6389,0.79058045,2.190858127307642e-14,6.248211050331273e-12
Tle1,7.596454,0.988406,3.0435518194037745e-14,8.603907410870652e-12
Camk2d,7.4744515,0.76974005,7.752637955411597e-14,2.1725588120786915e-11
Etv4,7.455414,0.9001752,8.958606874927272e-14,2.4888708944679413e-11
Crot,7.428711,1.0516765,1.09661104933323e-13,3.020554212552308e-11
Sik3,7.4149876,0.5375699,1.2163611974549652e-13,3.322006127998404e-11
Pag1,7.3938704,0.91052765,1.4261548843677664e-13,3.862243147774791e-11
C130071C03Rik,7.3654494,0.70720243,1.7655116758963724e-13,4.7414287315927e-11
Nsmf,7.3348484,0.7083448,2.21972787143413e-13,5.911997529975843e-11
Vegfa,7.298571,0.70530057,2.908398544351536e-13,7.620240641367231e-11
Hivep3,7.2885246,0.59102803,3.13367282850685e-13,8.144264051958892e-11
Mast4,7.2609777,0.6467332,3.843020231080121e-13,9.907921038961524e-11
Fnbp1,7.2331095,0.5907369,4.720590030015051e-13,1.207384562676945e-10
Pcdh7,7.183933,0.51590574,6.773422677019767e-13,1.7187960048213862e-10
Gldc,7.1797533,0.73661363,6.983726211625436e-13,1.7583167548597887e-10
Fmnl2,7.1543665,0.6577807,8.40602683018728e-13,2.1000079585770968e-10
Hes5,7.125865,1.4237283,1.034290331972597e-12,2.564005732960068e-10
Fam107a,7.1084647,0.8169557,1.1734079290660967e-12,2.8866730786269543e-10
Mxi1,7.101493,0.78098756,1.2341654029019582e-12,3.0131400332819247e-10
Il18,7.096992,0.7091062,1.2750148662913874e-12,3.089466473381394e-10
Eps8,7.0599413,0.7167654,1.6657311288705379e-12,3.9764086733415424e-10
Cyp4f15,7.0424304,0.8838219,1.889151309936538e-12,4.443918194549256e-10
Nwd1,7.0200977,0.6569552,2.2171344466474535e-12,5.140402288640827e-10
Hmgcll1,6.990833,1.0627308,2.7325960153741e-12,6.290240841961509e-10
Abca5,6.975482,1.3036773,3.048241850035259e-12,6.967070219935199e-10
Pbxip1,6.970951,0.7091581,3.148056392126173e-12,7.144536151341562e-10
Fam171b,6.946408,0.73037285,3.747044553169999e-12,8.44447586118948e-10
0610040J01Rik,6.944087,0.98058987,3.809152645697531e-12,8.524830716173218e-10
Cachd1,6.9255013,0.74771184,4.3443373203926994e-12,9.589380741390105e-10
Zfp532,6.8722963,0.7414254,6.3176574628829605e-12,1.3850282112675453e-09
Ghr,6.839646,0.6553726,7.938924134351087e-12,1.7170987119310904e-09
Garem1,6.836672,0.68220353,8.105399467534543e-12,1.7414180576015712e-09
Rab31,6.8321614,0.724626,8.364473941752449e-12,1.7851781570917625e-09
Usp53,6.807598,0.9556582,9.924167186086747e-12,2.09036690134652e-09
Add1,6.8055887,0.7139076,1.006367875080746e-11,2.105988150014753e-09
Aldh1a1,6.798295,0.73433787,1.0586438765471578e-11,2.2010913683538874e-09
Mdga2,6.792378,0.34872445,1.1030016156339995e-11,2.2786175042972374e-09
Arhgap31,6.7526345,0.9507357,1.4518415396143621e-11,2.9801590635128695e-09
Ptprz1,6.7443366,0.33961138,1.5372792971920825e-11,3.1355632854815977e-09
Fam222b,6.6991982,0.7162868,2.0956589870921578e-11,4.2210501360636855e-09
Ccnd2,6.6941752,0.9642147,2.168913609135878e-11,4.341464526808817e-09
Bach2,6.64962,0.63170034,2.938509125700128e-11,5.845637876169014e-09
Rorb,6.6409097,0.43794,3.117529136891202e-11,6.089006757248046e-09
Swap70,6.6206765,0.9231317,3.5755875225048694e-11,6.941593920949664e-09
Ncam1,6.615573,0.45373225,3.70115394947914e-11,7.142340618554745e-09
Adk,6.60837,0.62347096,3.8857518598817285e-11,7.45393602311955e-09
Pde1c,6.601709,1.4458638,4.064445964819681e-11,7.750585805221531e-09
Trps1,6.5788436,0.5524296,4.7412096369436015e-11,8.987938998222438e-09
Ntrk2,6.5638447,0.53404367,5.243787708111216e-11,9.825089911005824e-09
Mboat2,6.548494,0.6969492,5.812028132430904e-11,1.082683414010698e-08
Map2,6.523408,0.61397547,6.872750942948284e-11,1.2718526770335857e-08
Egfr,6.5226746,0.665009,6.906451685880705e-11,1.2718526770335857e-08
Mpped2,6.4336042,0.7729523,1.2461308671424873e-10,2.2817647417841442e-08
Fut8,6.4298368,0.6807604,1.277409797647914e-10,2.325824042305047e-08
Grina,6.423859,0.7431508,1.3286201986840027e-10,2.4054743338758062e-08
Mgll,6.40667,0.52522343,1.4873219140281774e-10,2.662884629077004e-08
Appl2,6.3759584,0.6543548,1.8182215042092278e-10,3.237338365533192e-08
Gli3,6.3705435,0.5806809,1.8835944796016197e-10,3.3353076535231535e-08
Cdh10,6.3664846,0.5226807,1.9340940494198074e-10,3.406013602767876e-08
Wnk2,6.3615823,0.63695306,1.996859377108329e-10,3.4974340840255494e-08
Scg3,6.344202,0.6322208,2.2358111501107812e-10,3.894783023492981e-08
Prkd1,6.327455,0.6358033,2.492377151321072e-10,4.318378411592698e-08
Cask,6.307232,0.75124145,2.8407036553742044e-10,4.884095767391633e-08
Apoe,6.3067694,0.68874365,2.849194787816511e-10,4.884095767391633e-08
Lrrc8c,6.303796,0.8524301,2.904429290475546e-10,4.9524361240293883e-08
Phactr3,6.2886863,0.6162354,3.201637988843133e-10,5.430483550865666e-08
Ahcyl1,6.2826486,0.65288115,3.3285324646374104e-10,5.61615789203507e-08
Wwc1,6.276671,0.63479847,3.4589922915513876e-10,5.779531738625152e-08
9630014M24Rik,6.2765703,0.6601698,3.461227000821219e-10,5.779531738625152e-08
Megf10,6.250098,0.7130294,4.101942085857773e-10,6.725875685901379e-08
Akt2,6.249737,0.64932406,4.1114516092797083e-10,6.725875685901379e-08
Ano6,6.2283883,0.9645465,4.712578431523872e-10,7.670316419834333e-08
Psd3,6.214856,0.61051524,5.137175749227161e-10,8.319385068861494e-08
Arfgef2,6.210566,0.7768699,5.279403950701841e-10,8.506967555963412e-08
Rmst,6.1891775,0.5909221,6.047891867226978e-10,9.696786627120588e-08
A330023F24Rik,6.1846166,0.64437705,6.225360012410622e-10,9.931914708908766e-08
Mapk10,6.168673,0.5837106,6.886544484205002e-10,1.0879052406493854e-07
Kcnip3,6.1512127,0.67747647,7.689276571296605e-10,1.2087917856740277e-07
Gm16751,6.1120925,0.65283024,9.833329297645308e-10,1.530911610025195e-07
Usp24,6.1108365,0.8001671,9.91102710099834e-10,1.5355897614609304e-07
Slc30a10,6.101614,0.770459,1.0500272061031918e-09,1.61910175938218e-07
Lncpint,6.0775533,0.6345073,1.220302954456649e-09,1.872700157774973e-07
Gng12,6.0447316,0.6488712,1.4965874973904318e-09,2.285806885232296e-07
Fads2,6.008475,0.6578838,1.872768602251832e-09,2.8468732898476314e-07
Alpk1,6.0036225,0.6766198,1.9296328058546158e-09,2.919543494566981e-07
Foxo1,5.9318814,0.6435188,2.994824939434779e-09,4.5100104356618983e-07
Meis1,5.9299126,0.9546432,3.030960382852812e-09,4.524101986188584e-07
Slc6a1,5.9298425,0.615139,3.0322587551330693e-09,4.524101986188584e-07
Epb41l2,5.904385,0.68046844,3.5396489551362435e-09,5.256786492035747e-07
Fam184a,5.9027677,0.60871196,3.5745398699773993e-09,5.284252127970717e-07
Nrcam,5.9006977,0.5050007,3.6196714468240175e-09,5.326536608072951e-07
Nr6a1,5.876225,0.86877424,4.197274907291375e-09,6.148435383512688e-07
Lnpep,5.872036,0.69661874,4.3047576915457915e-09,6.277349598436481e-07
Sipa1l3,5.8620195,0.8062215,4.572709629214718e-09,6.638050145076699e-07
Pard3,5.8478746,0.6566863,4.9789418057385894e-09,7.195352357557737e-07
Prdm16,5.8431025,0.52068514,5.1237489783783825e-09,7.37156510384822e-07
B3galt1,5.8290076,0.34009585,5.575801003264747e-09,7.986281730320579e-07
Gm49164,5.8215833,0.9324619,5.8292759026955755e-09,8.280253369651732e-07
Gabrb1,5.8214927,0.28403667,5.8324309272068246e-09,8.280253369651732e-07
Pik3r1,5.798708,0.5963697,6.682785597198203e-09,9.404634560738275e-07
Rgs7bp,5.796578,0.6368581,6.768171847769861e-09,9.483385832090404e-07
Csdc2,5.732804,0.66079396,9.87837422434502e-09,1.378140113108082e-06
Prex2,5.7120385,0.41151506,1.1163094157842089e-08,1.5506596354516249e-06
Kcnc3,5.710501,0.8587633,1.126439188892564e-08,1.558015267830071e-06
Fgd6,5.6855965,0.6343758,1.3035689283605944e-08,1.7953040963366185e-06
P4ha1,5.67545,0.82294565,1.3832480636171934e-08,1.8969334189868634e-06
Clmn,5.6298695,0.5573825,1.8034593471933276e-08,2.4611957107844463e-06
Lhx2,5.6292467,0.99554616,1.8099835028265546e-08,2.4611957107844463e-06
Tox,5.620205,0.57981795,1.9073096488681606e-08,2.582641514877068e-06
Lhfp,5.612921,0.6508487,1.9893890369672102e-08,2.682512154574991e-06
Fam20a,5.6098576,0.5644714,2.0249346702269547e-08,2.7190654007251697e-06
Fmo1,5.5933213,1.4530225,2.2276672225706483e-08,2.9788809784972734e-06
Srgap3,5.5748863,0.53766036,2.4769180000898774e-08,3.2849233081850402e-06
Ptprt,5.5581894,0.36076412,2.7258783356759544e-08,3.6002820132716794e-06
Ttc39c,5.5565615,1.433663,2.7514051101575728e-08,3.619164591226453e-06
Usp54,5.5391717,0.6453972,3.0390586951227136e-08,3.981290429582102e-06
Rfx3,5.532963,0.60945934,3.14866063293824e-08,4.108173531080999e-06
Wwtr1,5.522394,0.6143,3.344111680638368e-08,4.345592223061802e-06
Cpeb1,5.5003123,0.6846003,3.7911889012659314e-08,4.906772880365348e-06
Slc15a2,5.488257,0.66079897,4.059195305282414e-08,5.232627484133454e-06
Pced1b,5.4844894,0.7262063,4.146651416809787e-08,5.302941873394009e-06
Gm45708,5.4768944,1.1656806,4.328551580780656e-08,5.491977629677882e-06
Pon2,5.467622,0.9917176,4.561139349462053e-08,5.764385796671121e-06
Gk,5.462096,0.66647613,4.705447673917206e-08,5.92353367919257e-06
Ostm1,5.4606395,0.75951475,4.744223835863493e-08,5.949109010053416e-06
Adamts6,5.4569025,0.80046886,4.8451268333500774e-08,6.052089242572595e-06
Sema4b,5.4547625,0.7012672,4.903835255778492e-08,6.101772153975809e-06
Jarid2,5.451447,0.6094116,4.996155995577229e-08,6.192735356517975e-06
Lcorl,5.4491467,0.65635,5.061208805379926e-08,6.249332420344018e-06
A830082K12Rik,5.424312,0.6333065,5.817814847139266e-08,7.156134315983097e-06
Bcl2,5.401939,0.5678208,6.592437391849699e-08,8.017150182156236e-06
Mtss2,5.388286,0.586518,7.113277059987534e-08,8.605927642252072e-06
Ankib1,5.381565,0.77722967,7.384099711378205e-08,8.879379902932291e-06
Sybu,5.3706145,0.5530967,7.846874493030645e-08,9.400789006947903e-06
Esrrg,5.3638535,0.7832765,8.146501047595506e-08,9.72360330595779e-06
F3,5.362266,0.74090135,8.218433818588445e-08,9.773264452828406e-06
Sfxn1,5.36088,0.71541625,8.281764055036311e-08,9.812368022119676e-06
Soat1,5.346031,0.6396401,8.990366983284415e-08,1.0612914167410507e-05
Slc25a3,5.33713,1.0905333,9.442919736494731e-08,1.1106458917810791e-05
Denn2b,5.32186,0.68749607,1.0271167295374319e-07,1.2036687579201023e-05
Gabrg1,5.309985,0.68956816,1.096341675077394e-07,1.280137795750695e-05
Cspg5,5.3002605,0.5120679,1.1563767786943493e-07,1.3453629764253717e-05
Slc22a23,5.290837,0.5975104,1.2175791852901204e-07,1.411472100875709e-05
Zhx3,5.2877626,0.56639016,1.2382144923497585e-07,1.4302486897833575e-05
Map3k19,5.274411,0.715661,1.3318300070276916e-07,1.5328887727314794e-05
Fchsd2,5.2677608,0.5596262,1.3809809445494062e-07,1.5838033060495984e-05
Dlg5,5.2456183,0.6988075,1.5575893632870084e-07,1.7800153337110078e-05
Ppp3ca,5.2410774,0.48804158,1.5964161289494914e-07,1.815093234837426e-05
Raver2,5.240716,0.6694361,1.5995484491073601e-07,1.815093234837426e-05
Epas1,5.2338643,0.6255504,1.660023548744526e-07,1.8771080317680645e-05
Gpi1,5.2211657,0.67269444,1.7780030430514453e-07,1.9965053682375934e-05
Rcan2,5.2200203,0.61027104,1.7890334713988594e-07,2.0019160306517724e-05
Hepacam,5.198843,0.5580981,2.0053295411272273e-07,2.2361852983358877e-05
Ndrg2,5.190434,0.5759335,2.0980436033678517e-07,2.3315052139908882e-05
Aldoc,5.1873097,0.5982606,2.1335375321666668e-07,2.3562336593319933e-05
Nt5c2,5.187189,0.59950936,2.1349186350728956e-07,2.3562336593319933e-05
Kcnk1,5.1853304,0.7817771,2.1563202821490076e-07,2.371731526717272e-05
Zmym4,5.1846576,0.5788458,2.1641221688307286e-07,2.3722165011873432e-05
Zfp608,5.173265,0.529278,2.3003843004135663e-07,2.513033384726373e-05
Gjb6,5.1686134,0.6327164,2.358370087463098e-07,2.5676754327254478e-05
Cdc14a,5.1496463,0.75645185,2.6097841188884213e-07,2.8223326442757433e-05
Gpcpd1,5.1464915,0.58933985,2.6540339358845254e-07,2.860587011764234e-05
Kifc3,5.1077228,0.8771479,3.2606440060219037e-07,3.502692479402263e-05
Acyp2,5.0995755,0.588572,3.404163998131602e-07,3.644717380989605e-05
Pou2f1,5.083742,0.54857683,3.700698874488075e-07,3.949086841990966e-05
Eps15,5.081522,0.55173266,3.744224362622335e-07,3.9823471463442235e-05
Hdac9,5.0746603,0.51232314,3.8818850613013895e-07,4.115181245742101e-05
Ezr,5.0713253,0.80673325,3.9505523236356296e-07,4.174244253567391e-05
Snx32,5.068482,0.7866363,4.0100090199498323e-07,4.2232209374484714e-05
Il1rapl1,5.053151,0.46053842,4.345792851439877e-07,4.561950039848628e-05
Etv5,5.04853,0.6694979,4.4522248778838045e-07,4.6585016603753686e-05
Usp2,5.0406837,0.6355729,4.6387120126667064e-07,4.8223152268454826e-05
Rab3gap2,5.0390763,0.847449,4.677835948423787e-07,4.847351096779852e-05
Chchd3,5.0362034,0.5586349,4.748564311532375e-07,4.904871220120316e-05
Ptpn12,5.031552,0.5735249,4.865256746492314e-07,5.0093491747350735e-05
Herc4,5.030748,0.6071692,4.885697825424965e-07,5.014375280890775e-05
Wdfy3,5.027433,0.6148405,4.970896215299316e-07,5.0838841986395885e-05
Dkk3,5.0268903,0.8429381,4.984973490458652e-07,5.0838841986395885e-05
Pja2,5.0160103,0.7632841,5.275554554514616e-07,5.36325856871743e-05
Ophn1,5.011861,0.5662659,5.390613429636714e-07,5.4544094688076876e-05
Ctnnd1,5.0115595,0.6383075,5.399064823128595e-07,5.4544094688076876e-05
Zcchc7,5.0095706,0.55084246,5.45516528358524e-07,5.493862862315673e-05
Eif4g1,5.007782,0.5725006,5.506078445475737e-07,5.527862618764691e-05
Khdc4,4.9907737,0.7972878,6.013788359517614e-07,6.000196825454308e-05
Smurf2,4.984746,0.55641335,6.204325148561817e-07,6.171197116132767e-05
Crlf3,4.983852,0.5531441,6.233079038639521e-07,6.180721174714949e-05
Mat2a,4.983028,0.5890559,6.259685038867607e-07,6.188063489189766e-05
Rtn3,4.9791403,0.5593344,6.386736732167998e-07,6.294353659558963e-05
Gm35552,4.9597206,0.6163008,7.059460873478153e-07,6.921850752674426e-05
Slc38a3,4.95953,0.6493115,7.066400526359531e-07,6.921850752674426e-05
Nedd4,4.9538736,0.5345119,7.27504231530817e-07,7.10462996046777e-05
Pla2g7,4.951523,0.5515695,7.363495219182625e-07,7.169285813552823e-05
Nfasc,4.9490113,0.60493034,7.459140742121238e-07,7.240533996877745e-05
Zfp445,4.94656,0.7326235,7.553644216206358e-07,7.310249013684152e-05
Nfyc,4.9399996,0.5798685,7.812265578812689e-07,7.537900682886123e-05
Pan3,4.9246793,0.53891814,8.449887489028086e-07,8.128791764445018e-05
Spred1,4.914241,0.7216379,8.912703430346492e-07,8.548502781243344e-05
Fam228b,4.9062743,0.6096186,9.282267100585926e-07,8.876546642450523e-05
Pals1,4.8944902,0.675908,9.856097734675875e-07,9.369689135557505e-05
Hacd3,4.8935556,0.55012226,9.90302620095717e-07,9.386612511124904e-05
Ltbp1,4.8881407,0.61708486,1.0179274302316146e-06,9.620160496795966e-05
Fgfr1,4.8831477,0.54649955,1.0440558306944954e-06,9.838241887658336e-05
Paqr8,4.882123,0.46193382,1.0494974605901274e-06,9.860686490506716e-05
Dgkb,4.879772,0.2983235,1.0620845366084955e-06,9.949941384093601e-05
Nek7,4.873523,0.6481859,1.0962528706079652e-06,0.0001024027282929939
Psd2,4.8698463,0.57932305,1.1168501329322949e-06,0.00010402522900002621
Trappc9,4.869153,0.57642287,1.12077472173716e-06,0.00010408993359488029
Dbx2,4.8679576,0.59749,1.1275744153091031e-06,0.00010442051920162778
Kansl1l,4.8566756,0.60038704,1.1937284581842193e-06,0.00011023004877336056
Fam13b,4.849643,0.5606659,1.2368368247801306e-06,0.00011388440100625505
Ythdf3,4.8459063,0.6202721,1.260351298446712e-06,0.00011571892106849627
Unc5c,4.836633,0.5245184,1.3205669516982222e-06,0.00012066423812136733
Zfand3,4.8364625,0.54189837,1.3217015563608982e-06,0.00012066423812136733
Zfp148,4.8349757,0.56804854,1.3316189834859206e-06,0.00012097635551799676
Sesn3,4.834825,0.5667472,1.332628113348709e-06,0.00012097635551799676
Nat8f3,4.8212924,0.5104348,1.4263093902540798e-06,0.0001291170582014557
Desi2,4.8195143,0.53462404,1.4390803838938552e-06,0.00012990824518696714
Ccdc141,4.813617,0.52471054,1.4822256475889862e-06,0.00013342929034874373
Lonp2,4.8117085,0.67699766,1.4964553925406234e-06,0.00013396185537612964
Smim3,4.8111258,0.71278256,1.5008253135621992e-06,0.00013398087916944318
Elf2,4.810493,0.6211409,1.5055858526240015e-06,0.00013403457257600467
Hnrnpdl,4.8085136,0.6372576,1.520565842678252e-06,0.00013499524906884856
Rhoj,4.80554,1.3345928,1.5433435618899094e-06,0.00013650987447543316
Arhgef12,4.804736,0.5169477,1.549555790677862e-06,0.00013650987447543316
Eci2,4.804636,0.6204474,1.5503340074474365e-06,0.00013650987447543316
Srpk2,4.8030486,0.51798505,1.5626798126793601e-06,0.0001372220226790674
Itgav,4.800155,0.56133395,1.585427121274397e-06,0.0001388411952100815
Snapc3,4.7910833,0.67052466,1.6588315811838485e-06,0.0001448757869019292
Ppp6r3,4.7865124,0.591286,1.697045239400863e-06,0.00014781264035181515
Dennd4c,4.778184,0.61083263,1.7688553650932576e-06,0.0001536520265521844
Srsf2,4.7733917,0.8227434,1.8114884805939635e-06,0.0001569323636131765
Sbf2,4.769072,0.53401595,1.8507656804893053e-06,0.00015990516242661888
Tank,4.7684593,0.6179581,1.8564034067578865e-06,0.00015996340264595298
Stard8,4.763406,0.7579549,1.9035247519571654e-06,0.00016315130899288184
Clybl,4.7600403,0.53127265,1.935543014416641e-06,0.00016545555630133977
Pde7b,4.7536607,0.48276645,1.9976598328871903e-06,0.00016986433623866884
Trak1,4.7503657,0.54438114,2.0304909604907126e-06,0.00017220166364140577
Hnrnpm,4.747814,0.58877033,2.0562705207299733e-06,0.00017393026265502586
2210408F21Rik,4.7392845,0.5137632,2.1447405062310077e-06,0.00018093861857148346
Mmd2,4.7344623,0.5304628,2.196364699573034e-06,0.00018481003961655398
Kdm3a,4.7311373,0.732373,2.2326568129276928e-06,0.00018737456018286656
Adra1a,4.726536,0.55991507,2.283824578069252e-06,0.00019117094721412414
Nedd4l,4.725019,0.50704926,2.300939742968265e-06,0.00019186415413302455
Nckap1,4.7247477,0.5148734,2.3040130216737673e-06,0.00019186415413302455
Pten,4.720468,0.7136872,2.3530273404047147e-06,0.0001954407528330483
Slco1b2,4.7182074,1.4439853,2.379317631867946e-06,0.00019711637357894165
Ehmt1,4.7117476,0.54090095,2.456013182494387e-06,0.0002029485559801195
Apc,4.706122,0.5217033,2.524737315969886e-06,0.00020809388614261256
Psme4,4.704193,0.5279662,2.5487219844913528e-06,0.00020953485559745618
Soga3,4.6995316,0.57972515,2.607591228373575e-06,0.0002138291158188173
Csnk1a1,4.6982355,0.548957,2.624188364138861e-06,0.0002146439553581296
Abtb2,4.6929007,0.6100497,2.6935806605889586e-06,0.00021976208594633005
Hmg20a,4.690329,0.57835215,2.727661213376306e-06,0.00022198065132191468
