"Animal_ID","Bin","Area","Mean","IntDen","RawIntDen","source_file","Image","Genotype","Sex","Age"
"L57343-6M",8,3395.54,13.392,45474.341,140861,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",9,1830.131,16.57,30325.159,93935,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",10,1150.248,16.279,18724.539,58001,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",11,29925.817,14.038,420098.772,1301295,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",1,607.569,9.855,5987.875,18548,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",2,1002.391,11.354,11381.418,35255,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",3,3312.895,10.814,35825.559,110973,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",4,5719.925,8.15,46618.456,144405,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",5,5708.949,8.098,46232.672,143210,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",6,3833.945,8.743,33518.929,103828,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",7,4822.777,8.571,41337.258,128046,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",8,4112.548,8.941,36772.101,113905,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",9,2289.197,11.656,26682.008,82650,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",10,1760.722,13.745,24200.726,74964,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-6M",11,33137.989,9.301,308209.636,954708,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-6M_S3R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","M",30
"L57343-8F",1,1530.543,8.833,13518.561,41875,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",2,1780.738,7.443,13254.485,41057,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",3,3266.407,4.759,15546.265,48156,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",4,4395.025,4.303,18912.75,58584,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",5,4779.195,4.881,23326.499,72256,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",6,4550.63,4.405,20047.179,62098,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",7,4342.404,3.649,15843.269,49076,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",8,4060.895,4.538,18426.566,57078,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",9,2075.483,5.862,12165.575,37684,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",10,1411.096,7.418,10467.482,32424,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",11,32009.37,5.015,160542.72,497296,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S5R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","F",30
"L58201-5M",1,5158.522,10.666,55022.4,170437,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",2,3873.653,7.783,30149.539,93391,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",3,2504.202,6.793,17010.305,52691,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",4,2476.439,5.077,12573.634,38948,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",5,3377.461,5.542,18718.405,57982,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",6,2869.325,6.772,19430.571,60188,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",7,2087.75,4.915,10260.87,31784,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",8,1656.447,7.084,11733.95,36347,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",9,893.597,7.374,6589.633,20412,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",10,332.839,7.76,2582.973,8001,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",11,25154.37,7.291,183391.429,568072,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",1,2373.456,10.937,25957.574,80406,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",2,2089.364,8.148,17023.864,52733,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",3,1631.912,7.478,12203.346,37801,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",4,2187.828,6.16,13476.916,41746,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",5,1619.968,5.285,8562.132,26522,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",6,1259.688,7.178,9041.537,28007,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",7,716.04,6.896,4937.705,15295,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",8,567.537,8.301,4711.077,14593,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",9,292.162,10.18,2974.245,9213,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",10,118.802,10.815,1284.869,3980,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-5M",11,12856.757,7.791,100173.265,310296,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-5M_S6R_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","WT","M",30
"L58201-6F",1,1813.666,10.097,18312.283,56724,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",2,1497.292,10.106,15131.749,46872,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",3,2791.845,7.059,19708.852,61050,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",4,2849.632,7.062,20123.69,62335,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,3040.748,5.852,17793.816,55118,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,2561.666,6.233,15967.56,49461,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,1994.775,7.026,14015.076,43413,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,2007.365,6.536,13119.865,40640,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,1348.144,9.353,12609.468,39059,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,1113.768,11.741,13076.928,40507,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,20979.838,7.599,159435.086,493865,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Id4_20X_Merged.tif_rotated.tif","KO","F",30
