"Animal_ID","Bin","Area","Mean","IntDen","RawIntDen","source_file","Image","Genotype","Sex","Age"
"L57343-8F",1,979.793,2.487,2437.054,7549,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",2,735.087,2.244,1649.668,5110,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",3,1071.477,1.908,2044.814,6334,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",4,1772.021,1.908,3380.367,10471,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",5,2039.648,2.016,4112.871,12740,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",6,2578.777,1.973,5088.79,15763,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",7,1828.839,1.892,3459.783,10717,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",8,1850.469,1.898,3512.082,10879,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",9,1409.482,2.163,3048.173,9442,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",10,1546.362,3.325,5142.38,15929,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L57343-8F",11,15796.782,2.143,33850.154,104854,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L57343-8F_S6L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","WT","F",30
"L58201-6F",1,1458.968,3.709,5410.797,16815,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",2,941.218,3.471,3266.75,10152,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",3,2631.549,2.439,6418.624,19947,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",4,2548.529,2.3,5862.581,18219,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,2145.333,2.355,5052.33,15701,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,1708.994,2.355,4025.517,12510,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,1197.68,2.384,2854.867,8872,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,1448.028,2.661,3853.363,11975,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,627.8,3.473,2180.086,6775,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,529.013,4.569,2416.919,7511,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,15237.113,2.713,41341.834,128477,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",1,3587.251,4.061,14567.175,45270,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",2,3248.412,3.268,10616.951,32994,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",3,4545.525,2.953,13425.163,41721,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",4,4029.705,2.896,11668.864,36263,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,3775.817,2.821,10652.991,33106,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,1586.718,2.961,4698.694,14602,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,1307.088,3.186,4164.211,12941,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,1369.514,3.024,4142.007,12872,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,697.307,4.389,3060.169,9510,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,502.627,5.876,2953.658,9179,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,24563.404,3.244,79677.975,247613,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",1,859.583,3.215,2763.685,8533,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",2,1300.71,2.879,3744.723,11562,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",3,2821.984,2.491,7030.83,21708,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",4,3670.231,2.538,9313.226,28755,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,4799.607,2.254,10818.306,33402,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,3560.111,2.357,8390.81,25907,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,2197.863,2.566,5640.081,17414,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,3090.806,2.482,7672.116,23688,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,2085.152,2.567,5353.445,16529,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,1127.433,3.676,4144.718,12797,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,25467.811,2.542,64726.517,199846,"C4-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
