 ,Area,Mean,X,Y
1,33,255,830.924,2.924
2,24,255,1254.917,1.583
3,38,255,1481.632,2.132
4,33,255,1557.288,2.076
5,86,255,1591.244,4.721
6,65,255,744.100,6.300
7,38,255,1550.211,6.289
8,71,255,1130.951,7.768
9,32,255,1157.281,6.938
10,47,255,1574.926,6.628
11,68,255,1176.809,7.574
12,46,255,1153.478,13.304
13,31,255,164.790,12.565
14,31,255,735.694,13.887
15,34,255,749.147,15.647
16,35,255,1144.643,15.814
17,23,255,169.413,19.065
18,21,255,361.119,21.548
19,35,255,741.843,23.757
20,38,255,752.026,22.789
21,40,255,1045.450,24.225
22,24,255,1176.542,24.375
23,37,255,189.905,24.959
24,21,255,313.500,24.357
25,23,255,1002.283,25.761
26,22,255,736.682,26.727
27,21,255,1112.500,27.500
28,31,255,1313.500,27.984
29,37,255,1379.581,29.338
30,58,255,273.914,31.517
31,71,255,1059.570,31.585
32,38,255,1211.342,31.789
33,78,255,260.808,34.423
34,39,255,375.526,32.346
35,85,255,745.135,36.359
36,30,255,241.067,32.900
37,42,255,637.333,34.595
38,33,255,709.409,33.530
39,80,255,248.750,37.438
40,26,255,678.654,33.846
41,40,255,215.275,37.025
42,35,255,968.729,35.871
43,21,255,1009.833,35.357
44,51,255,1408.010,37.088
45,26,255,1468.423,37.000
46,33,255,231.439,38.591
47,39,255,629.449,43.141
48,38,255,734.658,44.000
49,40,255,343.525,41.875
50,41,255,849.207,42.671
51,65,255,964.546,43.146
52,43,255,1042.988,42.523
53,59,255,557.025,45.483
54,26,255,815.346,44.115
55,114,255,1389.202,47.237
56,25,255,402.420,46.060
57,20,255,579.450,46.400
58,38,255,1362.868,48.053
59,78,255,1374.474,49.333
60,45,255,842.900,49.256
61,44,255,263.000,50.000
62,31,255,748.468,49.242
63,61,255,977.402,50.090
64,64,255,769.359,50.766
65,22,255,955.591,51.318
66,20,255,1354.400,49.200
67,29,255,325.500,50.362
68,26,255,715.192,50.308
69,43,255,1058.686,52.686
70,41,255,731.256,53.768
71,21,255,880.786,51.643
72,53,255,1091.651,53.142
73,65,255,1519.592,52.008
74,49,255,744.173,54.806
75,42,255,201.238,53.738
76,34,255,723.500,57.647
77,21,255,814.405,53.262
78,21,255,887.643,53.214
79,31,255,643.145,54.984
80,32,255,1584.000,54.500
81,39,255,250.936,56.090
82,35,255,352.014,55.986
83,50,255,1536.340,56.740
84,28,255,1221.179,56.607
85,45,255,1381.789,59.100
86,39,255,2.064,59.987
87,27,255,1201.648,58.130
88,43,255,1147.640,58.733
89,30,255,1190.333,58.600
90,63,255,1553.675,61.437
91,67,255,1032.157,60.291
92,44,255,262.500,65.864
93,26,255,1019.846,61.154
94,31,255,1097.339,60.726
95,29,255,647.845,61.534
96,28,255,883.750,61.464
97,47,255,1510.202,63.096
98,27,255,744.426,63.093
99,61,255,1534.746,65.484
100,35,255,85.729,64.900
101,42,255,737.024,67.643
102,31,255,1008.887,66.758
103,20,255,1339.350,65.250
104,26,255,210.500,67.154
105,48,255,618.396,68.938
106,31,255,630.339,69.661
107,27,255,758.056,66.426
108,22,255,1202.591,66.409
109,24,255,1238.875,68.875
110,24,255,718.333,71.042
111,64,255,1016.859,73.016
112,24,255,1545.500,71.167
113,26,255,728.231,71.154
114,49,255,1514.724,72.663
115,20,255,39.050,73.300
116,27,255,54.759,73.093
117,31,255,552.565,73.306
118,60,255,998.467,75.300
119,40,255,8.875,74.975
120,40,255,268.050,76.175
121,24,255,347.208,76.167
122,28,255,1528.143,76.250
123,48,255,973.812,76.896
124,24,255,1547.333,78.667
125,26,255,32.385,78.500
126,38,255,287.289,79.658
127,22,255,590.591,81.000
128,53,255,1286.500,81.387
129,42,255,1594.095,81.857
130,156,255,1040.776,88.949
131,33,255,10.955,84.470
132,59,255,362.483,87.432
133,38,255,927.711,85.342
134,109,255,1014.528,89.289
135,33,255,1068.045,85.924
136,27,255,221.722,86.056
137,20,255,268.700,86.600
138,75,255,1283.700,88.327
139,23,255,375.935,87.587
140,26,255,792.962,89.692
141,48,255,940.271,90.125
142,21,255,598.310,88.167
143,40,255,1299.550,90.250
144,32,255,463.594,89.531
145,108,255,986.139,92.759
146,53,255,1309.104,92.689
147,99,255,951.328,94.359
148,79,255,963.310,93.500
149,82,255,747.549,93.524
150,45,255,273.167,96.189
151,46,255,816.239,97.130
152,66,255,601.652,97.697
153,31,255,678.016,97.403
154,72,255,334.125,100.472
155,70,255,402.371,101.714
156,83,255,805.259,100.934
157,32,255,823.625,102.281
158,126,255,996.968,103.762
159,132,255,1111.265,102.811
160,30,255,1258.600,100.533
161,128,255,1048.852,104.609
162,38,255,364.368,104.026
163,69,255,913.949,106.239
164,85,255,1024.876,106.265
165,103,255,1155.325,106.374
166,77,255,1324.942,106.409
167,29,255,209.362,104.672
168,42,255,290.548,104.095
169,133,255,867.056,107.906
170,30,255,1185.400,104.133
171,115,255,1377.361,107.813
172,21,255,24.024,105.214
173,115,255,1131.561,108.474
174,73,255,1204.733,107.774
175,25,255,140.220,106.700
176,35,255,238.729,107.871
177,29,255,308.259,107.155
178,32,255,328.688,108.625
179,94,255,988.543,111.245
180,50,255,1596.600,108.880
181,77,255,561.266,111.500
182,102,255,657.931,110.951
183,47,255,685.947,110.266
184,37,255,735.527,108.662
185,121,255,943.318,112.872
186,186,255,970.290,114.177
187,50,255,1388.800,111.080
188,54,255,1401.037,110.426
189,29,255,752.672,109.397
190,57,255,569.342,114.009
191,87,255,641.695,116.190
192,74,255,1272.365,113.797
193,20,255,795.750,112.750
194,89,255,955.264,116.567
195,25,255,82.700,114.260
196,37,255,159.311,114.743
197,57,255,367.465,114.833
198,135,255,597.463,116.381
199,56,255,1346.143,115.804
200,40,255,29.425,116.350
201,37,255,744.770,115.527
202,117,255,1074.774,118.910
203,69,255,1213.804,116.688
204,91,255,286.632,117.896
205,119,255,620.761,117.660
206,65,255,911.177,117.654
207,155,255,1188.113,120.958
208,32,255,146.906,116.750
209,87,255,892.040,117.822
210,76,255,1135.434,118.632
211,93,255,1173.962,119.048
212,91,255,1304.049,119.786
213,33,255,1417.318,117.470
214,36,255,130.528,118.583
215,33,255,1589.076,117.439
216,50,255,750.440,122.100
217,56,255,1154.875,121.411
218,111,255,1284.122,123.509
219,85,255,1530.594,123.312
220,109,255,803.986,123.408
221,22,255,1469.364,120.500
222,159,255,1042.469,126.198
223,38,255,1261.421,122.263
224,55,255,720.045,124.355
225,99,255,1370.682,125.783
226,49,255,90.745,125.316
227,39,255,573.500,124.500
228,29,255,744.500,124.500
229,109,255,995.280,128.060
230,73,255,760.500,127.171
231,22,255,1598.136,125.000
232,105,255,165.090,129.643
233,53,255,1144.217,127.745
234,172,255,774.517,132.227
235,120,255,1013.425,130.092
236,79,255,1320.880,128.285
237,154,255,943.370,131.805
238,62,255,690.758,129.694
239,104,255,796.029,133.038
240,73,255,1080.390,131.253
241,97,255,1412.459,133.046
242,49,255,122.133,130.622
243,43,255,594.826,130.453
244,46,255,651.457,130.370
245,121,255,928.012,134.079
246,37,255,1069.122,132.176
247,28,255,1154.821,130.000
248,163,255,1165.242,137.758
249,35,255,845.357,132.100
250,151,255,1098.195,134.109
251,113,255,356.243,135.704
252,75,255,916.713,134.860
253,124,255,972.984,136.685
254,95,255,1059.205,136.563
255,44,255,231.114,134.227
256,94,255,630.149,136.872
257,43,255,1029.965,134.477
258,61,255,1133.320,136.434
