 ,Area,Mean,X,Y
1,85,255,404.465,3.665
2,31,255,502.758,2.081
3,24,255,537.083,1.833
4,68,255,754.529,2.235
5,53,255,827.500,1.462
6,43,255,853.965,2.384
7,23,255,966.196,1.370
8,68,255,984.559,2.794
9,61,255,1101.795,2.631
10,61,255,355.844,6.352
11,98,255,1068.551,8.939
12,181,255,319.224,11.555
13,68,255,337.618,8.706
14,145,255,375.500,12.038
15,55,255,459.682,8.500
16,25,255,485.540,6.380
17,47,255,874.989,7.096
18,40,255,889.950,7.425
19,50,255,294.380,11.640
20,30,255,304.067,10.300
21,54,255,692.315,10.611
22,73,255,1075.952,13.240
23,69,255,282.196,12.703
24,108,255,449.454,17.787
25,23,255,473.587,13.326
26,33,255,759.258,12.470
27,30,255,824.800,13.033
28,118,255,1125.627,21.653
29,84,255,17.726,21.238
30,51,255,345.029,20.069
31,37,255,363.041,19.608
32,38,255,747.158,18.895
33,38,255,247.026,20.868
34,48,255,396.396,22.271
35,36,255,623.472,22.056
36,66,255,1096.242,22.091
37,76,255,383.868,23.776
38,104,255,409.865,25.163
39,100,255,430.720,24.460
40,27,255,528.426,21.056
41,46,255,184.348,24.848
42,23,255,201.848,23.543
43,23,255,6.065,24.587
44,20,255,1079.450,23.850
45,20,255,823.200,24.900
46,41,255,111.720,27.646
47,23,255,352.196,26.717
48,30,255,190.700,28.300
49,24,255,343.375,27.500
50,27,255,361.500,27.722
51,30,255,688.133,28.133
52,33,255,784.015,28.409
53,26,255,796.615,26.731
54,38,255,67.158,29.368
55,31,255,97.726,30.081
56,37,255,297.608,28.878
57,31,255,878.403,29.565
58,41,255,122.354,30.890
59,53,255,628.198,31.160
60,45,255,1060.811,31.122
61,27,255,13.019,32.093
62,26,255,129.615,32.846
63,58,255,139.810,33.845
64,41,255,246.085,32.841
65,61,255,42.303,35.189
66,47,255,291.926,34.734
67,38,255,183.684,34.316
68,52,255,811.192,35.750
69,40,255,25.225,35.725
70,37,255,1033.068,36.878
71,52,255,120.231,38.481
72,52,255,274.327,38.269
73,36,255,1159.833,40.028
74,29,255,167.845,40.328
75,65,255,417.685,42.254
76,39,255,139.474,43.346
77,32,255,1216.344,43.438
78,44,255,289.523,45.182
79,85,255,395.900,46.394
80,26,255,1183.923,44.500
81,62,255,48.565,47.016
82,21,255,282.167,45.214
83,43,255,766.919,45.523
84,26,255,518.231,46.308
85,42,255,833.357,47.952
86,45,255,37.522,50.300
87,42,255,853.357,50.524
88,70,255,1161.386,52.871
89,39,255,413.423,52.910
90,32,255,614.656,51.625
91,30,255,906.833,52.700
92,41,255,1231.695,52.890
93,21,255,1258.738,54.024
94,118,255,57.161,58.864
95,32,255,268.156,55.281
96,38,255,372.737,57.079
97,28,255,40.786,58.179
98,34,255,93.000,59.500
99,38,255,985.368,59.658
100,32,255,606.500,59.781
101,35,255,824.871,62.786
102,44,255,1285.659,62.795
103,24,255,73.083,61.583
104,45,255,920.433,61.856
105,21,255,1175.548,61.024
106,23,255,182.717,63.630
107,40,255,273.575,62.375
108,112,255,1322.741,65.286
109,59,255,424.890,65.754
110,20,255,192.650,64.250
111,77,255,369.214,66.825
112,39,255,467.474,64.500
113,53,255,953.896,68.292
114,78,255,543.923,67.205
115,80,255,623.925,68.275
116,39,255,902.192,67.782
117,35,255,334.757,67.700
118,52,255,873.404,68.654
119,28,255,219.250,67.071
120,37,255,1002.284,68.581
121,23,255,1138.457,67.891
122,46,255,984.478,69.696
123,42,255,168.571,71.429
124,27,255,202.722,70.759
125,55,255,278.409,71.555
126,35,255,963.100,72.014
127,53,255,292.670,74.500
128,53,255,350.406,72.745
129,41,255,718.500,74.500
130,61,255,265.746,76.713
131,41,255,677.720,76.232
132,22,255,1339.909,74.818
133,61,255,223.828,76.861
134,120,255,559.617,80.342
135,68,255,612.235,80.500
136,24,255,734.417,78.083
137,24,255,16.250,78.667
138,42,255,586.857,77.905
139,51,255,67.186,82.382
140,32,255,895.156,80.406
141,31,255,492.532,80.758
142,35,255,572.014,83.071
143,103,255,961.587,85.646
144,46,255,701.435,83.326
145,24,255,996.792,83.000
146,64,255,79.188,86.766
147,80,255,814.413,87.100
148,39,255,1070.603,85.090
149,51,255,631.990,86.814
150,112,255,658.071,88.750
151,54,255,683.259,87.222
152,61,255,762.402,86.270
153,51,255,1332.206,86.461
154,39,255,897.090,87.936
155,28,255,1418.607,86.286
156,55,255,256.427,89.555
157,107,255,524.846,90.930
158,93,255,796.790,90.027
159,37,255,888.122,89.203
160,44,255,1412.318,90.318
