 ,Area,Mean,X,Y
1,67,255,524.873,2.873
2,36,255,557.278,1.611
3,40,255,580.800,2.125
4,23,255,623.022,1.978
5,45,255,633.767,2.300
6,29,255,656.121,1.879
7,66,255,748.621,3.288
8,48,255,777.646,5.188
9,29,255,815.121,1.224
10,32,255,834.000,1.688
11,41,255,860.500,2.159
12,53,255,898.066,2.085
13,63,255,1011.468,3.833
14,41,255,1029.402,3.183
15,71,255,1073.415,2.585
16,30,255,1096.333,2.800
17,103,255,1127.840,4.238
18,73,255,418.486,4.692
19,73,255,455.130,6.185
20,31,255,490.790,4.758
21,61,255,508.172,5.615
22,35,255,789.129,5.129
23,36,255,1144.972,5.417
24,91,255,402.599,9.159
25,91,255,479.093,7.808
26,83,255,733.440,8.705
27,61,255,762.549,7.025
28,77,255,847.461,6.773
29,47,255,957.074,6.734
30,35,255,996.357,6.014
31,30,255,1111.200,5.700
32,32,255,1158.562,5.281
33,32,255,1267.094,6.250
34,31,255,571.371,8.468
35,100,255,1176.320,11.010
36,57,255,431.763,9.430
37,42,255,815.786,8.310
38,37,255,364.122,11.041
39,24,255,370.375,9.458
40,61,255,897.648,11.582
41,49,255,983.949,11.724
42,42,255,622.690,12.571
43,131,255,918.363,14.935
44,106,255,1197.708,14.972
45,128,255,1257.328,15.117
46,57,255,879.939,14.167
47,29,255,353.397,14.672
48,32,255,632.000,14.000
49,51,255,1151.461,16.559
50,94,255,1240.819,16.372
51,96,255,1274.396,17.396
52,59,255,959.771,16.381
53,48,255,1138.396,16.417
54,23,255,326.500,16.326
55,49,255,892.602,19.827
56,35,255,900.214,19.214
57,43,255,941.360,19.570
58,119,255,1188.718,23.559
59,43,255,1248.105,21.384
60,127,255,262.933,26.193
61,20,255,278.150,20.500
62,49,255,301.031,22.276
63,48,255,735.000,21.583
64,64,255,1167.797,21.719
65,81,255,1227.191,25.611
66,52,255,847.462,25.038
67,114,255,1216.956,27.930
68,116,255,1292.560,30.543
69,60,255,245.367,28.117
70,31,255,938.081,27.565
71,81,255,1245.895,28.920
72,32,255,211.000,28.312
73,29,255,1176.259,28.948
74,120,255,1306.717,33.217
75,36,255,972.250,30.694
76,36,255,235.333,33.778
77,24,255,1084.625,32.833
78,48,255,1148.562,34.479
79,25,255,324.140,33.940
80,33,255,128.015,34.530
81,50,255,171.100,35.040
82,31,255,191.081,35.371
83,40,255,207.125,36.200
84,48,255,288.854,35.167
85,37,255,150.311,36.527
86,155,255,1234.713,40.313
87,21,255,1327.643,35.357
88,39,255,617.782,36.962
89,32,255,104.531,37.875
90,23,255,111.587,37.543
91,45,255,1251.856,41.389
92,20,255,485.800,40.000
93,52,255,168.038,42.750
94,31,255,1351.048,42.597
95,39,255,180.064,44.218
96,75,255,239.447,45.807
97,35,255,1303.900,43.929
98,97,255,60.211,49.036
99,22,255,1331.773,44.455
100,28,255,1385.714,45.929
101,26,255,297.077,48.231
102,71,255,1258.725,48.289
103,22,255,423.000,47.000
104,57,255,9.553,52.219
105,43,255,1311.500,50.965
106,33,255,357.591,50.773
107,59,255,1419.873,52.178
108,49,255,1454.357,51.071
109,75,255,42.127,56.087
110,28,255,561.071,53.286
111,50,255,21.820,54.280
112,50,255,404.000,55.200
113,32,255,973.719,55.406
114,41,255,30.012,56.671
115,27,255,989.500,55.833
116,23,255,1475.978,55.587
117,38,255,200.289,57.868
118,47,255,618.117,59.074
119,44,255,1252.341,56.909
120,22,255,293.409,58.636
121,37,255,308.581,58.473
122,25,255,1195.380,57.580
123,37,255,425.581,59.041
124,25,255,779.900,59.220
125,73,255,1289.897,60.500
126,38,255,209.737,61.316
127,48,255,504.125,62.396
128,41,255,557.622,61.500
129,41,255,1074.524,61.573
130,58,255,833.362,65.397
131,28,255,1471.964,62.071
132,39,255,377.115,63.910
133,28,255,179.143,62.893
134,59,255,493.314,65.246
135,90,255,794.289,68.744
136,24,255,1110.833,67.458
137,99,255,47.874,69.914
138,44,255,541.295,67.750
139,27,255,1458.907,68.759
140,40,255,195.625,72.400
141,29,255,1319.017,71.397
142,29,255,570.914,71.914
143,34,255,552.441,73.471
144,32,255,931.125,73.781
145,48,255,1477.688,75.833
146,48,255,486.208,75.646
147,53,255,628.406,74.236
148,41,255,649.695,74.939
149,32,255,1223.219,74.406
150,37,255,272.662,76.365
