 ,Area,Mean,X,Y
1,72,255,829.083,24.861
2,123,255,578.581,30.516
3,64,255,615.250,27.766
4,57,255,773.377,29.728
5,91,255,1211.016,31.478
6,95,255,893.268,33.100
7,55,255,568.009,32.282
8,78,255,903.372,36.474
9,43,255,912.081,30.895
10,57,255,947.061,31.956
11,48,255,1139.062,31.792
12,26,255,1159.077,30.538
13,29,255,1169.224,31.397
14,90,255,1226.144,33.344
15,36,255,1201.250,31.833
16,107,255,670.967,37.322
17,74,255,713.419,34.014
18,23,255,750.326,32.848
19,20,255,1182.800,32.350
20,20,255,632.200,33.150
21,39,255,761.705,34.500
22,67,255,858.903,34.515
23,109,255,1248.555,36.445
24,148,255,596.020,40.399
25,49,255,964.582,35.418
26,44,255,1005.523,34.773
27,32,255,1133.062,35.625
28,113,255,1306.288,38.323
29,117,255,1102.551,39.756
30,30,255,872.433,37.567
31,88,255,1289.773,38.500
32,34,255,638.353,37.971
33,127,255,653.996,40.618
34,73,255,804.295,39.171
35,67,255,850.769,42.440
36,38,255,913.421,37.921
37,68,255,1170.485,38.132
38,81,255,1335.093,40.241
39,37,255,679.689,40.149
40,37,255,824.122,38.905
41,30,255,991.100,39.533
42,69,255,999.094,41.355
43,29,255,1046.500,38.845
44,84,255,1270.060,40.440
45,51,255,1362.833,39.284
46,35,255,881.671,40.814
47,49,255,1060.112,40.337
48,36,255,1379.111,40.167
49,23,255,550.978,40.283
50,189,255,620.653,47.098
51,107,255,1086.453,44.752
52,32,255,1230.188,41.375
53,36,255,702.417,43.417
54,35,255,862.900,42.843
55,24,255,1142.167,42.500
56,27,255,538.019,44.796
57,46,255,1374.043,45.435
58,65,255,1465.454,46.546
59,81,255,752.488,48.660
60,56,255,1068.179,47.571
61,39,255,1444.808,46.269
62,64,255,797.781,48.078
63,60,255,1206.050,48.100
64,49,255,1302.602,47.847
65,49,255,944.480,48.235
66,23,255,1056.761,47.543
67,70,255,551.171,50.471
68,71,255,576.937,52.035
69,37,255,969.392,48.878
70,60,255,1220.550,50.583
71,23,255,1263.109,49.022
72,26,255,1454.808,49.615
73,80,255,1473.112,51.075
74,72,255,666.042,51.250
75,54,255,812.148,50.556
76,50,255,1336.900,50.640
77,52,255,1012.442,52.827
78,29,255,1278.466,51.121
79,53,255,642.538,53.198
80,36,255,1269.528,52.222
81,25,255,835.500,52.820
82,66,255,595.576,55.561
83,58,255,825.655,55.431
84,39,255,1392.038,54.064
85,30,255,979.367,54.533
86,81,255,1322.401,57.253
87,75,255,1123.687,58.593
88,57,255,564.623,60.833
89,47,255,1449.521,59.032
90,25,255,368.500,56.780
91,21,255,382.357,57.881
92,27,255,428.611,58.870
93,48,255,1046.125,60.250
94,51,255,438.794,62.833
95,21,255,544.643,58.786
96,139,255,629.795,65.349
97,100,255,1367.650,62.330
98,49,255,1506.071,60.051
99,73,255,316.911,63.459
100,35,255,359.500,61.500
101,49,255,485.031,62.480
102,75,255,518.687,62.753
103,23,255,638.761,60.935
104,38,255,343.816,61.395
105,44,255,1071.455,62.568
106,51,255,1518.147,63.578
107,72,255,452.278,66.778
108,84,255,530.190,68.286
109,50,255,815.200,64.020
110,68,255,899.397,65.456
111,54,255,1392.556,64.574
112,22,255,908.909,65.727
113,67,255,1549.858,67.634
114,39,255,429.628,66.628
115,26,255,1021.192,66.115
116,22,255,414.500,66.682
117,52,255,931.808,67.712
118,73,255,1115.240,69.514
119,79,255,305.842,70.601
120,43,255,497.733,68.105
121,91,255,747.918,70.236
122,36,255,799.333,69.222
123,44,255,870.364,67.795
124,40,255,1044.675,67.650
125,24,255,1533.917,67.792
126,122,255,548.770,75.434
127,21,255,1002.262,69.119
128,43,255,1067.826,68.895
129,154,255,1565.526,71.974
130,38,255,695.447,70.211
131,34,255,1279.794,70.794
132,39,255,1406.910,70.038
133,29,255,460.879,70.534
134,64,255,1352.312,72.750
135,35,255,342.729,71.871
136,91,255,605.621,74.335
137,50,255,389.020,73.580
138,92,255,483.870,74.478
139,43,255,538.686,74.453
140,45,255,774.722,73.678
141,42,255,1260.429,73.571
142,41,255,688.329,76.500
143,50,255,716.920,75.340
144,55,255,1481.882,77.209
145,67,255,329.306,77.993
146,55,255,1166.700,76.536
147,21,255,279.310,77.167
148,69,255,373.775,79.413
149,34,255,1312.088,78.324
150,24,255,1186.667,78.917
151,55,255,1397.718,80.518
152,36,255,1579.167,78.722
153,53,255,384.972,81.066
154,80,255,903.225,80.650
155,56,255,1456.929,81.143
156,31,255,1470.210,79.952
157,53,255,294.236,82.821
158,96,255,446.948,83.083
159,21,255,619.786,80.452
160,42,255,1146.190,81.714
161,55,255,1365.445,82.700
162,59,255,880.737,82.449
163,68,255,1036.485,84.544
164,41,255,1065.939,82.573
165,31,255,1194.694,82.210
166,168,255,363.613,87.875
167,82,255,429.110,84.561
168,27,255,787.241,83.574
169,35,255,1536.671,83.329
170,87,255,570.466,87.615
171,41,255,739.402,83.500
172,26,255,1527.769,83.846
173,21,255,824.833,84.357
174,41,255,1108.451,85.500
175,53,255,1249.425,86.274
176,57,255,1390.377,85.395
177,89,255,635.331,89.579
178,65,255,412.808,87.485
179,30,255,1442.500,86.500
180,22,255,1463.591,86.409
181,128,255,467.414,90.828
