 ,Area,Mean,X,Y
1,29,255,1007.121,2.328
2,39,255,1017.321,2.115
3,48,255,1030.062,2.292
4,21,255,1142.548,1.405
5,35,255,1153.414,2.414
6,36,255,1368.500,1.806
7,61,255,1386.451,4.090
8,29,255,1400.086,1.845
9,43,255,1445.849,1.733
10,22,255,1476.682,1.636
11,86,255,1502.093,3.581
12,33,255,1524.076,1.742
13,62,255,1552.839,2.726
14,35,255,1579.671,1.957
15,51,255,1593.284,3.402
16,44,255,1352.136,5.977
17,41,255,672.500,5.500
18,27,255,725.130,4.056
19,125,255,950.428,8.868
20,69,255,1233.109,7.181
21,39,255,1562.372,5.321
22,34,255,683.382,6.118
23,63,255,913.611,6.516
24,35,255,929.729,5.129
25,87,255,1165.580,9.305
26,85,255,1271.124,8.841
27,85,255,750.512,8.194
28,50,255,769.020,8.160
29,69,255,1148.616,9.297
30,67,255,1217.127,8.515
31,23,255,1366.283,7.804
32,117,255,1543.380,10.235
33,53,255,1576.311,9.594
34,61,255,889.533,9.287
35,93,255,1066.618,11.812
36,52,255,1097.923,9.538
37,49,255,650.949,9.296
38,61,255,696.369,10.402
39,55,255,717.718,10.591
40,38,255,733.789,9.579
41,164,255,968.280,13.616
42,73,255,609.062,13.897
43,27,255,779.352,10.241
44,21,255,1313.071,10.738
45,41,255,630.963,12.524
46,22,255,664.182,11.364
47,73,255,875.555,13.075
48,70,255,1129.614,14.486
49,47,255,1445.287,12.032
50,160,255,1082.294,16.781
51,43,255,1223.802,14.151
52,45,255,418.344,13.744
53,26,255,601.077,13.269
54,73,255,1249.760,15.034
55,56,255,1036.661,17.393
56,112,255,1059.384,18.705
57,81,255,496.907,18.525
58,53,255,818.349,17.726
59,20,255,988.000,15.000
60,32,255,538.406,16.562
61,24,255,931.792,16.458
62,56,255,652.375,17.982
63,30,255,1115.600,17.833
64,20,255,361.450,18.400
65,39,255,454.013,18.654
66,72,255,582.861,20.361
67,53,255,1099.443,19.066
68,42,255,396.976,19.500
69,66,255,320.167,21.970
70,41,255,808.744,22.232
71,58,255,1574.810,21.690
72,108,255,223.880,25.176
73,105,255,237.719,24.786
74,148,255,255.601,25.041
75,46,255,340.609,22.457
76,74,255,1185.878,23.041
77,39,255,311.756,23.936
78,129,255,1009.407,24.399
79,26,255,1298.308,22.846
80,68,255,624.118,25.500
81,46,255,895.022,24.370
82,42,255,962.119,26.500
83,62,255,1215.790,26.145
84,39,255,1584.013,24.577
85,20,255,693.400,25.050
86,20,255,701.200,24.750
87,95,255,984.363,27.563
88,122,255,1043.820,28.820
89,95,255,831.784,29.437
90,45,255,1338.011,28.478
91,129,255,179.616,30.407
92,38,255,195.579,28.474
93,40,255,635.325,30.375
94,23,255,162.109,29.239
95,21,255,208.310,29.929
96,26,255,294.500,29.846
97,94,255,321.862,32.553
98,47,255,646.032,30.436
99,57,255,1233.535,30.939
100,26,255,1346.192,30.308
101,34,255,277.294,30.500
102,88,255,310.295,33.239
103,59,255,1140.212,30.805
104,67,255,344.007,32.470
105,42,255,420.690,32.000
106,55,255,877.336,32.427
107,36,255,589.333,31.972
108,54,255,957.389,33.222
109,61,255,1105.484,33.418
110,31,255,809.500,33.500
111,25,255,168.420,35.140
112,20,255,692.900,33.700
113,36,255,756.083,36.167
114,48,255,1267.604,36.125
115,76,255,145.895,37.276
116,35,255,1414.586,36.586
117,40,255,410.400,37.900
118,52,255,1190.558,37.750
119,38,255,1422.447,37.342
120,48,255,1510.000,37.292
121,62,255,531.871,37.823
122,28,255,617.321,37.214
123,58,255,709.345,38.517
124,42,255,744.000,38.476
125,48,255,982.521,39.104
126,105,255,1209.948,40.519
127,41,255,642.305,40.183
128,92,255,971.087,41.935
129,52,255,181.269,40.692
130,46,255,393.087,40.696
131,23,255,914.196,39.848
132,34,255,949.000,39.676
133,73,255,1095.390,43.130
134,49,255,1441.724,39.867
135,117,255,154.312,45.842
136,43,255,580.942,40.384
137,48,255,1577.833,43.312
138,28,255,1278.286,42.357
139,34,255,1352.206,42.000
140,59,255,1141.449,43.398
141,22,255,850.500,44.227
142,47,255,992.011,44.926
143,58,255,1154.138,45.379
144,22,255,1414.500,43.000
145,40,255,65.400,44.800
146,116,255,1178.991,49.526
147,55,255,1261.209,45.718
148,84,255,92.357,48.250
149,98,255,317.010,49.061
150,59,255,19.364,47.703
151,61,255,75.156,49.877
152,62,255,836.129,47.952
153,41,255,1371.841,47.354
154,44,255,569.568,48.977
155,48,255,655.792,48.542
156,27,255,903.907,47.759
157,58,255,1528.759,49.224
