 ,Area,Mean,X,Y
1,64,255,691.953,5.781
2,89,255,978.051,7.174
3,36,255,718.389,5.167
4,47,255,738.011,10.500
5,95,255,902.079,10.184
6,38,255,919.289,8.342
7,139,255,961.766,12.371
8,73,255,1017.527,8.733
9,79,255,1031.272,10.918
10,163,255,584.328,15.733
11,97,255,627.387,12.510
12,23,255,989.152,8.587
13,56,255,666.607,10.054
14,66,255,729.864,11.894
15,178,255,883.646,14.624
16,74,255,682.338,12.270
17,65,255,1070.762,13.177
18,77,255,1004.435,13.552
19,102,255,1048.892,14.814
20,62,255,657.565,14.919
21,25,255,1078.380,13.100
22,27,255,1397.426,13.093
23,67,255,520.321,15.604
24,25,255,644.380,14.020
25,108,255,719.509,17.472
26,198,255,784.778,19.253
27,27,255,607.241,16.537
28,176,255,830.676,21.483
29,153,255,1129.141,20.585
30,80,255,459.812,21.938
31,164,255,541.335,20.957
32,133,255,940.410,21.011
33,60,255,972.433,19.500
34,105,255,1170.062,20.586
35,83,255,700.693,21.151
36,41,255,738.037,19.646
37,39,255,809.731,18.885
38,75,255,843.033,21.500
39,154,255,855.747,24.500
40,40,255,1024.050,19.400
41,48,255,1058.208,19.604
42,39,255,449.295,20.192
43,45,255,481.700,20.478
44,94,255,670.745,22.128
45,55,255,1078.936,20.955
46,166,255,1182.018,26.373
47,80,255,526.087,23.050
48,58,255,912.155,21.690
49,85,255,1106.606,22.088
50,28,255,1223.357,20.929
51,28,255,1404.214,21.143
52,98,255,427.663,23.847
53,86,255,489.547,28.081
54,40,255,617.725,23.725
55,74,255,689.554,24.000
56,37,255,865.635,23.635
57,89,255,1155.354,24.758
58,168,255,504.137,27.440
59,188,255,557.670,29.532
60,111,255,601.095,25.446
61,36,255,1235.778,23.722
62,84,255,373.119,26.893
63,36,255,1301.833,24.583
64,99,255,926.187,28.278
65,43,255,1091.453,26.151
66,74,255,476.730,28.716
67,103,255,1142.238,30.675
68,33,255,1247.379,26.470
69,71,255,388.697,30.303
70,80,255,398.788,29.925
71,144,255,805.778,31.736
72,91,255,1214.082,31.071
73,62,255,1225.403,31.258
74,73,255,416.952,30.404
75,114,255,446.947,32.640
76,38,255,576.342,29.658
77,50,255,903.600,29.460
78,48,255,1015.062,29.542
79,70,255,356.914,31.357
80,58,255,979.586,31.966
81,28,255,992.464,29.571
82,61,255,1407.156,32.730
83,53,255,519.066,34.085
