 ,Area,Mean,X,Y
1,44,255,268.273,47.409
2,44,255,237.932,54.955
3,99,255,164.520,67.803
4,61,255,649.762,67.746
5,21,255,440.643,65.929
6,72,255,108.625,75.875
7,56,255,726.518,75.750
8,120,255,137.108,80.517
9,46,255,347.587,81.522
10,38,255,618.158,84.868
11,65,255,280.669,87.531
12,57,255,711.623,87.693
13,73,255,382.747,91.856
14,32,255,454.875,90.000
15,21,255,46.929,93.071
16,68,255,660.735,96.221
17,73,255,749.801,100.377
18,51,255,603.461,102.598
19,71,255,690.430,115.148
20,38,255,412.000,114.289
21,65,255,18.608,115.869
22,39,255,157.397,116.141
23,62,255,556.871,117.097
24,21,255,887.405,116.405
25,104,255,178.865,121.760
26,76,255,203.118,120.197
27,40,255,874.200,117.575
28,59,255,77.551,121.754
29,24,255,352.583,120.417
30,24,255,311.500,124.000
31,68,255,636.588,128.147
32,51,255,236.853,130.127
33,45,255,1085.078,131.744
34,51,255,396.049,135.363
35,37,255,324.770,136.095
36,54,255,432.593,140.111
37,80,255,279.300,140.762
38,32,255,1102.656,139.125
39,47,255,520.457,142.245
40,65,255,14.700,147.931
41,44,255,69.091,147.295
42,20,255,482.950,148.800
43,46,255,524.826,149.174
44,36,255,994.861,149.028
45,26,255,382.077,151.731
46,36,255,51.667,156.472
47,107,255,372.117,158.453
48,36,255,246.333,157.722
49,54,255,526.944,159.519
50,42,255,1163.714,159.571
51,60,255,62.867,160.933
52,73,255,144.432,163.116
53,81,255,218.068,167.488
54,60,255,1437.150,169.717
55,72,255,286.014,171.597
56,53,255,947.745,171.896
57,67,255,644.455,172.828
58,38,255,1112.474,175.605
59,67,255,870.261,179.321
60,63,255,1382.119,179.833
61,62,255,102.129,181.613
62,54,255,713.296,180.444
63,73,255,1002.130,182.733
64,36,255,1495.028,185.694
65,62,255,1088.774,188.516
66,67,255,1289.261,188.112
67,48,255,1456.917,188.646
68,36,255,949.972,190.194
69,46,255,1176.891,195.587
70,27,255,1332.056,195.722
71,64,255,25.047,198.375
72,45,255,518.322,198.100
73,62,255,717.758,200.371
74,60,255,451.300,199.383
75,54,255,463.889,200.111
76,57,255,1462.851,200.272
77,56,255,588.714,203.393
78,65,255,403.531,206.346
79,104,255,1554.875,206.048
80,70,255,345.729,207.857
81,89,255,87.388,211.017
82,54,255,1375.722,209.963
83,65,255,1429.808,209.931
84,97,255,1503.098,210.851
85,56,255,463.375,215.929
86,63,255,1392.786,218.579
87,42,255,1597.381,222.810
88,54,255,306.000,222.870
89,71,255,1010.810,233.261
90,63,255,1559.167,234.643
91,67,255,7.590,240.425
92,71,255,1348.415,241.725
93,66,255,909.894,242.152
94,42,255,1582.929,240.857
95,78,255,581.513,243.090
96,65,255,154.562,243.362
97,37,255,165.662,243.527
98,73,255,340.897,245.158
99,40,255,773.700,244.300
100,64,255,1153.328,244.953
101,68,255,1222.176,244.985
102,76,255,1066.171,249.382
103,58,255,817.621,249.379
104,69,255,871.790,249.051
105,35,255,1116.100,252.329
106,23,255,630.935,256.848
107,59,255,1561.415,257.805
108,21,255,465.595,259.119
109,42,255,550.929,259.929
110,74,255,111.878,262.973
111,79,255,396.905,264.234
112,60,255,98.050,264.250
113,28,255,867.821,263.821
114,68,255,968.074,265.912
115,54,255,1046.259,267.167
116,64,255,1410.891,267.438
117,72,255,701.583,270.056
118,63,255,1428.310,272.611
119,68,255,827.941,281.691
120,36,255,1415.278,280.417
121,58,255,837.431,281.759
122,75,255,731.140,285.300
123,20,255,66.400,287.400
124,72,255,1370.111,293.708
125,29,255,1400.052,292.914
126,44,255,263.114,295.591
127,30,255,366.333,298.733
128,63,255,205.833,309.310
129,63,255,1047.690,310.262
130,70,255,59.143,311.014
131,78,255,316.321,312.115
132,66,255,923.409,312.106
133,50,255,1525.280,310.140
134,24,255,599.500,313.792
135,80,255,213.912,319.025
136,36,255,184.000,316.611
137,69,255,460.196,317.848
138,65,255,1519.177,316.946
139,61,255,227.057,319.566
140,90,255,510.878,322.144
141,55,255,409.555,324.227
142,23,255,652.848,323.283
143,64,255,184.250,327.656
144,53,255,994.953,328.028
145,91,255,66.379,331.610
146,55,255,1442.773,332.445
147,78,255,599.782,341.077
148,48,255,1167.375,340.896
149,57,255,1402.640,340.518
150,31,255,963.435,344.887
151,61,255,237.205,348.959
152,73,255,782.664,350.979
153,49,255,635.806,351.071
154,57,255,1165.132,351.149
155,81,255,1102.796,352.858
156,75,255,1058.500,358.593
157,93,255,715.500,367.005
158,38,255,253.816,364.605
159,21,255,1273.690,364.405
160,28,255,39.107,372.143
161,66,255,1383.394,375.909
162,47,255,5.223,378.394
163,80,255,864.788,381.637
164,52,255,12.365,381.865
165,38,255,454.895,382.026
166,61,255,347.828,385.172
167,47,255,809.032,382.862
168,53,255,54.821,386.085
169,62,255,1376.452,388.048
170,36,255,1194.583,387.667
171,76,255,1181.513,392.237
172,49,255,1563.622,390.255
173,91,255,1547.533,393.687
174,35,255,147.071,395.271
175,65,255,1517.177,396.623
176,86,255,932.302,398.988
177,40,255,4.200,397.725
178,75,255,497.967,401.607
179,30,255,1093.567,399.867
180,30,255,1434.200,399.600
181,38,255,627.500,403.000
182,60,255,1072.133,406.517
183,48,255,1082.708,404.667
184,62,255,1372.774,408.500
185,96,255,740.344,414.573
186,76,255,1135.553,420.158
187,28,255,1523.857,422.179
188,124,255,1467.427,428.226
189,21,255,433.071,426.310
190,88,255,890.409,435.261
191,35,255,838.471,436.643
192,26,255,333.500,436.769
193,49,255,587.969,437.010
194,61,255,845.828,441.139
195,51,255,672.520,440.833
196,51,255,379.225,443.167
197,53,255,1029.934,443.406
198,34,255,805.206,448.676
199,42,255,210.595,450.357
200,21,255,1041.500,448.500
201,30,255,970.267,450.800
202,44,255,1033.636,452.591
203,56,255,1303.929,453.696
204,90,255,988.211,457.156
205,31,255,120.274,454.500
206,72,255,142.236,455.861
207,70,255,674.743,457.243
208,21,255,96.738,455.024
209,67,255,607.157,458.470
210,65,255,654.823,457.992
211,43,255,1287.151,457.919
212,54,255,461.037,459.352
213,72,255,522.111,459.847
214,71,255,738.852,459.599
215,36,255,947.611,458.861
216,49,255,269.990,461.643
217,39,255,1227.628,461.756
218,72,255,402.750,465.125
219,50,255,1062.560,464.940
220,60,255,1345.117,466.217
221,86,255,57.616,468.977
222,53,255,422.821,468.142
223,41,255,1242.598,468.768
224,63,255,473.595,480.595
225,102,255,973.167,485.176
226,64,255,311.938,485.266
227,51,255,284.814,490.147
228,65,255,708.962,491.054
229,55,255,1254.936,492.882
230,87,255,1477.167,498.351
231,68,255,1593.559,496.603
232,60,255,642.867,500.950
233,49,255,1293.643,501.194
234,65,255,1174.285,504.608
235,60,255,59.800,508.750
236,66,255,488.758,509.591
237,28,255,758.000,514.714
238,50,255,6.860,517.220
239,39,255,1165.782,519.141
240,67,255,1470.858,521.933
241,51,255,64.971,523.735
242,26,255,975.538,522.577
243,34,255,926.618,524.265
244,59,255,1159.551,526.195
245,36,255,1334.472,530.056
246,56,255,1433.107,532.268
247,78,255,1590.372,532.692
248,48,255,560.479,533.646
249,73,255,690.089,535.322
250,59,255,287.619,538.534
251,22,255,394.318,537.727
252,81,255,729.648,539.611
253,50,255,816.500,541.000
254,56,255,343.482,550.125
255,50,255,766.260,549.920
256,68,255,1029.926,551.029
257,37,255,397.068,555.932
258,78,255,1150.731,564.462
259,36,255,1076.306,568.194
260,67,255,613.843,569.410
261,72,255,715.861,572.153
262,64,255,121.391,572.406
263,59,255,438.636,574.059
264,20,255,931.500,572.000
265,49,255,1345.194,573.724
266,27,255,23.500,573.981
267,59,255,1237.703,575.212
268,64,255,1568.391,578.953
269,58,255,52.483,584.914
270,46,255,289.000,583.500
271,51,255,869.971,584.441
272,54,255,781.648,584.667
273,28,255,924.679,589.179
274,61,255,695.811,591.811
275,36,255,974.361,590.889
276,30,255,1176.333,595.133
277,52,255,1142.327,597.654
278,40,255,337.550,600.775
279,38,255,1045.000,603.868
280,65,255,1535.438,604.192
281,47,255,268.330,604.521
282,57,255,319.377,606.412
283,45,255,569.633,611.011
284,58,255,579.138,611.034
285,61,255,1128.172,619.123
286,55,255,693.500,621.318
287,58,255,1147.793,621.793
288,39,255,1358.628,627.628
289,60,255,642.983,630.117
290,72,255,344.153,632.833
291,48,255,908.917,633.521
292,50,255,1313.760,635.340
293,33,255,1568.076,634.652
294,38,255,962.026,635.868
295,55,255,193.282,639.973
296,52,255,574.673,641.712
297,63,255,1225.976,642.214
298,26,255,1135.962,644.192
299,67,255,563.097,647.142
300,43,255,1044.500,648.523
301,81,255,31.772,652.019
302,53,255,1052.991,655.594
303,60,255,677.617,655.067
304,52,255,1510.058,654.288
305,46,255,388.065,656.935
306,54,255,1223.796,664.907
307,44,255,92.000,669.500
308,64,255,1318.406,671.328
309,32,255,414.688,670.969
310,55,255,727.936,673.536
311,64,255,1465.094,674.672
312,44,255,307.682,676.682
313,51,255,629.892,678.716
314,44,255,279.295,680.091
315,68,255,1278.309,684.721
316,81,255,949.920,692.216
317,82,255,236.732,699.927
318,32,255,497.594,697.562
319,38,255,711.658,698.289
320,20,255,1137.350,699.300
321,60,255,1162.917,703.483
322,32,255,395.500,708.938
323,36,255,2.306,715.833
324,65,255,1243.054,715.531
325,26,255,184.846,719.500
326,46,255,742.391,722.043
327,67,255,764.351,722.515
328,20,255,696.550,722.600
329,59,255,457.924,724.992
330,52,255,569.692,726.558
331,43,255,87.593,729.988
332,70,255,603.829,731.614
333,47,255,967.032,731.564
334,47,255,1020.500,733.138
335,51,255,410.500,733.402
336,40,255,562.775,738.125
337,51,255,723.206,739.382
338,61,255,1496.730,740.746
339,48,255,1596.375,739.292
340,68,255,294.529,741.559
341,34,255,668.206,740.382
342,20,255,1108.300,740.300
343,47,255,1524.479,742.074
344,36,255,866.833,742.250
345,97,255,349.366,746.871
346,65,255,1211.500,746.023
347,28,255,887.214,743.607
348,41,255,663.134,746.793
349,41,255,185.744,749.183
350,70,255,227.243,751.114
351,40,255,832.575,753.525
352,74,255,71.757,755.689
353,25,255,446.260,753.860
354,63,255,555.087,756.897
355,34,255,1587.441,763.294
356,38,255,141.684,769.895
357,63,255,1315.659,770.706
358,83,255,270.584,775.886
359,62,255,1050.016,777.452
360,67,255,52.799,781.515
361,38,255,821.395,784.632
362,58,255,1160.310,789.328
363,50,255,1095.440,790.440
364,40,255,544.000,791.850
365,74,255,735.014,803.932
366,55,255,345.027,803.336
367,69,255,684.659,804.848
368,54,255,979.481,809.815
369,57,255,802.675,810.553
370,33,255,412.409,811.258
371,61,255,1194.238,817.762
372,49,255,868.663,818.969
373,77,255,29.669,821.292
374,68,255,59.750,825.471
375,37,255,1349.122,827.257
376,41,255,1556.549,827.793
377,59,255,646.517,831.788
378,72,255,1149.153,833.139
379,52,255,1106.615,832.904
380,59,255,243.619,834.551
381,52,255,587.173,833.769
382,74,255,284.270,837.459
383,26,255,1278.577,837.654
384,65,255,1064.685,846.946
385,51,255,1395.480,847.127
386,66,255,346.197,848.455
387,48,255,442.688,849.417
388,41,255,954.744,849.622
389,53,255,1323.632,850.160
390,41,255,1269.768,862.354
391,23,255,613.935,868.891
392,45,255,645.589,869.211
393,33,255,1388.712,870.591
394,35,255,662.900,872.843
395,57,255,827.342,875.500
396,34,255,1549.500,874.588
397,46,255,1053.696,876.935
398,49,255,1304.827,879.929
399,58,255,58.276,889.190
400,34,255,927.176,887.912
401,42,255,342.381,890.024
402,45,255,1100.189,893.878
403,25,255,1.820,895.420
404,46,255,1176.500,895.630
405,44,255,1209.159,895.568
406,65,255,1350.577,900.362
407,35,255,549.043,903.300
408,57,255,572.763,905.167
409,27,255,835.093,903.426
410,60,255,901.300,905.733
411,43,255,250.407,906.500
412,46,255,328.043,917.543
413,58,255,794.052,918.948
414,46,255,1566.870,922.609
415,71,255,1247.049,926.542
416,51,255,716.069,926.814
417,58,255,468.983,929.655
418,45,255,1303.367,929.256
419,40,255,670.050,932.350
420,31,255,1072.532,935.274
421,45,255,1496.922,935.456
422,40,255,680.325,938.925
423,59,255,1407.144,943.381
424,44,255,752.523,943.659
425,30,255,904.500,944.000
426,43,255,979.081,947.547
427,38,255,172.211,947.447
428,45,255,913.433,949.122
429,44,255,7.568,950.841
430,45,255,830.456,949.944
431,48,255,327.062,952.083
432,67,255,103.813,953.515
433,30,255,1154.833,952.233
434,49,255,487.500,962.337
435,45,255,299.856,963.989
436,33,255,629.500,963.500
437,43,255,713.035,965.640
438,85,255,1483.018,965.818
439,51,255,438.559,965.461
440,52,255,595.750,967.038
441,41,255,26.037,969.427
442,43,255,1342.802,970.965
443,54,255,538.407,971.519
444,40,255,1239.825,974.300
445,76,255,312.500,977.224
446,55,255,905.991,975.773
447,73,255,1147.144,977.610
448,45,255,1250.500,977.078
449,25,255,996.900,977.260
450,58,255,704.586,982.190
451,51,255,678.520,981.892
452,27,255,1317.241,983.019
