 ,Area,Mean,X,Y
1,51,255,484.461,3.127
2,27,255,520.907,1.796
3,52,255,607.615,2.962
4,40,255,760.825,2.775
5,58,255,843.362,4.793
6,60,255,870.883,8.033
7,42,255,730.095,10.238
8,25,255,1043.380,10.060
9,30,255,1089.767,10.533
10,91,255,160.588,12.522
11,35,255,112.557,14.271
12,33,255,198.742,14.955
13,32,255,1145.156,14.594
14,20,255,438.750,16.050
15,41,255,1125.817,16.207
16,40,255,693.400,18.475
17,34,255,1171.324,18.588
18,30,255,893.567,20.667
19,57,255,872.219,23.956
20,23,255,428.717,25.326
21,55,255,650.845,25.045
22,106,255,1055.368,28.689
23,86,255,727.035,27.814
24,68,255,1087.926,28.265
25,72,255,223.236,30.042
26,95,255,394.479,28.300
27,32,255,538.062,26.906
28,51,255,47.402,28.676
29,49,255,191.745,27.908
30,64,255,595.594,28.844
31,25,255,1031.940,27.580
32,46,255,205.478,30.370
33,52,255,888.808,29.673
34,74,255,415.284,30.000
35,22,255,917.545,30.773
36,102,255,354.275,33.882
37,44,255,321.386,36.523
38,60,255,280.967,35.800
39,73,255,769.075,37.582
40,151,255,1077.334,44.315
41,72,255,243.319,36.819
42,87,255,263.695,37.443
43,72,255,913.681,39.306
44,30,255,333.700,37.633
45,53,255,811.481,39.613
46,25,255,300.420,40.820
47,40,255,933.225,41.650
48,71,255,661.711,42.261
49,21,255,562.500,42.500
50,65,255,383.546,46.146
51,75,255,985.460,48.540
52,64,255,218.031,48.375
53,29,255,1275.914,48.362
54,52,255,703.635,50.500
55,90,255,1328.322,51.267
56,44,255,159.250,50.409
57,26,255,617.115,50.115
58,75,255,781.687,51.300
59,76,255,472.987,53.868
60,40,255,497.800,53.125
61,43,255,1126.244,53.965
62,89,255,363.961,58.927
63,84,255,1369.048,58.417
64,24,255,1322.292,56.167
65,168,255,1344.238,59.631
66,47,255,1358.053,56.543
67,66,255,287.045,60.439
68,70,255,680.200,62.643
69,65,255,327.792,64.331
70,27,255,1067.167,64.907
71,54,255,1083.630,63.889
72,41,255,1396.085,65.207
73,41,255,1173.110,63.720
74,26,255,1055.115,64.769
75,122,255,1362.189,65.803
76,76,255,1386.197,66.579
77,42,255,335.310,67.000
78,38,255,1023.500,67.368
79,61,255,1412.664,67.434
80,64,255,1431.188,70.938
81,70,255,51.314,73.257
82,47,255,261.287,70.968
83,76,255,436.842,73.855
84,45,255,572.433,72.944
85,64,255,232.953,76.188
86,39,255,1446.859,76.295
87,79,255,381.854,79.804
88,76,255,507.539,81.803
89,48,255,290.458,81.875
90,55,255,972.536,82.555
91,124,255,1488.185,87.685
92,25,255,211.460,84.100
93,53,255,1308.462,87.198
94,75,255,727.060,90.633
95,28,255,1215.000,89.000
96,172,255,1506.535,98.767
97,49,255,350.153,97.051
98,58,255,782.000,99.000
99,51,255,1153.029,99.735
100,49,255,773.867,101.316
101,259,255,1529.021,105.052
102,57,255,918.535,104.325
103,47,255,342.096,104.138
104,104,255,540.846,107.731
105,38,255,1342.658,108.711
106,37,255,179.068,112.554
107,125,255,225.404,116.660
108,67,255,277.634,117.933
109,39,255,1153.679,116.962
110,106,255,446.849,127.953
111,44,255,1596.682,135.250
112,28,255,15.607,137.214
113,32,255,430.156,139.281
114,56,255,764.357,139.768
115,29,255,184.328,139.224
116,80,255,841.625,143.750
117,29,255,1304.776,144.328
118,121,255,310.525,153.112
119,48,255,1490.521,154.458
120,70,255,64.957,155.386
121,88,255,882.898,168.466
122,31,255,564.081,166.435
123,21,255,944.262,168.548
124,32,255,953.812,170.406
125,57,255,3.711,176.254
126,56,255,251.536,185.714
127,47,255,349.415,191.032
128,21,255,1524.881,190.738
129,76,255,516.382,198.789
130,33,255,737.439,198.167
131,74,255,574.973,201.230
132,58,255,121.310,201.293
133,45,255,699.944,202.656
134,63,255,1364.214,211.246
135,37,255,1373.635,211.392
136,56,255,237.893,214.714
137,56,255,316.679,218.661
138,79,255,625.639,228.006
139,60,255,1502.100,229.250
140,111,255,1397.203,235.311
141,65,255,386.808,236.085
142,33,255,537.045,242.591
143,55,255,553.664,245.500
144,48,255,468.458,249.500
145,57,255,494.237,251.342
146,51,255,1441.363,256.461
147,61,255,285.484,259.189
148,45,255,543.522,262.611
149,34,255,1494.000,264.500
150,72,255,1434.000,269.500
151,80,255,601.038,276.475
152,75,255,1590.300,284.780
153,65,255,521.577,285.669
154,45,255,1315.411,288.789
155,20,255,805.550,293.400
156,46,255,1310.000,300.043
157,59,255,516.771,304.144
158,38,255,354.553,304.579
159,75,255,1522.007,308.833
160,69,255,1471.138,310.674
161,81,255,1405.870,316.117
162,46,255,107.696,315.522
163,58,255,659.741,319.034
164,54,255,961.926,317.870
165,78,255,21.590,324.397
166,36,255,1452.139,324.611
167,72,255,1441.389,328.333
168,41,255,136.476,333.622
169,37,255,101.716,337.338
170,45,255,811.078,336.900
171,24,255,1030.167,336.625
172,22,255,1320.000,337.864
173,41,255,765.915,343.500
174,28,255,1085.321,342.143
175,62,255,802.903,345.387
176,35,255,1233.871,346.729
177,23,255,34.848,349.717
178,41,255,624.402,349.280
179,51,255,1357.324,351.108
180,32,255,431.656,353.781
181,63,255,929.548,355.944
182,42,255,488.976,358.262
183,59,255,142.059,360.636
184,56,255,478.839,366.589
185,31,255,1305.952,370.210
186,35,255,977.100,375.071
187,56,255,1495.786,376.589
188,55,255,1450.209,382.136
