 ,Area,Mean,X,Y
1,74,255,960.784,17.230
2,46,255,734.109,16.674
3,48,255,765.271,17.188
4,38,255,898.053,22.263
5,69,255,922.210,41.065
6,25,255,998.940,42.860
7,27,255,1488.648,44.759
8,35,255,1508.586,43.814
9,31,255,1392.242,46.113
10,68,255,431.618,55.088
11,69,255,1320.587,55.399
12,75,255,942.353,56.220
13,49,255,1179.847,55.337
14,49,255,1286.684,55.908
15,23,255,313.674,58.109
16,46,255,1136.130,59.304
17,55,255,965.882,61.918
18,40,255,617.850,66.150
19,30,255,538.433,66.667
20,35,255,643.586,67.243
21,59,255,1277.856,69.025
22,66,255,464.576,70.091
23,42,255,679.024,67.952
24,25,255,30.620,67.940
25,74,255,1002.257,71.730
26,39,255,1252.628,70.372
27,38,255,275.263,72.289
28,51,255,709.618,72.480
29,69,255,745.007,79.486
30,51,255,939.637,77.363
31,53,255,1123.368,77.670
32,36,255,520.417,78.722
33,54,255,1348.019,79.407
34,50,255,379.660,79.800
35,35,255,1238.957,80.700
36,26,255,872.000,82.500
37,22,255,1585.000,82.773
38,65,255,1078.869,86.746
39,49,255,620.929,89.337
40,68,255,59.088,92.632
41,40,255,668.550,91.425
42,58,255,333.138,92.310
43,58,255,1041.603,94.000
44,30,255,1199.133,94.133
45,53,255,768.311,96.877
46,63,255,829.960,96.897
47,47,255,138.968,97.777
48,78,255,1344.513,99.154
49,74,255,1496.892,100.608
50,32,255,197.906,98.812
51,51,255,503.363,99.402
52,26,255,1594.577,98.731
53,51,255,1400.971,101.127
54,40,255,1282.450,102.675
55,26,255,236.154,103.846
56,54,255,84.593,106.963
57,58,255,96.517,108.552
58,59,255,1447.178,108.364
59,29,255,966.638,109.603
60,64,255,1256.297,111.047
61,28,255,291.500,112.000
62,47,255,545.585,113.670
63,34,255,166.382,114.000
64,52,255,257.673,114.519
65,26,255,707.038,114.654
66,23,255,943.630,113.978
67,26,255,130.000,116.500
68,83,255,356.054,118.633
69,36,255,945.139,120.500
70,23,255,20.370,123.761
71,64,255,1382.000,126.000
72,52,255,486.058,128.731
73,35,255,135.271,129.871
74,44,255,1105.750,132.250
75,58,255,1165.672,133.897
76,42,255,19.500,138.071
77,50,255,608.200,140.400
78,62,255,751.661,140.274
79,26,255,1246.038,142.115
80,33,255,240.409,143.985
81,51,255,1370.049,144.931
82,64,255,1532.234,147.375
83,57,255,199.430,147.868
84,49,255,856.051,149.112
85,22,255,114.500,149.318
86,33,255,150.864,151.167
87,46,255,272.696,152.804
88,21,255,885.500,153.357
89,61,255,384.795,155.664
