 ,Area,Mean,X,Y
1,28,255,517.429,43.964
2,20,255,752.000,44.000
3,36,255,671.194,62.944
4,38,255,1284.026,85.158
5,22,255,109.773,91.000
6,42,255,172.429,95.548
7,31,255,269.339,105.435
8,37,255,1122.878,114.932
9,82,255,883.988,140.976
10,23,255,35.109,149.587
11,43,255,689.640,159.058
12,80,255,32.513,169.325
13,28,255,766.214,175.393
14,40,255,1152.625,175.875
15,42,255,569.643,184.762
16,33,255,706.197,187.439
17,23,255,1143.370,189.109
18,24,255,1595.625,205.167
19,72,255,75.361,207.875
20,45,255,946.833,210.367
21,78,255,1071.821,213.628
22,52,255,1320.038,215.442
23,41,255,206.793,217.012
24,59,255,1492.297,220.246
25,60,255,744.133,220.400
26,65,255,485.115,221.392
27,50,255,944.640,222.400
28,34,255,770.500,224.000
29,56,255,733.679,229.375
30,37,255,1197.500,228.500
31,21,255,529.976,232.167
32,65,255,1177.577,234.869
33,22,255,1181.045,243.136
34,76,255,590.474,250.276
35,50,255,909.280,249.040
36,50,255,111.040,250.240
37,85,255,89.429,252.935
38,35,255,507.843,258.300
39,68,255,962.765,259.500
40,73,255,857.459,266.308
41,43,255,510.360,266.802
42,45,255,1115.678,268.833
43,69,255,1174.094,269.935
44,47,255,973.394,269.479
45,27,255,1019.167,275.167
46,29,255,305.879,276.431
47,60,255,725.950,282.950
48,51,255,1068.794,282.167
49,72,255,747.444,292.889
50,38,255,59.553,291.789
51,77,255,668.643,295.474
52,95,255,883.921,297.111
53,43,255,111.221,297.500
54,54,255,145.185,299.259
55,75,255,835.233,299.513
56,44,255,1199.568,299.386
57,64,255,1130.328,299.344
58,61,255,27.697,302.402
59,81,255,792.031,301.944
60,46,255,1120.826,304.783
61,23,255,269.587,306.326
62,54,255,1249.685,308.833
63,59,255,1563.958,309.449
64,52,255,958.635,311.462
65,27,255,261.759,314.759
66,39,255,316.705,316.705
67,74,255,155.689,320.041
68,28,255,1294.500,320.107
69,75,255,603.460,322.913
70,72,255,989.750,324.694
71,21,255,1230.548,326.548
72,23,255,1162.717,329.152
73,29,255,1066.086,329.776
74,30,255,995.367,331.767
75,72,255,25.514,334.208
76,25,255,1457.300,331.940
77,75,255,1186.047,337.820
78,73,255,196.596,341.925
79,82,255,1387.329,341.024
80,48,255,1586.021,342.688
81,62,255,721.290,348.548
82,62,255,280.097,351.387
83,69,255,430.123,357.239
84,89,255,1096.410,358.657
85,89,255,316.017,361.388
86,35,255,1467.243,366.157
87,52,255,504.923,367.596
88,51,255,844.500,368.402
89,75,255,423.780,375.020
90,27,255,881.463,370.278
91,56,255,207.429,375.268
92,76,255,250.592,375.118
93,37,255,987.743,375.986
94,24,255,875.750,376.708
95,109,255,359.619,380.408
96,98,255,665.235,380.296
97,38,255,749.158,379.421
98,48,255,1256.458,380.958
99,40,255,1428.325,380.100
100,46,255,1001.261,383.043
101,76,255,565.026,389.684
102,58,255,1259.862,394.190
103,66,255,772.561,395.712
104,65,255,84.654,398.223
105,83,255,609.753,400.114
106,29,255,232.328,397.328
107,20,255,1384.450,398.250
108,61,255,1188.041,401.648
109,36,255,864.972,402.778
110,113,255,173.527,406.314
111,64,255,232.125,405.703
112,50,255,918.760,409.040
113,41,255,528.524,411.646
114,35,255,1578.271,411.414
115,53,255,1122.066,414.953
116,88,255,646.989,418.523
117,58,255,228.207,426.914
118,75,255,1032.513,428.420
119,49,255,543.112,435.337
120,78,255,68.846,438.397
121,47,255,349.032,439.415
122,45,255,920.278,440.456
123,74,255,282.568,444.108
124,71,255,1238.866,445.148
125,48,255,1404.438,447.875
126,38,255,155.211,446.895
127,52,255,1352.000,449.827
128,92,255,978.011,453.707
129,53,255,1568.217,450.991
130,83,255,495.042,452.958
131,84,255,148.071,459.262
132,82,255,392.659,461.707
133,70,255,814.900,460.929
134,47,255,1094.862,470.309
135,55,255,85.755,472.100
136,98,255,1148.184,475.347
137,68,255,622.824,472.868
138,39,255,1319.654,475.885
139,55,255,667.500,478.500
140,52,255,1540.673,478.673
141,73,255,1359.555,481.514
142,50,255,620.900,484.360
143,51,255,895.814,482.931
144,64,255,156.188,485.000
145,43,255,241.430,485.151
146,67,255,798.216,486.530
147,71,255,29.951,489.472
148,119,255,424.046,492.147
149,76,255,751.447,493.895
150,55,255,667.664,495.264
151,65,255,1280.408,499.531
152,40,255,581.425,499.550
153,56,255,324.768,501.429
154,36,255,376.111,501.639
155,30,255,1442.867,503.733
156,32,255,933.438,504.438
157,86,255,1192.279,506.651
158,62,255,467.387,507.097
159,38,255,598.816,506.289
160,41,255,1051.134,508.427
161,80,255,675.938,511.475
162,101,255,1394.718,513.609
163,49,255,855.418,514.276
164,115,255,529.317,520.578
165,39,255,1566.167,518.295
166,34,255,1350.676,524.676
167,79,255,738.766,526.525
168,69,255,627.283,528.688
169,33,255,585.803,530.955
170,28,255,1594.393,530.929
171,71,255,209.585,534.627
172,60,255,1140.017,533.167
173,85,255,81.676,534.865
174,23,255,35.283,537.587
175,75,255,415.753,540.193
176,50,255,897.240,540.960
177,39,255,297.782,542.090
178,57,255,1259.149,542.746
179,80,255,102.588,547.038
180,71,255,679.725,548.739
181,69,255,1435.891,548.848
182,60,255,289.617,550.367
183,46,255,304.522,549.152
184,49,255,92.153,554.133
185,74,255,271.297,555.932
186,42,255,469.429,555.429
187,49,255,1175.276,558.296
188,75,255,216.607,560.060
189,49,255,375.500,560.500
190,24,255,1114.375,559.833
191,57,255,28.377,563.447
192,51,255,1373.598,563.029
193,65,255,1433.762,564.808
194,28,255,1.821,565.786
195,54,255,906.889,565.389
196,53,255,1024.500,565.500
197,48,255,465.417,567.438
198,30,255,838.033,567.633
199,25,255,1074.900,567.500
200,55,255,1207.500,569.373
201,63,255,1224.246,572.056
202,56,255,699.643,576.000
203,99,255,153.217,577.813
204,80,255,68.638,582.050
205,25,255,980.100,578.540
206,38,255,275.079,583.684
207,53,255,710.764,585.255
208,58,255,780.138,588.983
209,80,255,528.875,590.525
210,61,255,1563.238,595.172
211,52,255,677.019,595.788
212,78,255,349.500,599.000
213,62,255,296.806,601.839
214,75,255,482.753,603.980
215,54,255,807.796,602.685
216,57,255,620.728,607.781
217,43,255,1513.314,606.244
218,77,255,399.461,609.617
219,23,255,1.370,611.196
220,66,255,1041.485,611.773
221,44,255,209.341,611.159
222,72,255,240.889,613.597
223,77,255,1126.760,616.214
224,69,255,830.065,617.862
225,75,255,1360.833,620.860
226,64,255,870.203,624.047
