 ,Area,Mean,X,Y
1,47,255,602.309,14.032
2,27,255,638.463,14.019
3,20,255,805.600,18.200
4,56,255,777.393,23.536
5,39,255,305.192,24.474
6,50,255,570.000,25.000
7,43,255,863.035,25.430
8,20,255,208.300,25.250
9,73,255,475.212,30.870
10,80,255,291.587,37.013
11,71,255,781.359,49.486
12,51,255,525.029,51.049
13,51,255,541.775,50.735
14,62,255,584.968,53.258
15,50,255,738.820,56.380
16,70,255,245.914,57.114
17,50,255,1195.740,56.240
18,66,255,124.136,57.485
19,54,255,691.852,57.259
20,61,255,108.533,66.877
21,24,255,745.250,64.292
22,59,255,1367.415,66.517
23,63,255,1262.675,66.357
24,26,255,1087.000,66.500
25,66,255,176.697,68.924
26,89,255,629.725,71.478
27,63,255,665.135,69.278
28,72,255,834.375,71.472
29,76,255,926.539,74.987
30,63,255,1124.071,74.341
31,20,255,350.950,73.850
32,69,255,541.196,76.109
33,82,255,727.244,78.500
34,96,255,139.375,79.719
35,31,255,915.306,82.435
36,53,255,19.934,84.557
37,39,255,527.833,88.192
38,34,255,560.765,86.618
39,20,255,1454.450,89.400
40,54,255,1582.926,92.426
41,71,255,466.373,94.768
42,49,255,204.153,93.582
43,67,255,751.246,98.410
44,63,255,913.325,98.071
45,69,255,1270.065,98.471
46,75,255,330.113,100.220
47,54,255,895.278,98.611
48,54,255,223.574,99.815
49,62,255,80.000,103.000
50,42,255,821.476,102.762
51,74,255,1493.527,106.216
52,71,255,1349.401,106.599
53,75,255,1442.967,107.447
54,68,255,499.368,111.147
55,27,255,596.093,108.944
56,29,255,456.672,113.603
57,64,255,1406.734,116.328
58,53,255,970.840,122.009
59,50,255,1253.540,121.560
60,52,255,192.500,122.212
61,48,255,926.167,124.479
62,67,255,1514.694,127.246
63,58,255,732.241,128.293
64,38,255,992.789,129.868
65,73,255,49.418,136.815
66,44,255,176.818,137.659
67,56,255,402.946,140.304
68,78,255,1434.821,142.603
69,100,255,779.430,145.010
70,66,255,420.288,150.955
71,88,255,1267.932,151.932
72,54,255,1063.204,152.463
73,58,255,105.879,153.586
74,55,255,1162.973,155.682
75,75,255,1465.553,158.260
76,48,255,919.000,156.500
77,67,255,1228.784,159.530
78,48,255,1323.896,160.229
79,51,255,137.500,160.853
80,82,255,368.305,164.220
81,75,255,691.540,163.007
82,42,255,703.357,162.786
83,60,255,1158.017,163.900
84,50,255,917.780,164.440
85,110,255,270.600,167.145
86,62,255,497.290,166.871
87,48,255,1317.000,166.500
88,69,255,1439.790,166.819
89,77,255,153.721,169.682
90,78,255,88.821,172.756
91,24,255,1327.792,169.917
92,63,255,1524.722,173.468
93,52,255,23.346,179.615
94,76,255,626.658,179.868
95,29,255,1371.086,178.086
96,100,255,433.750,181.840
97,78,255,542.808,181.590
98,45,255,323.100,182.322
99,86,255,209.105,196.360
100,61,255,802.074,197.238
101,69,255,1581.761,197.051
102,47,255,971.883,197.479
103,24,255,542.375,198.833
104,78,255,485.128,201.474
105,63,255,813.373,201.437
106,24,255,323.792,200.208
107,26,255,468.731,202.154
108,61,255,1129.795,204.943
109,34,255,965.647,204.500
110,86,255,659.709,206.919
111,101,255,36.797,208.005
112,88,255,1346.318,209.750
113,71,255,1580.500,212.345
114,36,255,308.139,213.472
115,79,255,1125.816,217.424
116,82,255,453.573,225.646
117,71,255,848.204,228.232
118,47,255,1592.606,229.628
119,66,255,753.924,232.530
120,80,255,1541.362,232.287
121,63,255,101.960,232.468
122,70,255,1207.671,237.100
123,25,255,232.820,237.300
124,37,255,1067.932,239.068
125,50,255,1215.900,241.160
126,76,255,239.658,244.013
127,104,255,459.240,246.106
128,84,255,727.821,255.238
129,72,255,280.597,256.250
130,80,255,1306.838,256.025
131,56,255,293.964,256.786
132,38,255,1481.526,257.868
133,75,255,237.927,262.767
134,75,255,786.580,262.593
135,39,255,1400.423,263.910
136,70,255,360.086,267.557
137,75,255,1483.860,272.953
138,88,255,300.534,280.682
139,45,255,695.811,278.478
140,59,255,194.415,284.653
141,71,255,626.359,287.430
142,54,255,28.278,291.037
143,83,255,935.765,292.777
144,34,255,357.088,291.824
145,51,255,194.951,293.559
146,60,255,583.700,295.450
147,36,255,678.028,295.556
148,65,255,892.315,296.962
149,50,255,575.420,297.620
150,59,255,94.398,299.093
151,69,255,453.399,302.558
152,38,255,105.789,302.447
153,80,255,614.625,304.000
154,76,255,1414.118,304.671
155,70,255,962.857,307.243
156,89,255,156.522,309.163
157,65,255,399.238,306.885
158,91,255,257.885,310.335
159,46,255,102.391,310.130
160,26,255,827.462,308.577
161,64,255,798.094,311.906
162,77,255,1235.825,311.994
163,53,255,1028.783,318.538
164,81,255,1004.130,319.241
165,80,255,1409.338,321.613
166,58,255,1323.379,320.931
167,62,255,400.806,325.629
168,60,255,1331.767,327.717
169,82,255,349.293,330.366
170,38,255,829.158,331.895
171,56,255,995.500,334.518
172,36,255,1299.194,334.472
173,65,255,793.238,337.715
174,69,255,1227.239,340.268
175,71,255,540.049,342.387
176,47,255,942.926,345.798
177,49,255,1106.929,345.337
178,85,255,169.524,351.065
179,103,255,369.345,353.170
180,78,255,541.897,358.077
181,74,255,941.041,358.649
182,75,255,138.220,359.353
183,40,255,867.800,359.750
184,57,255,717.851,361.482
185,70,255,1425.900,362.543
186,34,255,487.294,361.588
187,59,255,638.568,364.975
188,26,255,1288.808,367.962
189,43,255,583.314,369.012
190,32,255,413.031,370.406
191,81,255,1475.932,371.154
192,63,255,506.881,371.310
193,54,255,1008.370,372.426
194,47,255,796.372,375.691
195,73,255,149.130,376.938
196,52,255,579.365,377.712
197,117,255,913.705,379.278
198,27,255,178.426,383.093
199,63,255,517.563,386.802
200,69,255,1337.645,385.978
201,52,255,1597.250,388.058
202,73,255,729.185,389.596
203,69,255,747.746,390.775
204,94,255,665.734,396.096
205,29,255,1406.776,395.672
206,68,255,1418.676,398.147
207,28,255,650.179,399.679
208,34,255,642.529,400.529
209,81,255,1074.735,402.414
210,89,255,333.545,404.466
211,30,255,67.367,402.400
212,56,255,1175.357,404.214
213,64,255,1249.125,404.062
214,77,255,1336.370,406.097
215,56,255,1125.286,406.321
216,70,255,1540.014,407.829
217,44,255,1458.864,410.614
218,59,255,1169.212,412.602
219,107,255,587.575,415.836
220,55,255,1385.282,416.973
221,30,255,333.300,420.500
222,45,255,547.700,420.456
223,79,255,279.373,423.551
224,45,255,394.078,423.433
225,53,255,434.783,423.387
226,36,255,683.500,427.000
227,25,255,253.100,428.060
228,120,255,29.892,434.675
229,68,255,521.500,434.691
230,48,255,1107.271,433.479
231,68,255,1382.588,435.221
232,43,255,384.593,436.198
233,73,255,903.089,436.979
234,73,255,1504.130,436.459
235,60,255,970.867,437.700
236,45,255,1196.233,440.478
237,47,255,187.479,442.202
238,52,255,970.827,446.038
239,72,255,1552.611,447.444
240,87,255,1474.891,449.408
241,79,255,1105.449,453.057
242,77,255,841.747,453.942
243,38,255,475.974,454.421
244,50,255,897.460,454.560
245,89,255,1335.140,456.770
246,50,255,467.880,456.820
247,35,255,1597.757,460.214
248,63,255,577.373,463.230
249,34,255,1065.853,463.412
250,61,255,116.533,469.861
251,28,255,1018.679,467.107
252,32,255,1453.625,468.844
253,21,255,704.976,473.643
254,54,255,1413.852,478.352
255,51,255,120.324,480.990
256,63,255,806.389,482.611
257,53,255,696.255,485.274
258,58,255,1126.621,486.121
259,21,255,441.405,486.976
260,48,255,712.833,487.396
261,72,255,1032.819,488.569
262,91,255,203.731,496.478
263,69,255,556.978,493.500
264,44,255,377.364,493.750
265,70,255,838.829,495.329
266,30,255,1367.700,497.767
267,69,255,373.790,502.543
268,86,255,1269.651,508.012
269,70,255,1364.957,505.457
270,50,255,765.380,505.820
271,57,255,345.816,517.465
272,26,255,701.423,516.385
273,61,255,901.418,520.156
274,55,255,4.591,522.409
275,58,255,496.086,523.621
