 ,Area,Mean,X,Y
1,52,255,1451.308,11.827
2,22,255,1429.909,12.545
3,24,255,706.542,45.875
4,57,255,1236.535,52.061
5,56,255,174.214,59.661
6,50,255,239.440,61.500
7,44,255,553.909,60.250
8,24,255,524.417,61.417
9,22,255,1034.000,61.864
10,26,255,529.423,67.885
11,42,255,1118.429,69.571
12,58,255,1563.828,72.121
13,38,255,311.421,71.447
14,32,255,791.344,72.125
15,31,255,423.532,72.565
16,40,255,889.550,74.675
17,54,255,1269.537,75.185
18,46,255,70.174,76.261
19,37,255,968.446,78.716
20,68,255,1403.735,81.015
21,20,255,679.950,78.500
22,20,255,1088.000,78.500
23,55,255,1183.664,80.227
24,35,255,1487.929,79.586
25,38,255,211.158,81.263
26,32,255,1446.406,81.750
27,37,255,31.014,82.797
28,62,255,1350.194,85.177
29,52,255,550.135,89.000
30,61,255,651.697,89.730
31,28,255,945.786,89.857
32,44,255,1036.386,90.182
33,56,255,255.661,92.875
34,42,255,348.690,93.095
35,65,255,1165.054,96.946
36,50,255,1002.820,101.460
37,35,255,585.729,102.700
38,60,255,1271.417,102.750
39,27,255,334.722,104.167
40,25,255,891.020,103.900
41,74,255,1297.649,105.622
42,66,255,1064.515,109.864
43,78,255,1147.744,114.769
44,64,255,475.625,114.609
45,49,255,820.969,113.316
46,48,255,20.667,114.354
47,61,255,280.598,115.516
48,64,255,972.391,115.719
49,55,255,725.045,119.355
50,43,255,403.384,122.384
51,31,255,420.210,123.790
52,41,255,221.598,125.232
53,63,255,1479.690,127.643
54,66,255,965.258,129.212
55,50,255,481.380,135.020
56,51,255,182.245,135.951
57,47,255,526.096,136.266
58,33,255,601.561,137.470
59,44,255,99.886,141.795
60,39,255,889.910,143.500
61,78,255,1166.103,145.103
62,48,255,525.500,149.000
63,73,255,717.144,150.281
64,69,255,185.051,150.341
65,38,255,1473.500,149.000
66,44,255,5.955,150.909
67,67,255,1030.396,153.634
68,69,255,809.471,155.065
69,68,255,1283.574,154.662
70,26,255,353.154,155.846
71,41,255,1081.427,157.305
72,31,255,1421.565,156.081
73,36,255,319.444,158.972
74,126,255,1244.913,164.651
75,20,255,1574.550,161.250
76,70,255,402.671,165.100
77,65,255,638.162,167.746
78,66,255,44.439,170.167
79,28,255,1586.143,169.929
80,103,255,1410.791,174.510
81,50,255,632.060,173.780
82,54,255,62.148,175.241
83,34,255,979.588,174.206
84,49,255,1331.316,176.071
85,74,255,328.257,179.257
86,36,255,348.139,177.694
87,57,255,846.658,181.518
88,71,255,1156.585,183.120
89,30,255,975.067,184.333
90,56,255,916.482,190.714
91,46,255,1216.696,192.565
92,34,255,24.971,193.912
93,31,255,693.016,196.532
94,48,255,1294.562,196.812
95,53,255,738.274,199.726
96,68,255,869.029,199.912
97,60,255,1498.000,199.500
98,69,255,297.848,205.500
99,63,255,859.421,205.516
100,66,255,321.318,208.485
101,51,255,1295.637,207.716
102,56,255,1561.625,208.893
103,88,255,127.409,212.739
104,76,255,524.000,212.895
105,91,255,745.060,220.115
106,40,255,1399.600,218.125
107,75,255,792.633,224.407
108,77,255,1014.968,226.656
109,68,255,362.235,235.147
110,87,255,646.477,243.891
111,86,255,463.128,251.000
112,74,255,963.324,251.108
113,30,255,1270.667,249.433
114,77,255,89.903,252.552
115,80,255,1178.188,251.812
116,72,255,1263.583,254.569
117,112,255,397.670,255.902
118,63,255,600.722,255.675
119,97,255,1590.335,256.809
120,75,255,29.553,258.193
121,92,255,1392.565,258.457
122,65,255,218.531,258.408
123,66,255,1538.273,259.000
124,40,255,575.225,260.050
125,34,255,778.588,259.294
126,83,255,700.018,263.620
127,62,255,279.548,263.435
128,73,255,839.418,266.171
129,85,255,933.524,266.288
130,63,255,1450.310,266.341
131,29,255,272.224,266.086
132,96,255,180.083,267.979
133,51,255,1235.971,273.029
134,36,255,267.361,274.667
135,96,255,902.510,278.698
136,72,255,686.417,276.778
137,64,255,111.922,279.016
138,32,255,265.875,281.875
139,50,255,676.340,284.220
140,79,255,1394.437,285.361
141,53,255,1226.613,287.368
142,34,255,289.824,286.706
143,59,255,1237.483,289.331
144,100,255,635.350,293.150
145,29,255,441.534,290.086
146,37,255,30.203,293.635
147,82,255,996.915,299.756
148,24,255,1277.083,297.875
149,58,255,873.500,300.086
150,69,255,493.732,301.486
151,79,255,477.449,306.209
152,83,255,801.560,305.247
153,69,255,55.210,306.674
154,80,255,1191.100,305.613
155,59,255,555.619,306.517
156,59,255,1109.364,311.619
157,75,255,338.100,312.887
158,45,255,1358.367,311.833
159,31,255,1467.694,313.210
160,39,255,913.167,316.782
161,34,255,802.588,318.676
162,73,255,563.993,326.267
163,23,255,603.283,325.587
164,59,255,151.822,329.008
165,56,255,296.375,331.375
166,76,255,318.368,333.197
167,70,255,522.843,332.571
168,32,255,1598.156,334.719
169,24,255,344.708,334.000
170,82,255,714.780,335.915
171,59,255,1309.466,335.551
172,79,255,820.335,338.918
173,65,255,143.638,339.762
174,82,255,497.878,340.500
175,56,255,552.036,339.054
176,73,255,1028.322,341.253
177,50,255,943.360,341.700
178,74,255,1469.649,346.270
179,66,255,1535.152,347.136
180,50,255,5.240,347.240
181,51,255,116.696,351.265
182,66,255,50.015,353.727
183,64,255,306.344,353.500
184,76,255,665.539,354.408
185,57,255,1594.149,355.482
186,80,255,1492.612,360.375
187,57,255,1416.026,361.272
188,53,255,1354.934,363.764
189,63,255,1091.024,364.690
190,66,255,1135.955,365.485
191,66,255,1401.318,366.303
192,48,255,1467.021,365.688
193,66,255,712.030,367.818
194,50,255,1028.920,369.380
195,62,255,1080.371,367.597
196,31,255,1210.145,371.016
197,43,255,422.849,372.988
198,82,255,886.061,375.988
199,94,255,433.521,380.521
200,70,255,1327.371,378.400
201,76,255,666.500,384.382
202,73,255,1226.390,386.733
203,49,255,772.867,388.235
204,62,255,1014.242,391.242
205,86,255,175.605,393.698
206,44,255,927.205,390.841
207,27,255,541.907,392.574
208,68,255,1339.176,395.603
209,53,255,73.500,397.311
210,83,255,381.934,400.777
211,83,255,413.789,402.042
212,28,255,787.714,400.929
213,67,255,1082.485,405.201
214,89,255,303.253,408.478
215,21,255,606.976,405.881
216,20,255,795.400,406.550
217,70,255,763.300,410.457
218,70,255,250.129,412.614
219,97,255,827.139,412.892
220,56,255,495.000,412.214
221,27,255,536.352,412.241
222,22,255,920.227,413.000
223,54,255,444.611,418.130
224,73,255,1519.938,418.993
225,42,255,456.190,418.571
226,36,255,519.611,421.167
227,65,255,207.115,423.838
228,37,255,387.662,422.284
229,50,255,611.840,423.580
230,29,255,1473.500,422.810
231,39,255,1187.756,424.423
232,47,255,655.777,426.223
233,50,255,1236.540,429.080
234,76,255,1560.118,429.789
235,75,255,709.260,430.953
236,99,255,57.187,433.338
237,62,255,1198.677,432.565
238,55,255,155.536,433.155
239,73,255,1397.021,434.979
240,58,255,1163.914,435.276
241,72,255,293.042,438.181
242,80,255,260.550,438.613
243,69,255,569.616,439.543
244,50,255,659.760,439.840
245,72,255,236.639,440.569
246,38,255,594.842,440.500
247,26,255,1264.923,447.308
248,61,255,321.385,449.910
249,58,255,1032.638,450.621
250,58,255,1232.414,451.224
251,78,255,352.782,452.564
252,64,255,628.656,452.047
253,52,255,1280.500,452.288
254,20,255,1393.600,453.550
255,42,255,1107.548,458.595
256,29,255,638.190,460.121
257,36,255,1423.194,461.972
258,34,255,1284.118,463.471
259,64,255,1319.531,466.875
260,95,255,208.279,465.468
261,54,255,914.407,465.815
262,102,255,160.569,472.500
263,33,255,418.985,473.106
264,71,255,473.711,475.655
265,61,255,863.107,476.385
266,81,255,1439.611,480.512
267,69,255,369.514,479.486
268,41,255,982.598,479.890
269,32,255,485.344,480.375
270,76,255,791.158,483.145
271,57,255,671.342,482.640
272,62,255,733.435,487.113
273,53,255,779.462,486.387
274,70,255,1144.429,490.314
275,31,255,1325.661,493.597
276,53,255,1249.953,495.708
277,81,255,1497.537,497.117
278,28,255,958.607,496.179
279,40,255,154.025,498.150
280,67,255,1358.440,499.067
281,63,255,1429.040,497.960
282,65,255,522.269,501.131
283,73,255,195.651,505.158
284,42,255,418.357,503.429
285,72,255,395.944,506.319
286,48,255,963.062,506.208
287,54,255,604.167,507.389
288,78,255,223.038,511.551
289,72,255,1165.375,514.167
290,68,255,1217.015,512.397
291,30,255,1313.133,511.867
292,93,255,46.177,515.618
293,74,255,169.068,517.257
294,76,255,454.342,517.539
295,80,255,1387.938,517.050
296,61,255,1298.975,516.811
297,82,255,350.256,519.829
298,60,255,104.350,520.783
299,58,255,191.379,521.207
300,58,255,600.983,522.362
301,63,255,905.310,525.722
302,82,255,1470.549,526.110
303,63,255,812.246,526.563
304,53,255,1103.745,525.708
305,58,255,746.776,527.724
306,73,255,1539.281,532.692
307,50,255,97.720,532.740
308,113,255,999.102,532.757
309,67,255,1064.903,534.485
310,58,255,522.103,533.190
311,87,255,1254.362,537.534
312,113,255,953.801,540.270
313,73,255,42.418,539.473
314,52,255,1023.635,545.885
315,55,255,617.027,546.555
316,74,255,1575.162,547.486
317,72,255,1429.889,550.403
318,67,255,1165.828,553.112
319,24,255,154.958,553.875
320,56,255,21.929,556.250
321,64,255,1307.531,556.969
322,45,255,552.833,558.544
323,77,255,1334.305,559.448
324,82,255,98.890,564.000
325,58,255,369.638,563.207
326,42,255,378.310,563.357
327,60,255,485.717,564.917
328,53,255,774.632,566.406
329,72,255,265.167,569.681
330,61,255,160.369,570.057
331,59,255,202.263,573.195
332,66,255,563.636,572.636
333,22,255,663.409,570.591
334,62,255,863.339,571.871
335,53,255,1490.047,574.708
336,54,255,1520.685,576.944
337,65,255,1061.592,580.208
338,25,255,1.220,581.060
339,78,255,1462.038,582.513
340,71,255,745.486,586.937
341,52,255,387.346,590.596
342,82,255,323.293,593.134
343,87,255,1014.374,594.971
344,53,255,141.217,594.651
345,75,255,105.180,596.753
346,67,255,1112.127,596.231
347,61,255,878.533,598.156
348,77,255,221.526,602.812
349,63,255,445.643,600.611
350,61,255,1391.533,601.844
351,68,255,10.265,605.691
352,64,255,1255.891,608.234
353,69,255,831.384,610.543
354,113,255,939.137,612.642
355,84,255,187.905,618.060
356,63,255,528.310,618.786
357,55,255,1387.500,618.209
358,65,255,494.469,620.300
359,44,255,925.523,620.568
360,70,255,1312.743,624.414
361,74,255,172.527,632.959
362,71,255,731.444,634.317
363,66,255,466.182,634.318
364,55,255,1552.373,634.482
365,53,255,984.896,635.670
366,68,255,1459.662,640.368
367,38,255,575.553,641.921
368,64,255,1111.734,643.984
369,74,255,1215.378,644.419
370,68,255,1515.456,643.721
371,24,255,259.625,643.542
372,36,255,251.444,647.917
373,66,255,112.152,649.818
374,35,255,233.500,649.814
375,94,255,1052.957,652.319
376,55,255,1332.282,652.027
377,38,255,1385.316,653.053
378,94,255,738.319,654.862
379,34,255,370.647,653.882
380,31,255,1187.371,653.790
381,73,255,878.870,663.377
382,67,255,1286.634,667.037
383,29,255,514.086,666.052
384,100,255,552.320,672.450
385,49,255,798.255,669.173
386,41,255,1531.183,670.207
387,66,255,629.909,672.727
388,79,255,980.272,673.171
389,33,255,1059.682,671.500
390,66,255,1151.227,678.515
391,77,255,770.201,680.643
392,69,255,1354.413,680.964
393,57,255,294.096,684.781
394,32,255,1079.219,685.938
395,47,255,56.947,693.883
396,70,255,761.271,698.457
397,89,255,1558.916,698.096
398,44,255,596.250,699.364
399,105,255,108.490,704.081
400,46,255,1102.304,705.304
401,59,255,420.534,710.992
402,49,255,811.316,711.786
403,58,255,984.431,712.310
404,58,255,1377.414,712.741
405,29,255,1236.948,716.086
406,24,255,846.833,716.625
407,61,255,1303.008,718.402
408,84,255,305.250,722.440
